obj0,obj1,obj2,obj3,obj4,cpu
3387,2922,2868,1366,2645,0
1875,3177,3287,2924,1959,0
2396,2664,3042,1654,3782,0
1201,2973,3358,3383,2554,0
3261,2323,2673,1375,3117,0
2680,3305,3148,2674,1545,0
2726,2514,1975,2737,2475,0
3225,2647,1595,2846,2700,0
2871,2119,1497,3478,3395,0
2857,1930,2779,2040,3128,0
3025,2303,2814,1290,3729,0
1392,2514,3074,3473,2488,0
3192,2571,2135,1629,3837,0
2986,1905,2183,2476,3126,0
3174,1984,2676,2211,2586,0
3136,3091,2607,1682,2598,0
3151,2902,3009,1281,3257,0
1445,2362,2823,3440,2985,0
1254,2821,3107,3350,3051,0
3635,3224,2227,1791,2823,0
3569,2851,2050,2464,2353,0
3321,2549,2691,2039,2175,0
3070,2718,2430,2355,2128,0
1699,2178,3058,3146,3012,0
1906,2286,2229,3572,2918,0
3300,2580,1719,2228,3774,0
2372,1986,1877,3369,3170,0
2336,3101,2693,3056,1892,0
3509,2625,2032,1800,3295,0
3234,2207,1542,2901,3304,0
3123,2647,1737,2923,2569,0
2588,2315,2901,1730,3677,0
2211,2920,2865,1982,3811,0
2536,2496,1712,3231,3301,0
1862,2938,2952,2879,2380,0
3341,2252,1997,2550,2694,0
1911,2062,2471,3237,3237,0
2801,2447,2099,2119,3549,0
1508,2637,3342,3056,3078,0
2735,2074,1922,2792,3079,0
2056,2242,3076,2606,2955,0
2144,1912,2886,3106,3203,0
3146,3005,2796,2471,1797,0
3212,3378,2973,1798,2267,0
3467,2851,2192,2541,2222,0
2197,2642,2935,3223,2074,0
2861,2959,2210,2098,3001,0
1606,2833,2605,3361,3130,0
1837,2248,2902,3433,2679,0
2385,2225,2212,3414,2749,0
1919,2525,2564,3617,2497,0
2323,2862,2358,3011,2313,0
2563,2932,2363,1993,3890,0
3261,2037,2580,2060,2723,0
2692,1889,2196,3087,3273,0
2880,1968,2689,2822,2733,0
3125,3039,2976,2634,1736,0
2802,2801,2341,2853,2144,0
2231,2251,2883,2270,3734,0
2405,2419,1849,3681,3143,0
2076,2475,2630,2621,3285,0
3360,3092,1830,2207,3226,0
2554,2706,2953,2683,2017,0
2999,2440,2781,2643,2208,0
2642,2376,2763,3183,2265,0
3300,2583,2871,2202,2114,0
3052,2278,2360,1803,3596,0
2118,2397,2130,3208,3146,0
2040,2710,3167,2180,3800,0
2900,3071,2748,1597,3210,0
2792,2298,2879,2322,2485,0
2563,1914,2792,2651,3275,0
2671,2941,1947,2592,3827,0
2326,2487,2270,2709,3233,0
2242,2108,2149,3411,3255,0
2661,2110,2055,2956,3327,0
1878,2408,2359,3537,3134,0
3024,2198,2100,2379,3236,0
1620,2975,3264,2928,2626,0
2006,3101,3219,3133,2140,0
2683,2536,2220,3287,2720,0
3047,2236,2010,3161,2841,0
1818,2650,3150,2967,2487,0
3086,2779,2778,1807,2739,0
2253,2842,2365,2569,3672,0
2840,2559,2637,1618,3758,0
3025,2017,2721,1975,3335,0
1974,2475,2772,2698,3154,0
3076,2579,2496,1703,3146,0
2231,1965,2790,2955,3340,0
2663,2626,2655,2313,2553,0
2403,2571,2724,2058,3706,0
3318,3170,2330,1620,3365,0
3509,2339,1939,2485,2901,0
2588,2029,2808,2415,3283,0
1890,2096,2651,3400,3176,0
2364,2259,2392,3577,2688,0
2351,2020,2057,3532,3109,0
2729,2429,2667,3032,2402,0
1924,2301,2806,3282,2816,0
2476,3322,3170,2082,2737,0
2256,2250,2808,2978,2751,0
1984,2675,3054,2802,2747,0
2025,2835,2511,2906,3202,0
1892,2550,3018,3104,2630,0
2435,2234,2861,2862,2542,0
2479,2553,2242,2695,3912,0
2207,2978,2488,2519,3908,0
1802,3118,3241,2541,3332,0
3215,2609,2045,2411,3442,0
2350,2723,2975,2091,3209,0
2967,2021,2593,2671,2870,0
2758,2262,2373,2414,3743,0
3112,2790,2471,1782,3048,0
2182,2841,3271,2597,2483,0
2731,2001,2734,2586,3482,0
2507,2431,2112,2730,3696,0
3046,2417,2294,2455,2578,0
2983,2529,2974,2031,2656,0
2765,2626,2513,2236,2684,0
2411,2098,2415,2868,3379,0
3006,2564,1732,2839,3921,0
2046,2507,2706,2598,3763,0
3085,2529,2832,1954,2787,0
1871,2498,2899,2934,2984,0
3010,2206,2319,2376,2676,0
2337,2198,2547,2731,3236,0
2345,2661,2640,3111,2496,0
3132,2207,1684,2978,3173,0
3086,2493,2685,2492,2345,0
2332,2422,2305,3066,2917,0
2965,1939,2363,2639,3065,0
2989,2240,2499,2539,2615,0
2714,2108,2102,2955,3018,0
2607,2554,2702,2650,2514,0
2297,2410,2265,3082,3206,0
1993,2659,2957,2631,3266,0
2967,2307,2686,1986,3264,0
2304,2544,2435,3031,3133,0
2714,2914,3096,1721,3205,0
2463,3083,2835,2037,3158,0
2328,2638,2600,2676,2632,0
2705,2548,2155,2900,2414,0
2375,3213,3231,2555,2101,0
3049,2752,2610,2518,2067,0
1715,2745,2513,3482,2984,0
2016,2397,2272,3285,3015,0
3183,2725,2095,2259,2839,0
2671,1923,2376,3250,3212,0
2309,2098,2557,2945,3248,0
2494,2574,2212,2644,3440,0
1728,2984,2848,3527,2563,0
2781,2835,2521,3016,2083,0
2396,2378,2949,2339,3388,0
2320,2911,3115,2884,2150,0
2769,2119,1639,3555,3264,0
2133,2844,2095,3505,3139,0
2362,2974,2896,2510,2522,0
1673,2823,3013,2895,3123,0
2434,2496,1854,3308,3170,0
2672,2186,2602,2368,3157,0
2774,2186,2460,2291,3288,0
2316,2232,2727,2894,3175,0
3192,2285,2042,2314,3443,0
1565,2673,3148,3257,2675,0
1970,2533,2395,3235,3251,0
2228,2291,3007,2404,3181,0
2545,2345,2904,2575,2639,0
2713,2718,2939,1825,3240,0
2731,2287,2827,1901,3876,0
2318,2686,3094,2598,2629,0
2723,2546,2341,2576,3205,0
2716,2190,2332,2987,2823,0
2250,2490,2684,3190,2571,0
2648,2541,2919,2394,2735,0
2739,2913,3021,2429,2222,0
2841,2913,2879,2352,2353,0
3081,2725,2237,2336,2708,0
2546,2543,2650,2229,3905,0
3025,2451,2474,2618,2517,0
2360,2601,2727,2903,2668,0
2695,2224,2512,3150,2762,0
1855,2966,2990,2508,3829,0
2336,2300,2591,3003,3118,0
2438,2300,2449,2926,3249,0
2811,2361,2288,2908,2748,0
2371,2534,2843,2565,3126,0
2790,2395,2468,3071,2687,0
2850,2759,2919,1722,3351,0
2221,3120,3147,2086,3404,0
2682,2386,2884,2472,2750,0
2263,2384,2978,2927,2678,0
2493,2695,2901,2262,3408,0
2538,3174,3044,2257,2862,0
2244,2693,3145,2772,2608,0
1927,2639,3248,2601,3150,0
2668,2244,2225,2905,3254,0
2667,3066,2813,2629,1966,0
2410,2195,2091,3346,3462,0
2361,3071,2572,2988,2605,0
2307,2672,2780,2839,2571,0
2725,2771,2362,2862,2726,0
2138,2620,2337,3170,3458,0
1720,2521,2755,3147,3303,0
2504,2673,2626,2253,3719,0
2627,2575,3099,2557,2674,0
2976,3358,3114,1713,2879,0
2682,2877,3215,2228,2625,0
3215,2323,1952,3096,3048,0
2350,2437,2882,2776,2815,0
2877,2734,2465,2235,3218,0
2583,2253,2566,2750,2964,0
2850,2473,2826,2407,2957,0
2370,2801,3009,3007,2261,0
2556,2278,3020,2237,3097,0
2226,2189,2548,3290,3021,0
2937,3246,2576,2214,2670,0
2341,2877,2935,2721,2211,0
2918,2897,3074,2313,2013,0
2643,2765,2677,2729,2416,0
1945,2398,2767,3071,3127,0
2780,3073,2478,2533,2677,0
1618,2521,2897,3224,3172,0
2092,2684,2638,3401,2684,0
2194,2684,2496,3324,2815,0
2528,2974,2762,2153,3269,0
2713,2432,2846,2510,2846,0
2462,2601,2585,2826,2799,0
2501,1976,2904,2566,3146,0
1872,2337,3132,2930,3199,0
2199,2214,3002,2777,3154,0
2152,2762,2996,2737,2954,0
2424,2337,2750,2913,2958,0
1733,2760,3090,3192,2882,0
2040,2424,3074,2865,3406,0
2035,2648,2832,3200,3087,0
