obj0,obj1,obj2,obj3
20346,32329,22819,32867
21208,31884,23018,32780
21210,31807,22982,32589
20400,32274,22882,32924
20454,32219,22945,32981
20508,32164,23008,33038
20562,32109,23071,33095
20616,32054,23134,33152
21212,31730,22946,32398
20670,31999,23197,33209
20724,31944,23260,33266
20778,31889,23323,33323
20832,31834,23386,33380
21214,31653,22910,32207
20886,31779,23449,33437
20940,31724,23512,33494
20994,31669,23575,33551
21048,31614,23638,33608
21216,31576,22874,32016
21102,31559,23701,33665
21156,31504,23764,33722
21210,31449,23827,33779
21220,31422,22802,31634
21222,31345,22766,31443
21218,31499,22838,31825
21224,31268,22730,31252
21226,31191,22694,31061
21228,31114,22658,30870
21230,31037,22622,30679
21232,30960,22586,30488
21234,30883,22550,30297
21236,30806,22514,30106
21238,30729,22478,29915
21240,30652,22442,29724
21242,30575,22406,29533
21244,30498,22370,29342
21246,30421,22334,29151
21248,30344,22298,28960
21250,30267,22262,28769
21252,30190,22226,28578
21254,30113,22190,28387
21256,30036,22154,28196
21258,29959,22118,28005
21260,29882,22082,27814
21262,29805,22046,27623
21264,29728,22010,27432
21266,29651,21974,27241
21268,29574,21938,27050
21270,29497,21902,26859
21272,29420,21866,26668
21274,29343,21830,26477
21276,29266,21794,26286
21278,29189,21758,26095
21280,29112,21722,25904
21282,29035,21686,25713
21284,28958,21650,25522
21286,28881,21614,25331
21288,28804,21578,25140
21290,28727,21542,24949
21292,28650,21506,24758
21294,28573,21470,24567
21296,28496,21434,24376
21298,28419,21398,24185
21300,28342,21362,23994
21302,28265,21326,23803
21304,28188,21290,23612
21306,28111,21254,23421
21308,28034,21218,23230
21310,27957,21182,23039
21312,27880,21146,22848
21314,27803,21110,22657
21316,27726,21074,22466
21318,27649,21038,22275
21320,27572,21002,22084
21322,27495,20966,21893
21376,27440,21029,21950
21430,27385,21092,22007
21484,27330,21155,22064
21538,27275,21218,22121
21592,27220,21281,22178
21646,27165,21344,22235
21700,27110,21407,22292
21754,27055,21470,22349
21808,27000,21533,22406
21862,26945,21596,22463
21916,26890,21659,22520
21970,26835,21722,22577
22024,26780,21785,22634
22078,26725,21848,22691
22132,26670,21911,22748
22186,26615,21974,22805
22240,26560,22037,22862
22294,26505,22100,22919
22331,26485,21980,25327
22333,26408,21944,25136
22335,26331,21908,24945
22337,26254,21872,24754
22339,26177,21836,24563
22341,26100,21800,24372
22343,26023,21764,24181
22345,25946,21728,23990
22347,25869,21692,23799
22349,25792,21656,23608
22351,25715,21620,23417
22353,25638,21584,23226
22355,25561,21548,23035
22357,25484,21512,22844
22359,25407,21476,22653
22361,25330,21440,22462
22363,25253,21404,22271
22365,25176,21368,22080
22367,25099,21332,21889
22369,25022,21296,21698
22371,24945,21260,21507
22373,24868,21224,21316
22375,24791,21188,21125
22377,24714,21152,20934
22431,24659,21215,20991
22485,24604,21278,21048
22539,24549,21341,21105
22593,24494,21404,21162
22647,24439,21467,21219
22701,24384,21530,21276
22733,24372,21477,20816
22735,24295,21441,20625
22789,24240,21504,20682
22843,24185,21567,20739
22897,24130,21630,20796
22951,24075,21693,20853
23005,24020,21756,20910
23032,23981,24290,27207
23034,23904,24254,27016
23036,23827,24218,26825
23038,23750,24182,26634
23040,23673,24146,26443
23042,23596,24110,26252
23044,23519,24074,26061
23046,23442,24038,25870
23094,23432,24155,25926
23142,23422,24272,25982
23190,23412,24389,26038
23238,23402,24506,26094
23286,23392,24623,26150
23334,23382,24740,26206
23376,23325,24989,26956
23378,23248,24953,26765
23380,23171,24917,26574
23382,23094,24881,26383
23384,23017,24845,26192
23386,22940,24809,26001
23388,22863,24773,25810
23390,22786,24737,25619
23392,22709,24701,25428
23394,22632,24665,25237
23396,22555,24629,25046
23881,22341,26093,30168
24059,22278,24980,28922
24061,22201,24944,28731
24063,22124,24908,28540
24065,22047,24872,28349
24067,21970,24836,28158
24069,21893,24800,27967
24071,21816,24764,27776
24073,21739,24728,27585
24075,21662,24692,27394
24077,21585,24656,27203
24079,21508,24620,27012
24081,21431,24584,26821
24083,21354,24548,26630
24085,21277,24512,26439
24087,21200,24476,26248
24089,21123,24440,26057
24091,21046,24404,25866
24093,20969,24368,25675
24095,20892,24332,25484
24097,20815,24296,25293
24099,20738,24260,25102
24101,20661,24224,24911
24149,20651,24341,24967
24197,20641,24458,25023
24245,20631,24575,25079
24293,20621,24692,25135
24341,20611,24809,25191
24389,20601,24926,25247
24431,20544,25175,25997
24433,20467,25139,25806
24435,20390,25103,25615
24437,20313,25067,25424
24439,20236,25031,25233
24441,20159,24995,25042
24443,20082,24959,24851
24445,20005,24923,24660
24447,19928,24887,24469
24449,19851,24851,24278
24451,19774,24815,24087
24799,19740,25284,24733
24801,19663,25248,24542
24803,19586,25212,24351
24805,19509,25176,24160
24807,19432,25140,23969
24809,19355,25104,23778
25572,19272,24354,33107
25583,19170,24333,33069
25594,19068,24312,33031
25642,19058,24429,33087
25690,19048,24546,33143
25738,19038,24663,33199
25786,19028,24780,33255
25834,19018,24897,33311
25856,18997,25071,32511
25867,18895,25050,32473
25878,18793,25029,32435
25889,18691,25008,32397
25900,18589,24987,32359
25911,18487,24966,32321
25922,18385,24945,32283
25933,18283,24924,32245
25944,18181,24903,32207
26301,18111,24390,28856
26312,18009,24369,28818
26323,17907,24348,28780
26334,17805,24327,28742
26345,17703,24306,28704
26356,17601,24285,28666
26367,17499,24264,28628
26378,17397,24243,28590
21206,31961,23054,32971
21204,32038,23090,33162
26389,17295,24222,28552
24889,24890,21505,20617
24900,24788,21484,20579
26400,17193,24201,28514
24911,24686,21463,20541
24922,24584,21442,20503
26411,17091,24180,28476
24933,24482,21421,20465
24944,24380,21400,20427
26422,16989,24159,28438
24955,24278,21379,20389
24966,24176,21358,20351
24977,24074,21337,20313
26433,16887,24138,28400
24988,23972,21316,20275
24999,23870,21295,20237
26481,16877,24255,28456
26529,16867,24372,28512
26577,16857,24489,28568
26625,16847,24606,28624
25010,23768,21274,20199
26673,16837,24723,28680
26695,16816,24897,27880
26706,16714,24876,27842
25021,23666,21253,20161
