obj0,obj1,obj2,cpu
45733,44610,15201,0.343028
29222,38757,16069,0.35512
27605,37012,18772,0.583465
35873,25518,34766,0.80624
30065,26863,32985,0.83062
28607,34231,17166,0.917448
26990,32486,19869,0.920756
32245,31174,19067,0.924407
30558,33924,18191,0.928455
30628,29429,21770,0.931965
33607,26440,28068,1.12291
24161,30842,24386,1.13616
27799,27785,26287,1.13909
35213,25377,35269,1.17944
25767,29779,31587,1.18741
29405,26722,33488,1.18966
35475,27417,24521,1.20963
33858,25672,27224,1.22252
26644,36345,19742,1.2396
26029,31819,20839,1.24239
25027,34600,22445,1.24489
24412,30074,23542,1.2482
29667,28762,22740,1.25296
27980,31512,21864,1.25983
28050,27017,25443,1.26591
26363,29767,24567,1.27351
36124,24750,33922,1.28698
26678,29152,30240,1.31162
30316,26095,32141,1.3239
45433,42688,15794,1.36987
45448,42812,15770,1.3705
28922,36835,16662,1.38717
28937,36959,16638,1.38782
26344,34423,20335,1.38862
26359,34547,20311,1.38959
27410,35958,19197,1.394
27425,36082,19173,1.39469
24787,33174,22942,1.39594
24802,33298,22918,1.39689
45268,41324,16058,1.44063
45283,41448,16034,1.44126
45598,44052,15530,1.44177
45613,44176,15506,1.44242
35625,28657,24281,1.4433
28757,35471,16926,1.45615
28772,35595,16902,1.45681
29087,38199,16398,1.45732
29102,38323,16374,1.45797
26179,33059,20599,1.45886
26194,33183,20575,1.45989
26509,35787,20071,1.46078
26524,35911,20047,1.46187
27260,34718,19437,1.46734
27275,34842,19413,1.46805
27560,37198,18957,1.46899
27575,37322,18933,1.46968
24637,31934,23182,1.47099
24652,32058,23158,1.47203
24952,34538,22678,1.47332
24967,34662,22654,1.47434
32395,32414,18827,1.47488
32410,32538,18803,1.47555
29817,30002,22500,1.47748
29832,30126,22476,1.47848
30898,31661,21338,1.4853
30913,31785,21314,1.48599
28275,28877,25083,1.48742
28290,29001,25059,1.48859
24281,31834,24194,1.50524
24296,31958,24170,1.50624
45358,42068,15914,1.52569
45373,42192,15890,1.52634
45523,43432,15650,1.52686
45538,43556,15626,1.52751
45688,44796,15386,1.52804
45703,44920,15362,1.52866
35550,28037,24401,1.52954
35565,28161,24377,1.53059
33993,26788,27008,1.53427
34008,26912,26984,1.53529
28682,34851,17046,1.54077
28697,34975,17022,1.54144
28847,36215,16782,1.54194
28862,36339,16758,1.54257
29012,37579,16518,1.5431
29027,37703,16494,1.54379
29177,38943,16254,1.54437
29192,39067,16230,1.54503
26104,32439,20719,1.54585
26119,32563,20695,1.54688
26269,33803,20455,1.54774
26284,33927,20431,1.54875
26434,35167,20191,1.54961
26449,35291,20167,1.55063
26599,36531,19927,1.55145
26614,36655,19903,1.55249
27170,33974,19581,1.55828
27185,34098,19557,1.55899
27365,35586,19269,1.55995
27380,35710,19245,1.56062
27515,36826,19029,1.56157
27530,36950,19005,1.56229
24547,31190,23326,1.5653
24562,31314,23302,1.56643
24727,32678,23038,1.56771
24742,32802,23014,1.56872
24892,34042,22774,1.57005
24907,34166,22750,1.57109
25012,35034,22582,1.57242
32320,31794,18947,1.57398
32335,31918,18923,1.57466
32485,33158,18683,1.57518
32500,33282,18659,1.57673
29742,29382,22620,1.57877
29757,29506,22596,1.57984
29907,30746,22356,1.58073
29922,30870,22332,1.58176
30573,34048,18167,1.58447
30588,34172,18143,1.58559
28010,31760,21816,1.58803
30808,30917,21482,1.59296
30823,31041,21458,1.59372
28185,28133,25227,1.59678
28200,28257,25203,1.59785
33667,26936,27972,1.61358
24221,31338,24290,1.6187
24236,31462,24266,1.61969
24356,32454,24074,1.62049
24371,32578,24050,1.62149
27859,28281,26191,1.62825
45313,41696,15986,1.64425
45328,41820,15962,1.64492
45403,42440,15842,1.64545
45418,42564,15818,1.64607
45478,43060,15722,1.64658
45493,43184,15698,1.64727
45568,43804,15578,1.64777
45583,43928,15554,1.64842
45643,44424,15458,1.64898
45658,44548,15434,1.64962
35505,27665,24473,1.6516
35520,27789,24449,1.65264
35595,28409,24329,1.65362
35610,28533,24305,1.65468
33933,26292,27104,1.65824
33948,26416,27080,1.65928
28637,34479,17118,1.66971
28652,34603,17094,1.67039
28727,35223,16974,1.67091
28742,35347,16950,1.67155
28802,35843,16854,1.6721
28817,35967,16830,1.67276
28892,36587,16710,1.67329
28907,36711,16686,1.67394
28967,37207,16590,1.67447
28982,37331,16566,1.67512
29057,37951,16446,1.67563
29072,38075,16422,1.67636
29132,38571,16326,1.67688
