obj0,obj1,obj2,obj3,cpu
-306,-488,-447,-1040,38.58
-327,-563,-518,-1016,75.2739
-595,-681,-218,-891,96.9048
48,-678,-756,-718,98.7457
-252,-599,-597,-909,103.573
-611,-579,-170,-1025,130.229
-649,-500,-456,-566,132.834
-136,-619,-622,-914,134.862
-7,-708,-651,-789,193.079
-691,-462,-269,-873,214.659
-558,-602,-165,-969,215.498
-405,-593,-634,-761,216.891
-302,-776,-547,-797,219.172
-109,-694,-678,-687,272.179
-408,-618,-590,-586,294.96
-152,-605,-591,-870,311.88
-96,-791,-814,-701,319.542
-598,-552,-112,-1026,345.059
-451,-566,-487,-916,371.626
-698,-424,-99,-949,401.681
-26,-806,-365,-746,427.047
-743,-578,-287,-469,439.236
-387,-581,-547,-886,455.346
-438,-581,-490,-892,455.349
-331,-663,-416,-971,455.775
-403,-562,-318,-990,456.371
-125,-678,-683,-875,456.51
-351,-558,-509,-937,456.681
-193,-595,-619,-897,456.762
-737,-520,-292,-665,474.225
-669,-453,-133,-969,480.299
-720,-503,-36,-972,480.3
-520,-647,-458,-915,489.626
-571,-697,-361,-918,489.626
-425,-567,-480,-899,489.858
-280,-613,-513,-968,490.348
-40,-616,-710,-806,490.511
-397,-611,-215,-982,490.982
-100,-619,-684,-839,491.054
-263,-570,-585,-844,491.06
-547,-502,-209,-1023,502.16
-468,-680,-553,-532,508.332
-717,-537,-71,-909,509.135
-507,-520,-315,-959,511.922
-346,-611,-272,-976,515.811
-421,-541,-468,-1026,515.824
-337,-535,-510,-930,515.824
-73,-588,-588,-934,515.978
-142,-650,-733,-780,516.186
-317,-606,-581,-939,516.27
-352,-562,-375,-984,516.323
-227,-555,-540,-1037,516.352
-316,-418,-377,-1060,516.414
-357,-488,-390,-1046,516.424
-435,-480,-371,-1100,516.426
-212,-625,-699,-727,516.438
-277,-601,-577,-993,516.479
-790,-600,-239,-871,526.147
-49,-735,-591,-730,528.363
2,-685,-688,-727,528.363
-177,-680,-641,-833,529.704
-481,-644,-469,-921,530.343
-618,-500,-230,-1010,530.616
-674,-628,-382,-958,530.682
-540,-558,-277,-1056,531.007
-454,-553,-560,-832,531.422
-415,-610,-543,-822,532.033
-475,-569,-471,-979,532.082
-514,-571,-589,-702,532.133
-487,-691,-403,-822,532.165
-458,-649,-460,-905,532.257
-311,-590,-249,-979,532.415
-397,-656,-185,-955,532.517
-124,-622,-668,-902,532.537
153,-632,-797,-769,532.549
-330,-591,-578,-963,532.57
-233,-600,-623,-843,532.599
-71,-632,-667,-932,532.625
-143,-549,-582,-941,532.646
-405,-709,-419,-932,532.663
-142,-595,-676,-891,532.728
-359,-712,-119,-897,534.06
-800,-462,-129,-720,537.126
-741,-537,-260,-682,537.158
-661,-575,-395,-552,537.817
-762,-485,-240,-563,537.929
-701,-605,-394,-718,539.138
-464,-642,-504,-880,539.383
-509,-437,-303,-1044,541.615
-558,-570,-218,-962,541.62
-532,-559,-440,-902,541.84
-604,-649,-344,-758,541.868
-725,-551,-291,-726,541.988
-605,-515,-233,-986,542.087
-656,-565,-136,-989,542.087
-679,-472,-165,-930,542.087
-730,-522,-68,-933,542.087
-482,-598,-375,-971,542.108
-533,-648,-278,-974,542.108
-693,-676,-136,-918,542.14
-428,-595,-540,-846,542.195
-489,-508,-374,-1053,542.239
-410,-562,-487,-949,542.656
-263,-640,-697,-570,542.907
-509,-699,-363,-908,543.002
-454,-580,-274,-986,543.037
83,-665,-715,-829,543.084
-194,-597,-634,-849,543.088
-196,-539,-583,-911,543.153
-270,-632,-650,-806,543.164
-246,-585,-620,-867,543.166
103,-678,-834,-725,543.183
-182,-600,-680,-837,543.187
64,-626,-766,-830,543.217
-354,-659,-516,-929,543.223
-180,-723,-357,-852,543.244
-231,-773,-260,-855,543.244
-419,-507,-102,-1063,543.286
-77,-790,-485,-717,543.58
-25,-802,-499,-699,543.584
-58,-758,-554,-792,543.593
-482,-513,-403,-946,545.503
-712,-566,-294,-702,545.543
-580,-681,-310,-820,545.591
-406,-729,-328,-708,545.813
