obj0,obj1,obj2,obj3,cpu
11175,15777,13992,15700,0.199665
12640,14809,16819,14930,0.259441
13572,14008,15353,14569,0.322037
14618,16310,13711,20286,0.326452
13557,15148,14678,15274,0.438614
13556,15224,14633,15321,0.439719
13565,14540,15038,14898,0.475593
13564,14616,14993,14945,0.476766
13549,15756,14318,15650,0.477945
13548,15832,14273,15697,0.479554
13569,14236,15218,14710,0.507249
13568,14312,15173,14757,0.508339
13561,14844,14858,15086,0.509645
13560,14920,14813,15133,0.510682
13553,15452,14498,15462,0.511735
13552,15528,14453,15509,0.513052
13571,14084,15308,14616,0.541749
13570,14160,15263,14663,0.542968
13567,14388,15128,14804,0.544589
13566,14464,15083,14851,0.546354
13563,14692,14948,14992,0.548131
13562,14768,14903,15039,0.549396
13559,14996,14768,15180,0.550641
13558,15072,14723,15227,0.552017
13555,15300,14588,15368,0.554226
13554,15376,14543,15415,0.555918
13551,15604,14408,15556,0.557173
13550,15680,14363,15603,0.558449
