obj0,obj1,obj2
16338,24039,16151
16462,23989,16138
16576,21828,14084
16700,21778,14071
16824,21728,14058
16948,21678,14045
17072,21628,14032
17152,21626,16125
17169,21578,16149
17186,21530,16173
17203,21482,16197
17220,21434,16221
17237,21386,16245
17254,21338,16269
17271,21290,16293
17288,21242,16317
17305,21194,16341
17322,21146,16365
17339,21098,16389
17356,21050,16413
17373,21002,16437
17390,20954,16461
17407,20906,16485
17424,20858,16509
17441,20810,16533
17458,20762,16557
17475,20714,16581
17492,20666,16605
17509,20618,16629
17526,20570,16653
17543,20522,16677
17560,20474,16701
17577,20426,16725
17594,20378,16749
17611,20330,16773
17628,20282,16797
17645,20234,16821
17662,20186,16845
17679,20138,16869
17696,20090,16893
17713,20042,16917
17730,19994,16941
17747,19946,16965
17764,19898,16989
17781,19850,17013
17798,19802,17037
17815,19754,17061
17832,19706,17085
17849,19658,17109
17866,19610,17133
17883,19562,17157
17900,19514,17181
18007,19512,17144
18024,19464,17168
18131,19462,17131
18148,19414,17155
18255,19412,17118
18272,19364,17142
18379,19362,17105
18396,19314,17129
18503,19312,17092
18520,19264,17116
18627,19262,17079
18644,19214,17103
18751,19212,17066
18768,19164,17090
18875,19162,17053
18892,19114,17077
18999,19112,17040
19016,19064,17064
19123,19062,17027
19140,19014,17051
19247,19012,17014
19264,18964,17038
19371,18962,17001
19388,18914,17025
19469,17627,12971
19977,17617,14916
19994,17569,14940
20011,17521,14964
20028,17473,14988
20045,17425,15012
17196,21578,14019
17320,21528,14006
20062,17377,15036
17444,21478,13993
17568,21428,13980
17666,21251,13288
20079,17329,15060
20096,17281,15084
20113,17233,15108
20130,17185,15132
20147,17137,15156
20164,17089,15180
20181,17041,15204
20198,16993,15228
20215,16945,15252
20232,16897,15276
20249,16849,15300
20266,16801,15324
20283,16753,15348
20300,16705,15372
20317,16657,15396
17790,21201,13275
20334,16609,15420
17914,21151,13262
17923,21664,13220
20351,16561,15444
18047,21614,13207
18171,21564,13194
18295,21514,13181
20368,16513,15468
18419,21464,13168
18543,21414,13155
18667,21364,13142
20385,16465,15492
18791,21314,13129
18915,21264,13116
19039,21214,13103
20402,16417,15516
19090,21864,12900
20419,16369,15540
20436,16321,15564
20453,16273,15588
20470,16225,15612
19214,21814,12887
19338,21764,12874
20487,16177,15636
19462,21714,12861
19586,21664,12848
19710,21614,12835
19834,21564,12822
20504,16129,15660
19958,21514,12809
20082,21464,12796
20206,21414,12783
20521,16081,15684
20330,21364,12770
20454,21314,12757
20559,17050,12175
20538,16033,15708
20555,15985,15732
20572,15937,15756
20589,15889,15780
20606,15841,15804
20623,15793,15828
20640,15745,15852
20657,15697,15876
20674,15649,15900
20691,15601,15924
20708,15553,15948
20725,15505,15972
20742,15457,15996
20816,17463,12107
17276,21576,16112
17293,21528,16136
17310,21480,16160
17327,21432,16184
17344,21384,16208
17361,21336,16232
20759,15409,16020
17400,21526,16099
17378,21288,16256
17417,21478,16123
17434,21430,16147
17395,21240,16280
17451,21382,16171
17412,21192,16304
17468,21334,16195
17429,21144,16328
17485,21286,16219
17446,21096,16352
17524,21476,16086
17541,21428,16110
17502,21238,16243
17463,21048,16376
17558,21380,16134
17519,21190,16267
17575,21332,16158
17480,21000,16400
17536,21142,16291
17592,21284,16182
17553,21094,16315
17497,20952,16424
17609,21236,16206
17570,21046,16339
17648,21426,16073
17514,20904,16448
17665,21378,16097
17626,21188,16230
17587,20998,16363
17643,21140,16254
17531,20856,16472
17604,20950,16387
17660,21092,16278
17548,20808,16496
17677,21044,16302
17621,20902,16411
17716,21234,16169
17733,21186,16193
17565,20760,16520
17694,20996,16326
17638,20854,16435
17750,21138,16217
17582,20712,16544
17711,20948,16350
17767,21090,16241
17655,20806,16459
17599,20664,16568
17784,21042,16265
17728,20900,16374
17672,20758,16483
17801,20994,16289
17745,20852,16398
17840,21184,16156
17616,20616,16592
17857,21136,16180
17689,20710,16507
17818,20946,16313
17874,21088,16204
17762,20804,16422
17633,20568,16616
17706,20662,16531
17835,20898,16337
17891,21040,16228
17779,20756,16446
17650,20520,16640
17908,20992,16252
17852,20850,16361
17723,20614,16555
17796,20708,16470
17925,20944,16276
17964,21134,16143
17869,20802,16385
17981,21086,16167
17667,20472,16664
17740,20566,16579
17813,20660,16494
17942,20896,16300
17998,21038,16191
17886,20754,16409
17684,20424,16688
17757,20518,16603
17830,20612,16518
17959,20848,16324
18015,20990,16215
17903,20706,16433
18032,20942,16239
17774,20470,16627
17976,20800,16348
17701,20376,16712
18038,21101,13249
17847,20564,16542
17920,20658,16457
18049,20894,16263
18088,21084,16130
18105,21036,16154
17993,20752,16372
17791,20422,16651
17864,20516,16566
17718,20328,16736
17937,20610,16481
18066,20846,16287
18122,20988,16178
18010,20704,16396
17881,20468,16590
17808,20374,16675
18139,20940,16202
18083,20798,16311
17954,20562,16505
17735,20280,16760
18027,20656,16420
18156,20892,16226
18162,21051,13236
18100,20750,16335
17898,20420,16614
17825,20326,16699
17971,20514,16529
17752,20232,16784
18044,20608,16444
18173,20844,16250
18212,21034,16117
18229,20986,16141
18117,20702,16359
17915,20372,16638
17988,20466,16553
17842,20278,16723
18061,20560,16468
18190,20796,16274
18246,20938,16165
17769,20184,16808
18134,20654,16383
18263,20890,16189
18005,20418,16577
17932,20324,16662
18207,20748,16298
18078,20512,16492
17859,20230,16747
18151,20606,16407
17786,20136,16832
18280,20842,16213
18259,21001,15353
18224,20700,16322
18022,20370,16601
18095,20464,16516
17949,20276,16686
18168,20558,16431
17876,20182,16771
18276,20953,15377
18297,20794,16237
18242,21049,15329
18241,20652,16346
17803,20088,16856
18039,20322,16625
18112,20416,16540
18293,20905,15401
18314,20746,16261
17966,20228,16710
18185,20510,16455
17893,20134,16795
18258,20604,16370
18310,20857,15425
17820,20040,16880
18331,20698,16285
18129,20368,16564
18056,20274,16649
18202,20462,16479
17983,20180,16734
18275,20556,16394
18327,20809,15449
17910,20086,16819
18348,20650,16309
18146,20320,16588
18219,20414,16503
18073,20226,16673
17837,19992,16904
18344,20761,15473
18292,20508,16418
18000,20132,16758
18365,20602,16333
17927,20038,16843
18361,20713,15497
18236,20366,16527
18163,20272,16612
18309,20460,16442
18090,20178,16697
18382,20554,16357
17854,19944,16928
18017,20084,16782
18378,20665,15521
18253,20318,16551
17944,19990,16867
18326,20412,16466
18180,20224,16636
18399,20506,16381
18107,20130,16721
18395,20617,15545
17871,19896,16952
18034,20036,16806
18270,20270,16575
18343,20364,16490
18197,20176,16660
18416,20458,16405
17961,19942,16891
18412,20569,15569
18124,20082,16745
18051,19988,16830
18360,20316,16514
17888,19848,16976
18287,20222,16599
18433,20410,16429
18429,20521,15593
18214,20128,16684
17978,19894,16915
18141,20034,16769
18377,20268,16538
18450,20362,16453
18304,20174,16623
18446,20473,15617
18068,19940,16854
17905,19800,17000
18231,20080,16708
18158,19986,16793
17995,19846,16939
18467,20314,16477
18394,20220,16562
18463,20425,15641
18321,20126,16647
18085,19892,16878
18248,20032,16732
17922,19752,17024
18480,20377,15665
18484,20266,16501
18175,19938,16817
18411,20172,16586
18012,19798,16963
18338,20078,16671
21983,17663,11787
18102,19844,16902
18265,19984,16756
18497,20329,15689
18501,20218,16525
17939,19704,17048
18428,20124,16610
18192,19890,16841
18355,20030,16695
18029,19750,16987
20776,15361,16044
18514,20281,15713
18282,19936,16780
18119,19796,16926
18518,20170,16549
18445,20076,16634
17956,19656,17072
18209,19842,16865
18372,19982,16719
18046,19702,17011
18531,20233,15737
18535,20122,16573
18299,19888,16804
18136,19748,16950
18462,20028,16658
18389,19934,16743
18226,19794,16889
17973,19608,17096
18548,20185,15761
18552,20074,16597
18063,19654,17035
18316,19840,16828
18479,19980,16682
18153,19700,16974
18565,20137,15785
18406,19886,16767
18243,19746,16913
18569,20026,16621
17990,19560,17120
18333,19792,16852
18080,19606,17059
18496,19932,16706
18582,20089,15809
18170,19652,16998
18423,19838,16791
18586,19978,16645
18260,19698,16937
18513,19884,16730
18350,19744,16876
18097,19558,17083
18599,20041,15833
18187,19604,17022
