obj0,obj1,obj2,obj3,obj4,cpu
22268,22869,13037,18795,24862,0.0683262
29826,21538,15236,13347,27739,0.097478
20682,20999,14880,15449,20884,0.11472
18903,17598,15470,22939,18400,0.124117
21799,13912,17195,18526,14592,0.141562
21150,17305,17036,12724,18320,0.152865
17849,21012,14144,19228,19337,0.166405
16263,19142,15987,15882,15359,0.184297
29193,12119,18070,19813,21411,0.188868
21247,12769,17273,17227,15073,0.191809
17317,15728,17313,19593,14422,0.197331
19455,18741,15392,24238,17919,0.208209
17869,16871,17235,20892,13941,0.219426
27689,14008,16953,17252,21406,0.221971
19743,14658,16156,14666,15068,0.230376
20871,15897,16360,16475,14617,0.234576
17399,19487,14353,20378,18395,0.239355
18527,20726,14557,22187,17944,0.248743
15813,17617,16196,17032,14417,0.254852
16941,18856,16400,18841,13966,0.268852
21000,15969,16339,16507,14735,0.464512
17978,21084,14123,19260,19455,0.481995
18656,20798,14536,22219,18062,0.493982
20999,21042,14958,15438,21131,0.507072
16392,19214,15966,15914,15477,0.528218
17070,18928,16379,18873,14084,0.544645
17898,16905,17268,20868,14011,0.594269
21129,16041,16318,16539,14853,0.613057
18107,21156,14102,19292,19573,0.633841
18785,20870,14515,22251,18180,0.648911
21316,21085,15036,15427,21378,0.667681
16521,19286,15945,15946,15595,0.696481
17199,19000,16358,18905,14202,0.718221
17476,15665,17379,19574,14481,0.744938
17927,16939,17301,20844,14081,0.777134
21258,16113,16297,16571,14971,0.802962
18236,21228,14081,19324,19691,0.82861
18914,20942,14494,22283,18298,0.853659
21633,21128,15114,15416,21625,0.883228
16451,19113,16086,15839,15488,0.917706
16580,19185,16065,15871,15606,0.920118
16650,19358,15924,15978,15713,0.924188
16970,18890,16433,18817,14036,0.950362
17328,19072,16337,18937,14320,0.960102
17635,15602,17445,19555,14540,1.00027
18028,16808,17301,20873,14000,1.03269
18057,16842,17334,20849,14070,1.03479
17956,16973,17334,20820,14151,1.03851
31341,22993,15377,15252,27642,1.05488
18365,21300,14060,19356,19809,1.1019
21950,21171,15192,15405,21872,1.17332
15972,17554,16262,17013,14476,1.18981
16639,19084,16185,15796,15617,1.22382
16768,19156,16164,15828,15735,1.22641
16779,19430,15903,16010,15831,1.23215
16999,18924,16466,18793,14106,1.26936
17794,15539,17511,19536,14599,1.34332
18187,16745,17367,20854,14059,1.38348
18216,16779,17400,20830,14129,1.38592
18086,16876,17367,20825,14140,1.38826
17985,17007,17367,20796,14221,1.39196
31212,22921,15398,15220,27524,1.41832
18494,21372,14039,19388,19927,1.47502
22267,21214,15270,15394,22119,1.5617
16131,17491,16328,16994,14535,1.58337
16827,19055,16284,15753,15746,1.63151
16956,19127,16263,15785,15864,1.63432
16908,19502,15882,16042,15949,1.6427
17100,18793,16466,18822,14025,1.69325
17129,18827,16499,18798,14095,1.69538
17028,18958,16499,18769,14176,1.6988
17953,15476,17577,19517,14658,1.81106
18346,16682,17433,20835,14118,1.8591
18375,16716,17466,20811,14188,1.86358
18245,16813,17433,20806,14199,1.86607
18115,16910,17400,20801,14210,1.86837
18014,17041,17400,20772,14291,1.87209
31083,22849,15419,15188,27406,1.90881
18623,21444,14018,19420,20045,1.97686
22584,21257,15348,15383,22366,2.0775
16290,17428,16394,16975,14594,2.10766
17015,19026,16383,15710,15875,2.18006
17144,19098,16362,15742,15993,2.18483
17037,19574,15861,16074,16067,2.19625
17259,18730,16532,18803,14084,2.27058
17288,18764,16565,18779,14154,2.27325
17158,18861,16532,18774,14165,2.27541
17057,18992,16532,18745,14246,2.27884
18112,15413,17643,19498,14717,2.44656
18505,16619,17499,20816,14177,2.50412
18534,16653,17532,20792,14247,2.50998
18404,16750,17499,20787,14258,2.5145
18274,16847,17466,20782,14269,2.51709
18144,16944,17433,20777,14280,2.51935
18043,17075,17433,20748,14361,2.52312
30954,22777,15440,15156,27288,2.56146
18752,21516,13997,19452,20163,2.64265
22901,21300,15426,15372,22613,2.76156
16449,17365,16460,16956,14653,2.80063
17203,18997,16482,15667,16004,2.90468
17332,19069,16461,15699,16122,2.91064
17166,19646,15840,16106,16185,2.92726
17418,18667,16598,18784,14143,3.03354
17447,18701,16631,18760,14213,3.03828
17317,18798,16598,18755,14224,3.04091
17187,18895,16565,18750,14235,3.04322
17086,19026,16565,18721,14316,3.04676
18271,15350,17709,19479,14776,3.30134
18664,16556,17565,20797,14236,3.36154
18693,16590,17598,20773,14306,3.3684
18563,16687,17565,20768,14317,3.37435
18433,16784,17532,20763,14328,3.37887
18303,16881,17499,20758,14339,3.38154
18173,16978,17466,20753,14350,3.38371
30825,22705,15461,15124,27170,3.41276
18881,21588,13976,19484,20281,3.50733
23218,21343,15504,15361,22860,3.64271
16608,17302,16526,16937,14712,3.69121
17391,18968,16581,15624,16133,3.83453
17520,19040,16560,15656,16251,3.84212
17295,19718,15819,16138,16303,3.86455
17577,18604,16664,18765,14202,4.01234
