obj0,obj1,obj2,cpu
3271,3043,3459,0.121205
2373,5076,2823,0.121212
5491,4850,811,0.121225
5468,5273,677,0.121233
5504,4686,864,0.12124
5043,5405,783,0.121248
5487,1362,4081,0.121255
4077,1865,4585,0.121261
5807,1843,2999,0.121268
6136,2959,1886,0.121276
928,6021,5104,0.121283
2866,5660,2094,0.121293
3090,5353,1987,0.121303
1260,5862,4215,0.121311
2209,3335,4856,0.121319
4441,5174,1109,0.121326
4589,5570,912,0.121339
3977,5799,1195,0.121349
3958,5665,1223,0.121354
3726,5713,1365,0.12136
3745,5847,1337,0.121366
5494,1451,3878,0.121371
5497,1681,3411,0.12138
5118,1586,3959,0.121389
5804,1613,3466,0.121397
5797,1524,3669,0.121402
5146,1407,4408,0.121418
5111,1497,4162,0.121426
3261,2446,4959,0.121435
2795,2811,4914,0.121442
3062,2877,3938,0.121456
2386,3183,4798,0.121476
3415,2408,4457,0.121484
5706,2800,2066,0.121495
3615,3507,2760,0.121504
5994,2611,2145,0.121515
6143,2277,2418,0.121521
5864,4185,1064,0.121538
5556,4418,956,0.121546
3532,4327,2160,0.121556
3836,5433,1399,0.121572
985,5966,4845,0.121588
948,5381,5304,0.121596
2669,3709,3526,0.121606
3387,5994,1621,0.121621
1406,4342,5402,0.121636
2637,3131,4300,0.121643
1066,4962,5620,0.121653
4331,5454,1075,0.12166
3486,5822,1545,0.121675
2814,2979,4242,0.121698
2885,3029,3996,0.121706
1968,3953,4301,0.121714
3881,2043,4502,0.121726
3611,2230,4540,0.121771
3258,2699,4021,0.121778
2618,2963,4972,0.121789
3340,3920,2664,0.121798
3248,4643,2210,0.121811
5215,2272,2872,0.121821
1069,5835,4672,0.121841
1005,5326,5045,0.121851
1089,5195,4872,0.121862
3094,3195,3517,0.121874
1945,6062,3184,0.12189
2092,5831,3020,0.121899
1592,5629,3738,0.12192
2817,4900,2472,0.121935
1645,4304,4469,0.121947
1890,5192,3470,0.121957
1501,5948,3836,0.121972
1812,3784,5249,0.12198
1957,3620,4983,0.121989
1270,4540,5502,0.121999
1327,4485,5243,0.122008
1309,4720,4769,0.12202
1463,4287,5143,0.122031
1869,3729,4990,0.122043
2035,3726,4492,0.122055
5056,5241,836,0.122065
3664,5963,1399,0.122075
4990,1821,3678,0.122084
4500,1677,4671,0.122109
3006,2780,4341,0.122124
3151,4759,2229,0.122136
5731,4149,1099,0.122148
5650,3426,1619,0.122159
5855,2466,2339,0.122174
5621,2029,2889,0.122185
4120,5117,1349,0.122198
4068,5385,1257,0.122212
4055,5549,1204,0.122224
5102,4583,1085,0.122237
2907,3242,3715,0.122253
2767,3448,3680,0.122263
1791,5364,3546,0.122283
3187,5237,1968,0.122294
2527,4257,3265,0.122316
2402,4574,3177,0.122334
2498,4759,2911,0.122348
1517,4978,4191,0.122359
1123,4907,5361,0.122382
1207,4776,5188,0.122395
5669,2652,2229,0.122406
4818,2289,3151,0.12242
3056,4236,2714,0.122438
1567,4198,4960,0.12246
2121,3444,4863,0.122476
2640,4211,3172,0.122489
5472,4569,1077,0.228506
5579,4277,1161,0.228552
1002,5891,4943,0.228574
1086,5760,4770,0.228585
5722,3837,1323,0.228615
3411,5335,1774,0.22863
4531,3645,2131,0.228645
1640,5265,3865,0.228715
3751,4826,1814,0.228727
4866,5042,1003,0.228746
4885,5176,975,0.228764
4775,5456,941,0.228778
4908,4753,1109,0.228791
2966,3898,3082,0.228813
2937,4400,2728,0.228834
1768,4591,4143,0.22886
2473,3127,5238,0.228876
1893,4274,4231,0.228894
1459,5597,4023,0.22891
1739,5093,3789,0.228931
1318,5856,4264,0.22895
1234,5987,4437,0.228963
3105,4584,2447,0.228973
3983,4778,1672,0.228993
4209,5222,1251,0.229012
4350,5588,1047,0.229029
4099,5502,1217,0.22904
4118,5636,1189,0.229055
3312,5507,1850,0.229068
3241,3485,3178,0.229087
3204,3431,3271,0.229102
1760,6064,3497,0.229168
3981,3963,2247,0.229181
4295,3909,2084,0.229195
4756,5322,969,0.229223
3238,2560,4515,0.229246
2743,3577,3735,0.229274
1919,4690,3824,0.229288
2625,3996,3419,0.229321
2765,3790,3454,0.229337
4450,4357,1672,0.229371
4983,1732,3881,0.326824
3668,2237,4469,0.326852
3202,2602,4424,0.326868
4602,5406,965,0.326913
5095,3350,2007,0.326934
4653,2436,3147,0.326959
2230,5429,2949,0.326988
1336,5310,4349,0.327021
5826,2596,2302,0.32708
5677,2930,2029,0.327094
2771,5212,2426,0.327109
5640,2782,2192,0.327141
5300,1983,3266,0.327157
5114,2169,3156,0.327172
5738,3232,1751,0.327188
5683,3256,1759,0.327204
4997,2900,2448,0.327217
5622,2954,2037,0.327233
2547,5519,2533,0.327252
2291,4835,3191,0.32727
2228,5860,2883,0.327289
2852,2818,4843,0.327315
4256,2453,3426,0.327338
4642,1777,4208,0.32742
5050,4851,993,0.327454
4654,5138,1057,0.327472
5052,2876,2440,0.327489
5034,3048,2285,0.327512
5585,2806,2200,0.32753
2544,4026,3438,0.327555
2832,4618,2668,0.327574
2515,4528,3084,0.327595
1818,6038,3420,0.327621
4708,2412,3139,0.327654
5059,2193,3164,0.327703
4262,3169,2767,0.400027
5083,4484,1252,0.400084
4098,1983,4387,0.400114
4689,2144,3691,0.400137
3902,2161,4304,0.400392
3555,2888,3577,0.400413
3898,3926,2363,0.491477
3651,3346,3043,0.491495
4565,4937,1262,0.491537
3850,2934,3253,0.491592
3586,2792,3740,0.491614
5032,4516,1262,0.491647
5486,4101,1276,0.491693
4465,1767,4425,0.491746
4472,1856,4222,0.491766
4960,4105,1558,0.491836
4493,4526,1558,0.491859
4628,4413,1549,0.491879
5414,3690,1572,0.491933
4554,2147,3638,0.491955
4107,4541,1825,0.492078
3747,4446,2146,0.492115
4247,2917,2974,0.492149
4750,1969,3721,0.492178
3408,4786,2204,0.492213
5460,5018,790,0.560736
5447,5182,737,0.560772
3392,2538,4520,0.560836
4056,2139,4309,0.56086
2576,3119,4894,0.560879
3448,2635,4117,0.560903
5108,4973,928,0.560938
1276,5396,4575,0.560975
5277,4314,1228,0.561047
5089,3024,2277,0.561094
5096,2341,3001,0.561138
5151,2317,2993,0.561158
1256,6036,4375,0.56118
1699,4142,4792,0.561222
1475,4449,4899,0.561248
3943,2266,4173,0.561269
2851,3145,4118,0.561293
3162,3428,3311,0.561357
5245,2007,3274,0.561386
4100,4639,1653,0.561444
5014,5438,806,0.649683
1449,4617,4644,0.649739
1476,5207,4224,0.649778
6099,2811,2049,0.649826
3630,4066,2314,0.649845
5037,5015,940,0.649871
1400,5759,4090,0.649907
2129,4128,3961,0.649952
2613,4267,3238,0.649978
2431,3659,3991,0.649998
5646,3108,1922,0.650052
5058,3202,2170,0.650077
5701,3084,1914,0.650102
3346,4382,2364,0.650143
2930,4357,2822,0.650167
2389,4574,3345,0.65026
1819,3913,4833,0.650289
5167,4100,1414,0.650355
2674,5790,2446,0.650393
2036,5990,3235,0.650414
2810,3511,3567,0.650435
3249,4498,2383,0.650461
2549,3240,4307,0.650509
3002,3918,3063,0.650536
3438,3659,2818,0.65056
3286,3602,3013,0.650586
4243,2109,3988,0.650613
4649,1866,4005,0.650648
4662,2210,3443,0.650672
2738,3950,3326,0.650729
3638,4816,1925,0.650755
3735,4700,1906,0.650789
3693,4989,1800,0.650817
2142,3562,4665,0.650859
4717,2186,3435,0.650884
4019,4384,1856,0.650913
4535,4964,1257,0.650946
3188,5092,2141,0.650976
3596,5105,1819,0.651007
4236,2020,4191,0.651032
4713,4265,1543,0.65106
3977,4673,1750,0.651097
4587,4696,1349,0.651127
4547,3981,1856,0.651157
4218,4856,1503,0.651186
3337,4536,2305,0.723683
4269,5704,1109,0.723822
3612,4123,2401,0.72387
2670,5717,2457,0.72391
3931,4971,1607,0.723953
2457,5992,2656,0.723988
2734,5621,2413,0.724024
4676,4801,1251,0.779194
4634,5090,1145,0.779321
4851,4532,1394,0.779348
1333,5815,4361,0.779447
1558,5425,3947,0.779471
1417,5684,4188,0.779496
1992,4365,4166,0.779518
1864,4776,3877,0.779581
2668,4059,3306,0.779706
2845,3907,3248,0.779739
4058,3940,2270,0.779784
2191,5659,2944,0.779866
1859,5892,3421,0.779894
2420,4161,3610,0.779925
2769,5545,2381,0.780019
2004,6052,3212,0.780047
4159,3296,2863,0.780074
2729,4791,2834,0.863545
3511,3274,3311,0.924742
4006,2905,3367,0.92477
4361,5164,1311,0.925215
4289,4753,1607,0.925465
4876,3407,2273,0.925532
4422,3027,2916,0.925563
4403,2888,3088,0.925593
4063,2228,4106,0.986201
3515,2746,3907,0.986242
4634,4660,1361,0.986316
4713,3926,1840,0.986351
3356,6243,1738,0.986419
2343,6198,2787,0.986481
2759,6223,2329,0.986508
2651,5836,2527,0.986539
4466,2483,3345,0.9866
1834,5068,3775,0.986671
1840,4627,4023,0.986703
4652,3624,2118,0.986742
4721,2669,2941,0.986856
2223,4139,3897,0.986894
2256,4652,3565,0.986927
5534,4662,952,1.06215
4450,1947,4260,1.06221
1653,5035,3980,1.06225
4580,3463,2271,1.06231
4517,2097,3836,1.06234
4554,4474,1524,1.06239
5110,4407,1302,1.06244
1321,5268,4457,1.06251
1682,4533,4334,1.06256
5482,4930,860,1.06261
5078,5153,906,1.06264
4220,3166,2807,1.0627
1906,4226,4227,1.06274
1811,4033,4599,1.06278
3965,2980,3211,1.06283
1289,5360,4569,1.06286
1877,4728,3873,1.0629
4987,5567,844,1.06296
4533,5732,973,1.06299
3936,3613,2543,1.06302
1405,6022,4006,1.06314
1910,4043,4404,1.06317
2031,3909,4315,1.0632
4574,4952,1220,1.06324
4624,5318,1035,1.06328
4676,5050,1127,1.06331
4066,3693,2387,1.06336
4514,5598,1001,1.06341
3633,3888,2492,1.06345
1170,5964,4532,1.12967
3840,3949,2397,1.12976
2758,3406,3828,1.12983
2446,4218,3545,1.13
3280,2614,4287,1.13007
3496,3485,3096,1.1301
4600,2917,2727,1.13014
4733,4743,1239,1.13024
2741,3041,4406,1.13033
3472,2415,4386,1.13037
2384,4314,3557,1.13041
2701,4404,3141,1.13045
2064,3499,5122,1.13049
4681,5011,1147,1.13052
4047,2287,3905,1.13062
1150,4831,5447,1.13072
3102,3870,3129,1.13077
4958,5600,867,1.20609
5412,5435,738,1.20623
1461,5165,4332,1.20636
2519,3550,3984,1.2065
3765,2380,4108,1.20657
5041,4531,1220,1.20664
1551,4178,5136,1.20669
1615,4346,4774,1.20676
4939,5466,895,1.2068
1676,3982,5349,1.20692
2642,3765,3592,1.20699
2141,4676,3649,1.20705
2394,3867,3896,1.20709
2365,4369,3542,1.20718
4004,3825,2302,1.20724
4545,4985,1243,1.20734
4880,4030,1748,1.27908
2841,4215,2994,1.27933
4422,3634,2311,1.27962
3011,5040,2376,1.2797
2783,4992,2622,1.33948
3255,3823,3047,1.33963
4625,4088,1815,1.33981
3821,5251,1573,1.33986
2702,5108,2684,1.33992
3544,5799,1729,1.34002
3606,5549,1695,1.34006
3685,5212,1708,1.34025
3118,3783,3090,1.39131
3175,3933,2917,1.39142
3365,4363,2410,1.39151
3050,4776,2462,1.42837
2731,4635,2901,1.42842
3212,3987,2824,1.42852
3092,4487,2568,1.42857
2773,4346,3007,1.42861
3838,4567,1980,1.42868
2597,4009,3552,1.42877
2525,4448,3311,1.42886
5558,4186,1221,1.49092
5154,4409,1267,1.491
2985,2747,5010,1.49106
3801,2166,4636,1.49112
3999,2132,4380,1.49123
5451,4478,1137,1.49127
3955,2495,3850,1.49132
5658,2177,2726,1.49136
4105,3479,2591,1.49141
4308,1847,4723,1.49149
4005,2988,3180,1.49154
3795,3317,3003,1.49159
5073,2834,2489,1.49164
4396,3758,2140,1.49168
5082,3998,1563,1.49174
4529,2326,3513,1.4919
4973,2343,3078,1.49194
5283,2505,2666,1.49198
3867,3946,2402,1.49204
4763,2672,2901,1.49208
5957,2463,2308,1.56017
5685,3689,1486,1.56025
5613,3278,1782,1.56035
4315,4513,1723,1.56042
5156,1726,3738,1.56052
5153,1496,4205,1.56073
4740,1650,4391,1.56077
2827,4530,2988,1.56083
5470,3064,2019,1.56089
5224,2046,3168,1.56094
4494,3497,2294,1.56115
4048,3329,2764,1.5612
4747,1739,4188,1.56126
4362,3637,2389,1.66835
2346,4188,3876,1.72914
1634,5536,3890,1.72926
1453,5868,4048,1.72955
1474,5358,4256,1.72959
5023,4927,1087,1.78275
5088,4495,1232,1.78283
4569,5092,1216,1.78288
5353,3914,1524,1.7831
1481,5470,4140,1.78317
5150,3326,1999,1.7834
5636,2417,2685,1.78358
5293,1894,3469,1.78364
5487,2751,2412,1.78369
5238,2690,2550,1.78379
2041,6253,3151,1.84793
2927,5066,2336,1.84798
3554,3155,3440,1.84815
2036,5453,3387,1.84831
2289,5266,3125,1.84835
2959,4352,2733,1.84842
2735,4659,2840,1.84847
2321,4552,3522,1.84863
4128,2986,3103,1.8487
3816,3880,2424,1.91348
5216,4262,1363,1.91368
4194,4115,1999,1.91373
3116,4302,2618,1.91384
5028,5095,989,1.91401
5391,5344,798,1.91405
4937,5509,927,1.9141
3956,4582,1810,1.91415
4978,4729,1174,1.91421
3624,3473,2928,1.91428
3354,3835,2807,1.91434
2924,3895,3122,1.9144
4472,5162,1211,1.91451
4918,5375,955,1.91461
1909,5719,3322,1.91475
3917,3441,2756,1.91483
4729,3129,2544,1.91506
5080,4827,1081,1.91512
4524,4894,1303,1.91517
4598,3401,2382,1.91527
5533,4841,822,1.98425
5481,5109,730,1.98433
5721,4625,902,1.98438
3476,2436,4370,1.98444
5027,5274,859,1.98454
2745,3062,4390,1.98469
4693,3093,2612,1.98475
4640,2092,3709,1.9848
5079,5006,951,1.98505
2627,3481,4074,1.98513
4895,2278,3305,1.98521
4801,2588,3024,1.98526
4950,2254,3297,1.98531
5595,3672,1589,1.98541
1604,4533,4502,1.98548
1799,4856,4056,1.98555
1927,4182,4334,1.9856
2143,3798,4460,2.04028
2492,3295,4566,2.04035
4446,1955,4125,2.04042
4453,2044,3922,2.04059
2684,3096,4665,2.04094
4850,2027,3643,2.041
4040,2198,4108,2.04117
3023,3145,3763,2.11886
4171,3440,2538,2.11903
4575,4317,1634,2.11911
2846,3297,3821,2.11924
2038,5559,3301,2.11939
3827,2976,3237,2.11945
4186,3999,2092,2.11952
3382,4168,2618,2.11958
3783,2729,3584,2.11978
4291,4633,1684,2.11985
2562,3613,3871,2.11991
4560,3758,2080,2.12015
3902,4315,2142,2.12021
3098,4484,2668,2.12027
2099,4965,3543,2.12036
4176,2142,4163,2.12046
3190,3761,3122,2.12058
3001,4600,2687,2.12064
2355,5649,2885,2.1207
2490,4052,3630,2.12076
3236,3064,3664,2.12082
2323,4658,3436,2.12091
4533,4606,1528,2.12097
2959,4889,2581,2.12102
4953,5386,941,2.17702
4934,5252,969,2.17712
1317,5733,4368,2.17727
1378,5139,4610,2.17738
2382,3366,4621,2.17746
2205,3518,4679,2.17753
1575,4383,4939,2.17769
4499,5551,1070,2.17775
4660,2584,3142,2.17786
2418,4072,3699,2.17796
1799,4076,4832,2.17802
4062,2569,3664,2.24368
2091,4240,3975,2.29094
3497,3399,3099,2.29107
2242,4339,3656,2.29113
2681,3980,3473,2.29121
2816,2929,4716,2.29127
4563,3636,2241,2.29134
3436,2526,4259,2.29144
3587,2625,3940,2.29158
2114,5013,3378,2.29164
3259,3866,2910,2.29172
3509,5605,1763,2.29187
2530,3881,3792,2.29199
1963,4914,3697,2.29206
3632,2348,4342,2.29239
3609,2838,3659,2.29248
4250,5570,1137,2.3368
3740,5367,1635,2.33686
3759,5501,1607,2.33695
4845,4951,1063,2.39228
4754,5365,1001,2.39241
3625,5683,1667,2.39251
4387,4555,1626,2.39258
4272,3814,2276,2.39266
4864,5085,1035,2.39274
4735,5231,1029,2.39293
2812,4717,2640,2.44461
3411,3751,2918,2.44479
3230,4368,2556,2.44485
3398,4552,2275,2.44524
3110,4868,2300,2.44535
3050,4250,2829,2.44542
2062,4742,3621,2.44549
2316,5342,3032,2.48326
3563,4980,1884,2.48337
2635,5483,2593,2.48348
3453,5260,1850,2.48364
2015,4875,3558,2.48374
3572,4163,2447,2.48382
3380,4171,2543,2.54344
3338,4460,2437,2.54363
3948,2518,3889,2.60572
3926,2788,3573,2.6059
4600,3110,2647,2.60604
5268,4252,1309,2.65613
5353,2258,2985,2.65626
5252,3215,2052,2.65648
5204,2592,2712,2.65654
5401,2881,2325,2.65671
5196,3841,1605,2.6568
5043,2096,3397,2.65693
4738,3445,2168,2.65704
4664,2001,3945,2.65714
4150,2231,4061,2.6572
5045,3415,2015,2.65726
4690,2822,2828,2.65733
4315,3150,2768,2.65743
5618,1799,3356,2.70978
5221,1816,3635,2.70993
4169,2329,3881,2.71006
4815,2059,3618,2.71053
3673,3086,3311,2.71061
5505,3001,2127,2.7849
5449,3627,1680,2.78502
4330,3846,2192,2.78509
5067,4453,1370,2.7852
4654,2638,3049,2.78531
5521,4038,1384,2.78547
3686,3283,3151,2.78555
5051,2621,2770,2.78571
4933,3040,2454,2.78578
4995,4042,1666,2.78585
4536,3057,2733,2.78614
4951,2130,3359,2.78625
5357,1887,3376,2.78658
5147,1952,3442,2.78664
5848,3148,1807,3.03497
5920,3559,1511,3.03523
5792,3774,1360,3.0353
6249,4076,1146,3.10441
6116,4040,1181,3.10451
5105,4471,1293,3.10469
5923,3656,1476,3.10477
5341,3091,2202,3.10485
4994,5314,957,3.10508
3369,6079,1791,3.10552
5183,2714,2558,3.17974
5299,2992,2272,3.17984
4899,4079,1653,3.18005
4733,3795,1966,3.18012
5244,3016,2280,3.1802
2217,4580,3649,3.18027
4492,3546,2321,3.22517
3931,3806,2396,3.28955
4272,5059,1409,3.28992
4252,4581,1713,3.29009
