obj0,obj1,obj2,cpu
-1459,-911,-1018,35.5767
-1049,-1149,-1136,202.6
-1231,-1171,-1022,265.168
-1281,-1153,-966,265.917
-1158,-1068,-1101,399.434
-743,-1423,-892,518.276
-1294,-1135,-1038,549.027
-927,-1311,-1028,588.092
-1100,-1251,-1075,617.753
-1406,-692,-1040,792.609
-1321,-1219,-812,1015.26
-1144,-1077,-1149,1262.61
-1044,-1317,-847,1350.8
-1000,-1393,-889,1463.99
-1102,-1286,-960,1470.55
-1398,-748,-1026,1519.69
-1019,-1301,-910,1546.02
-1344,-914,-1063,1663.92
-1313,-1074,-1023,1764.74
-1488,-681,-1041,1817.66
-1178,-1065,-1135,1866.33
-1211,-1029,-1138,1877.77
-825,-1347,-994,1878.34
-1064,-1098,-1088,1883.71
-1088,-1094,-1134,1885.06
-1293,-907,-1082,1890.79
-1307,-869,-1082,1893.41
-1175,-1313,-903,1897.86
-1219,-1237,-861,1897.86
-1275,-962,-1078,1898.34
-774,-1182,-1139,1899.55
-1326,-1018,-1059,1900.59
-1370,-1033,-957,1902.39
-1264,-1191,-964,1902.68
-1122,-1151,-1077,1904.31
-689,-1372,-978,1904.46
-1331,-1211,-891,1905.05
-898,-1349,-935,1905.32
-1353,-990,-1036,1905.34
-1291,-934,-1088,1905.41
-1241,-1218,-976,1905.73
-1218,-1001,-1104,1906.66
-1256,-1090,-1050,1906.95
-1176,-1257,-1074,1906.99
-867,-968,-1152,1907.15
-825,-1203,-1129,1907.4
-1000,-1123,-1143,1907.41
-984,-1322,-931,1907.67
-1197,-1151,-1061,1907.73
-1333,-1148,-969,1907.78
-1348,-1065,-999,1907.8
-1469,-947,-972,1907.82
-1370,-981,-988,1908.84
-894,-1361,-923,1909.45
-944,-1316,-986,1909.51
-1025,-1336,-790,1909.58
-1273,-1154,-932,1909.78
-1053,-1285,-969,1909.95
-984,-1267,-1121,1910.21
-1292,-1030,-1073,1910.34
-1307,-846,-1085,1910.34
-1358,-954,-1015,1910.37
-1245,-1085,-1062,1910.38
-1048,-1092,-1137,1910.72
-1148,-1080,-1106,1910.77
-1006,-1286,-970,1910.9
-1327,-1016,-1045,1910.94
-963,-1352,-927,1910.96
-1314,-907,-1076,1910.97
-459,-1441,-912,1911.29
-1137,-1147,-1079,1911.48
-1374,-840,-1079,1911.61
-1349,-991,-1047,1911.63
-1304,-1043,-1057,1911.64
-1212,-1244,-806,1911.9
-919,-1357,-914,1911.98
-831,-1366,-956,1912.02
-1208,-1193,-1030,1912.05
-1260,-1045,-1048,1912.07
-548,-1440,-950,1912.09
-637,-1439,-988,1912.11
-630,-1291,-1033,1912.17
-1034,-1232,-1106,1912.39
-1006,-1183,-1110,1912.67
-1244,-926,-1094,1912.69
-1330,-1014,-1005,1912.7
-1415,-1085,-944,1912.83
-646,-1402,-956,1912.89
-417,-1458,-933,1912.9
-979,-1306,-1031,1912.96
-1113,-1267,-1022,1912.96
-1384,-876,-1033,1913.08
-1354,-1034,-975,1913.1
-1114,-1092,-1120,1913.27
-751,-1284,-1035,1913.49
-559,-1335,-1012,1913.5
-1268,-893,-1096,1913.51
-806,-1322,-999,1913.6
-617,-1453,-894,1913.7
-874,-1419,-948,1913.72
-740,-1389,-973,1913.73
-1226,-936,-1085,1913.76
-347,-1356,-994,1913.84
-1325,-877,-1069,1913.87
-1389,-744,-1027,1913.87
-598,-1303,-1035,1913.91
-1273,-749,-1090,1913.95
-702,-1321,-1003,1914.04
-619,-1270,-1039,1914.2
-1086,-1314,-865,1914.21
-496,-1330,-1015,1914.34
-1206,-1251,-958,1914.38
-582,-1313,-1004,1914.4
-401,-1323,-1030,1914.42
-1309,-958,-1064,1914.5
-377,-1341,-1023,1914.53
-593,-1272,-1053,1914.54
-1268,-593,-1120,1914.55
-688,-1279,-1038,1914.63
-705,-1359,-992,1914.68
