obj0,obj1,obj2,obj3,obj4,cpu
37133,28747,28979,22739,40730,0.623037
35907,28205,29646,22556,40248,0.689537
34926,27626,30983,22286,41044,1.03197
33700,27084,31650,22103,40562,1.1386
31751,29814,35930,23888,39011,1.42693
30863,25627,35054,26039,39413,1.44051
35520,26300,30162,26543,41074,1.45445
33313,25179,32166,26090,41388,1.47614
30525,29272,36597,23705,38529,1.58589
29637,25085,35721,25856,38931,1.59856
34294,25758,30829,26360,40592,1.6122
32087,24637,32833,25907,40906,1.63453
29600,31065,35697,28299,34451,1.966
28712,26878,34821,30450,34853,1.98645
34982,29998,28746,27150,36170,1.99371
36142,28334,33009,29367,36181,2.00699
32775,28877,30750,26697,36484,2.02235
31162,26430,31933,30501,36828,2.04114
26981,25967,37034,34142,35200,2.10673
29431,25519,34146,34193,37175,2.12579
28374,30523,36364,28116,33969,2.21027
33977,29977,32602,31854,35527,2.2182
27486,26336,35488,30267,34371,2.23006
33756,29456,29413,26967,35688,2.23758
34916,27792,33676,29184,35699,2.25073
31549,28335,31417,26514,36002,2.26528
29936,25888,32600,30318,36346,2.28451
32373,31848,38777,26712,34118,2.55405
30222,33099,38544,31123,29558,2.56563
31485,27661,37901,28863,34520,2.58382
29334,28912,37668,33274,29960,2.59521
37755,30781,31826,25563,35837,2.59893
35604,32032,31593,29974,31277,2.60675
33369,27551,29929,30954,36514,2.61327
33991,29585,32776,33778,31621,2.62653
35548,29660,33830,25110,36151,2.63545
33397,30911,33597,29521,31591,2.6497
33935,27213,35013,28914,36495,2.6607
31784,28464,34780,33325,31935,2.68032
27603,28001,39881,36966,30307,2.71495
30053,27553,36993,37017,32282,2.74395
31147,31306,39444,26529,33636,2.80882
28996,32557,39211,30940,29076,2.82098
34599,32011,35449,34678,30634,2.83162
30259,27119,38568,28680,34038,2.83785
28108,28370,38335,33091,29478,2.84955
36529,30239,32493,25380,35355,2.85307
34378,31490,32260,29791,30795,2.86019
32143,27009,30596,30771,36032,2.86715
32765,29043,33443,33595,31139,2.87969
34322,29118,34497,24927,35669,2.8884
32171,30369,34264,29338,31109,2.90274
32709,26671,35680,28731,36013,2.91356
30558,27922,35447,33142,31453,2.93326
33485,30834,35573,24347,39606,3.09876
33587,30894,35552,24374,39641,3.10112
31373,25927,34949,26174,39588,3.15042
31475,25987,34928,26201,39623,3.1525
30252,29452,37479,33517,30275,3.17743
30354,29512,37458,33544,30310,3.1856
33805,31151,33513,29629,31731,3.28284
33907,31211,33492,29656,31766,3.29139
28098,26696,35362,30429,34581,3.50301
28200,26756,35341,30456,34616,3.50669
32903,25117,32665,26123,41186,3.63005
