obj0,obj1,obj2,obj3,obj4,cpu
-479,-194,-711,-856,-181,200.251
-625,-335,-623,-623,-108,266.252
-585,-376,-651,-433,-595,269.503
-483,-146,-652,-920,-47,284.999
-252,-636,-351,-475,-280,285.772
-550,-402,-726,-309,-765,357.779
-457,-430,-651,-354,-692,357.779
-419,-370,-506,-529,-601,382.099
-529,-583,-892,-198,-459,387.007
-469,-814,-684,-419,-537,390.488
-452,-412,-550,-953,-131,400.561
-400,-326,-542,-976,-46,400.561
-586,-270,-692,-886,-192,400.561
-544,-343,-844,-642,-399,401.85
-499,-284,-516,-717,-236,402.246
-349,-628,-566,-633,-72,403.687
-338,-854,-284,-504,-28,513.256
-493,-298,-617,-931,-119,547.087
-471,-470,-490,-498,-247,550.274
-632,-430,-534,168,-666,570.595
-643,-246,-806,-227,-660,622.194
-654,-238,-723,34,-683,624.956
-375,-275,-271,-676,-430,667.403
-488,-535,-626,-495,-138,677.413
-491,-477,-481,-690,-47,678.077
-305,-533,-331,-780,99,678.077
-474,-231,-483,-757,-238,716.448
-445,-272,-772,-594,-416,722.476
-483,-217,-742,-828,22,725.305
-250,-570,-314,-724,223,727.592
-600,-399,-409,-350,-684,858.756
-427,-679,-355,-510,-246,883.509
-468,-761,-272,-420,-18,885.441
-514,-795,-680,-278,-556,916.416
-567,-203,-558,-712,-311,927.639
-476,-271,-449,-740,-250,927.64
-466,-170,-829,-840,-278,935.866
-548,-382,-619,-612,-376,937.106
-443,-325,-686,-789,-224,939.464
-567,-134,-572,-526,-663,1038.27
-608,-288,-710,-635,-408,1106.22
-657,-492,-591,-133,-548,1121.66
-588,-556,-846,-195,-788,1135.96
-662,-557,-725,-331,-371,1161.94
-328,-701,-532,-446,-161,1162.5
-276,-615,-524,-469,-76,1162.5
-648,-503,-824,-289,-368,1162.5
-445,-292,-648,-661,-488,1172.98
-606,-309,-819,-96,-834,1276.23
-563,-409,-754,-297,-915,1284.49
-714,-227,-281,-221,-592,1322.73
-509,-216,-482,-734,-552,1324.55
-426,-167,-609,-696,-383,1333.21
-677,-580,-483,-248,-460,1349.57
-408,-695,-339,-552,-68,1353.83
-371,-642,-193,-516,-90,1360.61
-692,-403,-779,-148,-524,1391.18
-419,-564,-904,-255,-686,1399.05
-611,-346,-998,-320,-412,1407.18
-657,-437,-662,-347,-650,1412.77
-559,-407,-1000,87,-651,1417.31
-676,-418,-949,-410,-651,1417.87
-552,-431,-618,-439,-293,1430
-313,-534,-486,-645,-58,1430.49
-463,-263,-691,-795,-376,1448.91
-644,-162,-809,-562,-291,1449.46
-520,-80,-778,-834,-169,1452.07
