obj0,obj1,obj2,obj3
9520,15832,11846,14418
9607,15777,11925,14466
9694,15722,12004,14514
9781,15667,12083,14562
9868,15612,12162,14610
9955,15557,12241,14658
10042,15502,12320,14706
10104,15400,10652,14074
10191,15345,10731,14122
10278,15290,10810,14170
10365,15235,10889,14218
10452,15180,10968,14266
10539,15125,11047,14314
10626,15070,11126,14362
10713,15015,11205,14410
10800,14960,11284,14458
10887,14905,11363,14506
10974,14850,11442,14554
11061,14795,11521,14602
11148,14740,11600,14650
11235,14685,11679,14698
11322,14630,11758,14746
11409,14575,11837,14794
11496,14520,11916,14842
11583,14465,11995,14890
11670,14410,12074,14938
11757,14355,12153,14986
11844,14300,12232,15034
11931,14245,12311,15082
12005,11898,15176,16044
9574,15895,11841,14492
9628,15958,11836,14566
9682,16021,11831,14640
9736,16084,11826,14714
9790,16147,11821,14788
9844,16210,11816,14862
9898,16273,11811,14936
9952,16336,11806,15010
10006,16399,11801,15084
10060,16462,11796,15158
10898,17309,9196,18198
12589,11466,13982,15700
13748,11105,15659,16908
12018,14190,12390,15130
12059,11961,15171,16118
12105,14135,12469,15178
12113,12024,15166,16192
12167,12087,15161,16266
12192,14080,12548,15226
12221,12150,15156,16340
12275,12213,15151,16414
12279,14025,12627,15274
12329,12276,15146,16488
12366,13970,12706,15322
12383,12339,15141,16562
12437,12402,15136,16636
12453,13915,12785,15370
12491,12465,15131,16710
12540,13860,12864,15418
12545,12528,15126,16784
12627,13805,12943,15466
12714,13750,13022,15514
12801,13695,13101,15562
12888,13640,13180,15610
12975,13585,13259,15658
13062,13530,13338,15706
13149,13475,13417,15754
13236,13420,13496,15802
13323,13365,13575,15850
13410,13310,13654,15898
13497,13255,13733,15946
13383,13375,12526,19824
13584,13200,13812,15994
13671,13145,13891,16042
13758,13090,13970,16090
10985,17254,9275,18246
11072,17199,9354,18294
11159,17144,9433,18342
11246,17089,9512,18390
11333,17034,9591,18438
11420,16979,9670,18486
11507,16924,9749,18534
11594,16869,9828,18582
11681,16814,9907,18630
11768,16759,9986,18678
11855,16704,10065,18726
11942,16649,10144,18774
12029,16594,10223,18822
12116,16539,10302,18870
12203,16484,10381,18918
12290,16429,10460,18966
12377,16374,10539,19014
12464,16319,10618,19062
13764,11193,15628,16938
13780,11281,15597,16968
13796,11369,15566,16998
13812,11457,15535,17028
