obj0,obj1,obj2,obj3
19567,19177,21912,21413
19668,19129,21972,21571
19769,19081,22032,21729
19870,19033,22092,21887
19971,18985,22152,22045
20072,18937,22212,22203
20173,18889,22272,22361
20274,18841,22332,22519
20375,18793,22392,22677
20476,18745,22452,22835
20577,18697,22512,22993
20678,18649,22572,23151
20779,18601,22632,23309
20880,18553,22692,23467
20981,18505,22752,23625
21082,18457,22812,23783
21183,18409,22872,23941
21284,18361,22932,24099
21385,18313,22992,24257
21486,18265,23052,24415
21587,18217,23112,24573
21688,18169,23172,24731
21789,18121,23232,24889
21890,18073,23292,25047
21991,18025,23352,25205
22092,17977,23412,25363
22193,17929,23472,25521
22236,16148,24791,27656
19953,19540,21172,23253
20546,19051,23592,20003
21080,19452,19176,20674
21739,20838,25547,18120
29428,16138,27741,36109
29529,16090,27801,36267
29630,16042,27861,36425
29673,14261,29180,38560
22315,19777,19138,21045
22326,19737,19051,21046
22337,19697,18964,21047
22348,19657,18877,21048
22359,19617,18790,21049
22370,19577,18703,21050
22381,19537,18616,21051
22392,19497,18529,21052
22403,19457,18442,21053
23252,21113,22811,17381
24959,22727,18397,19240
24970,22687,18310,19241
24981,22647,18223,19242
24992,22607,18136,19243
22294,17881,23532,25679
29731,15994,27921,36583
22395,17833,23592,25837
22496,17785,23652,25995
29832,15946,27981,36741
22597,17737,23712,26153
22698,17689,23772,26311
29933,15898,28041,36899
25003,22567,18049,19244
22799,17641,23832,26469
22900,17593,23892,26627
30034,15850,28101,37057
23001,17545,23952,26785
23102,17497,24012,26943
30135,15802,28161,37215
23203,17449,24072,27101
23304,17401,24132,27259
30236,15754,28221,37373
23405,17353,24192,27417
23506,17305,24252,27575
30337,15706,28281,37531
23749,16423,22055,26917
25631,17584,26973,24439
25855,17544,27069,25055
25911,17534,27093,25209
25351,17634,26853,23669
25687,17574,26997,24593
25967,17524,27117,25363
25407,17624,26877,23823
25239,17654,26805,23361
25743,17564,27021,24747
26023,17514,27141,25517
25463,17614,26901,23977
25799,17554,27045,24901
26079,17504,27165,25671
25519,17604,26925,24131
26135,17494,27189,25825
25575,17594,26949,24285
25295,17644,26829,23515
26191,17484,27213,25979
26247,17474,27237,26133
26303,17464,27261,26287
26359,17454,27285,26441
30438,15658,28341,37689
26373,17068,22537,26855
26415,17444,27309,26595
26471,17434,27333,26749
30539,15610,28401,37847
31186,14536,26444,37821
30640,15562,28461,38005
25014,22527,17962,19245
30741,15514,28521,38163
30842,15466,28581,38321
26752,17929,24069,22622
30943,15418,28641,38479
22622,16511,24051,29496
27931,18806,26634,21873
27942,18766,26547,21874
27909,18886,26808,21871
27920,18846,26721,21872
27953,18726,26460,21875
27964,18686,26373,21876
21218,18931,23880,21851
21274,18921,23904,22005
21330,18911,23928,22159
27975,18646,26286,21877
21386,18901,23952,22313
27986,18606,26199,21878
20938,18981,23760,21081
20994,18971,23784,21235
27997,18566,26112,21879
21050,18961,23808,21389
21106,18951,23832,21543
21162,18941,23856,21697
28008,18526,26025,21880
28019,18486,25938,21881
20658,19031,23640,20311
20714,19021,23664,20465
20770,19011,23688,20619
20826,19001,23712,20773
28030,18446,25851,21882
20882,18991,23736,20927
28041,18406,25764,21883
26808,17919,24093,22776
19982,19534,21267,23253
26864,17909,24117,22930
20011,19528,21362,23253
20040,19522,21457,23253
26920,17899,24141,23084
20054,19492,21232,23411
28052,18366,25677,21884
26976,17889,24165,23238
20083,19486,21327,23411
27898,18926,26895,21870
20112,19480,21422,23411
20602,19041,23616,20157
20141,19474,21517,23411
20155,19444,21292,23569
28063,18326,25590,21885
20184,19438,21387,23569
20213,19432,21482,23569
20242,19426,21577,23569
