obj0,obj1,obj2
929,5219,5438
958,5416,5315
971,5574,5168
1000,5771,5045
1079,5378,4919
1090,5505,4743
1121,5733,4649
1150,5930,4526
1019,5104,5627
1232,5686,4371
1085,5033,5426
1167,4656,5455
1270,6138,4362
1282,5994,4324
1311,6191,4201
1071,5400,5066
1360,5872,4060
1093,5113,5162
1257,4541,5644
1420,5627,4052
1420,6297,3843
1221,5559,4547
1117,5160,5119
1117,5084,5369
1323,4470,5443
1122,5310,5039
1188,5712,4726
1167,4736,5403
1172,4942,5254
1135,5468,4892
1169,5263,5108
1314,5824,4250
1146,5357,4996
1190,5099,4963
1324,4322,5604
1221,5327,4869
1235,5294,4790
1502,6053,3688
1178,4863,5227
1338,5871,4207
1179,4972,5139
1309,5674,4330
1243,5272,4643
1235,5192,4907
1222,4927,5048
1254,5399,4467
1405,4173,5420
1196,4853,5332
1425,6130,4042
1259,4746,5102
1267,5243,4850
1470,5935,4005
1257,4621,5592
1270,4873,4926
1299,5119,4873
1581,6558,3518
1475,6085,3925
1278,5446,4424
1301,5101,4832
1383,5775,4312
1321,5153,4767
1385,5453,4271
1285,5627,4373
1323,4550,5391
1396,5580,4095
1331,4550,5179
1446,5888,4048
1267,5319,4600
1322,5101,4735
1499,6132,3882
1320,5044,4855
1326,5122,4707
1453,4162,5637
1332,5280,4591
1477,4160,5231
1489,4109,5492
1333,5228,4559
1343,4866,4863
1354,5016,4476
1346,5012,4813
1309,4837,5083
1658,5867,3676
1525,5956,3940
1317,4815,4936
1490,3961,5653
1692,6301,3534
1737,6372,3506
1410,5213,4455
1774,6057,3379
1414,5441,4259
1431,5208,4301
1548,5737,3991
1330,4777,5001
1354,4993,4687
1331,4630,5127
1355,4521,5386
1575,5702,3934
1367,4913,4820
1516,5686,4048
1602,5647,3908
1342,4757,4951
1409,5500,4228
1355,4677,5084
1410,4379,5271
1632,5876,3751
1349,4751,5088
1386,4821,4772
1356,4738,5012
1366,4804,4908
1496,5197,4104
1376,4618,5043
1401,4927,4730
1422,4695,4955
1423,4640,4826
1709,5998,3666
1410,4459,5219
1417,4409,5156
1410,4868,4729
1434,4767,4650
1853,6562,3209
1562,3839,5569
1718,5838,3652
1421,4586,5043
1732,6203,3592
1463,5188,4373
1576,5441,4040
1578,5335,3983
1552,5394,4083
1458,4814,4607
1658,5413,3869
1496,5174,4315
1425,4385,5151
1436,4512,4975
1500,4835,4383
1434,4370,5297
1460,4364,5065
1459,4996,4564
1747,6089,3616
1658,5734,3860
1592,5469,3976
1465,4995,4556
1484,4938,4579
1660,5091,3828
1602,5382,3940
1499,4910,4569
1442,4374,4960
1447,4687,4783
1763,5643,3615
1668,5584,3786
1511,4962,4207
1448,4539,4944
1643,3799,5280
1454,4610,4696
1856,6364,3289
1684,5138,3785
1498,4571,4939
1502,4469,4918
1733,5555,3690
1495,4058,5609
1509,4505,4912
1664,3674,5329
1513,4596,4742
1954,6241,3148
1497,4183,5119
1533,4552,4869
1531,4802,4521
1793,5980,3473
1481,4709,4660
1498,4035,5280
1563,4630,4606
1510,4830,4464
1534,4384,4659
1627,5082,4097
1651,5129,4054
1563,4782,4593
1518,4910,4200
1893,6464,3267
1796,5939,3506
1575,4766,4496
1542,4957,4157
1561,3987,5408
2092,5787,3141
1875,5736,3318
2128,6368,2980
1506,4357,5108
1739,5596,3658
1579,4528,4596
1547,4354,5048
1508,4359,5013
1550,4331,4719
1800,5594,3497
1584,4555,4588
1565,4821,4454
1596,4695,4550
1554,4303,5113
1581,4303,4880
1594,4809,4442
1597,4739,4292
1596,4791,4324
1586,4284,5071
1747,3558,5665
1610,4523,4546
1611,4576,4484
1587,4188,5105
1589,4279,4875
1598,4188,4948
1569,4067,5144
1769,5263,3725
1652,5011,4092
1618,4504,4420
1619,4783,4256
2004,6207,3283
1793,5310,3682
2012,6178,3277
1614,4135,5008
1695,4719,4034
1674,4724,4188
1850,5339,3674
1642,4551,4377
2035,5913,3315
2065,5984,3164
1864,5473,3667
1865,5392,3534
1583,4048,5205
1624,4453,4656
2165,6468,2958
1630,4315,4641
1606,4268,4684
1817,3512,4956
1651,3873,4907
1648,3896,5236
1636,4475,4602
1620,4249,4745
1759,4919,3941
1676,4565,4287
2226,6245,2839
1676,4469,4513
1671,4480,4559
1685,4440,4581
1614,4178,4993
1661,4077,4843
1956,5408,3485
1876,3431,5808
2147,5740,3009
1690,4405,4576
2005,5559,3381
1697,4333,4512
1761,4964,3884
1727,4680,4270
2068,5943,3197
1693,4228,4637
1679,4235,4791
1698,4278,4383
1840,4952,3773
1752,4704,4174
1680,4070,4784
1856,4980,3709
1932,5095,3519
2072,5598,3188
1758,4703,4166
1760,4685,4048
1753,4553,4280
1760,4589,4274
1772,4496,4269
1774,4548,4126
1685,4097,4776
1804,4871,3874
1784,4732,4005
1816,4905,3816
1722,4325,4340
1900,3396,5292
1700,4023,4708
1790,4914,3891
2350,6662,2802
2011,5600,3349
1743,4422,4320
1791,3643,5575
2007,5539,3475
1663,3822,5168
2171,6292,2971
1748,4449,4312
2034,5395,3382
1816,4772,4000
1864,4506,3968
1948,3309,5724
1714,4225,4443
1762,4082,4672
2426,5909,2789
1869,4857,3945
2440,6274,2729
1777,4107,4475
1715,3677,5196
1891,4787,3947
1796,4592,4090
1795,4313,4254
1916,4598,3898
2031,5096,3499
1675,3844,5114
1774,4417,4270
1840,4459,4011
2091,5521,3282
1786,3970,4832
2041,5267,3416
2229,6047,2919
1917,4778,3872
1949,4670,3863
1782,3817,5102
1884,3505,5435
1977,5033,3675
1955,4808,3822
1810,3810,5183
1903,4910,3810
1957,4853,3765
2094,5480,3315
2483,6198,2720
2049,3292,5323
1790,3891,4729
2033,4968,3575
1967,4723,3725
2501,6051,2610
1840,4363,4237
1980,4962,3680
2114,5169,3345
2050,3144,5484
1801,4067,4623
1864,4410,4194
1799,4151,4439
1808,4190,4426
1824,4050,4557
1946,4728,3879
1853,4246,4362
2143,5567,3279
2057,5183,3470
2158,5301,3201
2012,4794,3697
2169,5622,3136
1784,4143,4469
1838,3886,4677
1874,4142,4346
1875,4421,4182
2266,6147,2897
1875,4087,4217
1887,4402,4093
1827,3716,4892
2252,5782,2957
2052,4828,3608
1857,3879,4618
1820,3890,4841
1930,4362,4114
2067,4804,3534
1828,3682,4741
2091,4851,3491
1864,3917,4432
2173,5277,3127
2030,4707,3857
1863,3972,4561
2032,4689,3739
2128,4984,3400
2377,5890,2913
2262,5627,3126
2299,5732,3119
1944,4549,3912
1939,4311,4201
2036,4348,3892
2306,5399,3073
2385,5904,2903
2040,4592,3872
2088,4909,3507
2364,5670,2920
1941,4332,4067
2041,4686,3849
2043,4539,3770
2538,6151,2588
2058,4949,3577
1991,3395,5051
2037,3380,4946
2004,4452,3998
1951,4226,4104
1996,4542,3912
2032,4412,3946
2017,4471,3954
2012,4489,3972
2077,4649,3703
2354,5685,2987
2621,6543,2546
2183,5122,3296
2098,4757,3692
2108,4644,3653
1943,3746,4524
2149,5012,3363
2443,6175,2750
2357,5487,3067
1888,3964,4389
2133,3028,5820
2363,5525,2973
2138,4723,3540
2066,4522,3879
2250,4825,3281
1970,4282,4074
2622,6666,2493
1996,4140,4183
1932,4072,4357
2102,4432,3740
2072,4412,3886
2219,4961,3430
2285,5206,3280
2036,4331,3987
2298,4979,3239
1956,3420,5235
1954,3916,4309
2463,6009,2767
2049,4225,4064
2441,5626,2827
2229,4857,3456
2067,4317,3945
2016,4192,4118
1892,3616,4946
1941,3604,4846
2112,4463,3702
2083,4291,3974
2168,4677,3590
2303,5100,3190
2240,4958,3377
2025,4178,4107
2250,4704,3369
1976,3960,4273
2130,4282,4043
2248,4717,3489
2137,4221,3948
2714,6685,2479
2129,4564,3665
2049,4111,4166
1954,3785,4453
2366,5484,3006
2030,4055,4196
2723,6345,2432
2052,4099,4160
2109,4425,3796
2096,3966,4081
2192,4506,3646
2071,4155,4130
2329,5330,3111
2124,4303,3730
2390,5328,2950
2197,4627,3597
2386,5173,3036
1961,3743,4715
1956,3530,4778
1990,3689,4606
2350,5092,3137
2380,5222,3105
2143,4182,4068
2465,5470,2771
2524,5786,2648
2061,3951,4194
2001,3859,4391
2146,4146,4037
2445,5281,2818
2263,4693,3415
2273,4538,3584
2228,4578,3620
2090,4008,4179
2375,5231,3112
2287,4603,3569
2270,3012,5474
2230,4614,3593
2018,3589,4742
2147,4091,3908
2304,4533,3534
2058,3255,4995
2033,3614,4545
2799,5592,2419
2294,2977,4958
2051,3820,4324
2268,4546,3603
2264,4458,3641
2339,4808,3225
2166,4285,3906
2813,5957,2359
2169,4241,3886
2239,4428,3651
2330,4676,3475
2141,3139,5331
2737,6061,2568
2087,3809,4303
2191,4445,3711
2359,4997,3178
2211,3093,4622
2108,3806,4109
2181,4261,3832
2334,4595,3516
2055,3658,4509
2042,3477,4902
2230,4348,3708
2282,4482,3618
2300,2892,5623
2336,4448,3437
2113,3657,4489
2738,5815,2538
2330,4953,3268
2055,3789,4365
2125,3755,4483
2157,3996,4068
2040,3650,4539
2421,5115,3135
2045,3454,4573
2208,4238,3873
2441,5108,3088
2130,3649,4416
2308,4352,3583
2215,4201,3902
2442,4921,3030
2232,4189,3807
2163,4081,4062
2304,4412,3622
2228,4301,3827
2274,4751,3326
2228,4258,3866
2176,4009,4025
2746,6010,2530
2234,3074,5440
2429,4784,3197
2265,4239,3784
2527,5588,2728
2544,5975,2601
2316,4309,3568
2856,5881,2350
2755,6081,2499
2202,4026,3960
2452,5187,3019
2351,4577,3425
2131,3594,4287
2254,3902,3903
2266,4299,3740
2896,6349,2317
2273,4096,3901
2282,4134,3888
2320,4192,3611
2252,3043,5792
2467,5163,2945
2361,4690,3352
2351,4698,3337
2314,4327,3686
2370,4558,3370
2062,3427,4896
2288,4012,3836
2341,4803,3299
2259,3044,5645
2385,4737,3309
2199,3253,4594
2644,5840,2602
2406,4639,3269
2226,3920,4000
2564,5688,2706
2297,4182,3798
2069,3425,4780
2307,4076,3792
2076,3397,4911
2372,4529,3336
2120,3424,4502
2916,5844,2293
2342,2890,5390
2443,4898,3181
2667,5505,2700
2425,2884,5269
2350,4419,3501
2097,3418,4834
2109,3258,4862
2150,3788,4285
2682,5400,2682
2215,3750,4215
2410,4727,3231
2476,5031,2963
2248,3964,3964
2444,2725,5150
2446,4714,3162
2546,5142,2938
2934,6572,2242
2238,3760,4028
2331,4123,3749
2357,4382,3530
2703,5634,2665
2590,5019,2902
2515,4909,3150
2629,5491,2758
2185,3397,4805
2522,4708,3060
2739,5167,2636
2652,5226,2796
2658,5556,2738
2374,4345,3546
2374,4436,3431
2237,3794,4179
2388,4395,3527
2345,4184,3739
2227,3590,4243
2377,4521,3399
2430,4193,3464
2761,5905,2512
2446,4593,3250
2392,4010,3736
2473,4402,3392
2662,5211,2729
2741,5716,2559
