obj0,obj1,obj2,obj3,cpu
-50,-622,-517,-602,1.78895
-463,-536,-339,-404,5.3599
-716,-557,-230,-407,9.65882
-388,-582,-443,-483,12.8191
-579,-670,-218,-464,19.6827
-639,-476,-119,-409,26.1705
-603,-561,-226,-343,35.2035
-307,-610,-502,-524,35.2426
-581,-609,-137,-343,44.3268
-356,-646,-467,-543,44.5071
-28,-639,-506,-534,44.6325
-265,-643,-511,-500,47.7776
-294,-628,-400,-604,53.3897
-367,-623,-401,-492,60.1622
-437,-559,-411,-524,63.2639
-430,-549,-434,-507,63.2785
55,-609,-605,-589,63.466
-301,-665,-446,-590,63.5839
-395,-592,-420,-500,64.484
-476,-488,-241,-503,65.2716
-646,-521,-264,-376,67.0773
-164,-679,-491,-604,67.1028
-104,-620,-536,-605,67.1385
-501,-496,-234,-474,67.5549
-386,-484,-178,-619,68.3992
-300,-673,-412,-537,68.8067
-437,-659,-367,-523,68.8116
-668,-473,-353,-376,69.6876
-157,-621,-568,-540,69.7006
-104,-621,-549,-561,69.733
-234,-570,-458,-561,69.782
-483,-498,-218,-520,69.8075
-305,-588,-357,-616,69.9745
-428,-528,-302,-555,70.661
-494,-451,-89,-507,70.7503
-430,-622,-321,-537,70.8343
-459,-452,-110,-538,71.5543
-461,-550,-375,-402,71.7115
-274,-666,-521,-488,71.7512
-256,-535,-269,-619,71.9325
-551,-601,-243,-457,72.1092
-619,-492,-139,-453,72.1142
-441,-582,-278,-549,72.2149
-415,-567,-376,-459,72.4956
-558,-571,-274,-409,72.4998
-503,-517,-366,-426,72.5027
-206,-645,-469,-672,72.5092
-597,-440,-94,-454,72.556
-188,-669,-442,-526,72.6985
-278,-697,-487,-494,72.7693
-604,-554,-273,-352,72.7774
-408,-647,-409,-450,72.7796
-538,-596,-318,-450,72.7807
-384,-463,-46,-667,72.8168
-428,-520,-203,-574,72.8686
-544,-564,-197,-471,73.0381
-463,-537,-352,-360,73.1404
314,-455,-621,-451,73.1503
99,-621,-482,-613,73.1614
-536,-502,-299,-468,73.2464
-350,-672,-372,-404,73.2821
-399,-539,-167,-569,73.376
-680,-558,-118,-404,73.4886
-586,-476,-284,-343,73.57
-573,-553,-332,-457,73.5725
-51,-683,-487,-540,73.5737
57,-588,-473,-637,73.5788
247,-580,-609,-638,73.5852
-344,-517,-187,-595,73.6972
-441,-583,-291,-505,73.7383
-588,-409,15,-485,73.7536
-535,-533,-88,-502,73.8253
-460,-557,-328,-393,73.8299
-638,-591,-127,-380,73.849
285,-466,-638,-357,73.8569
57,-587,-460,-681,73.8613
-624,-408,-97,-488,73.9053
-439,-598,-286,-402,73.9165
-509,-634,-252,-433,74.0418
168,-613,-601,-525,74.0544
-210,-469,-44,-647,74.0648
-263,-545,-246,-636,74.073
-351,-527,-164,-612,74.0914
-194,-686,-372,-534,74.1008
-529,-488,-76,-569,74.1355
-630,-453,-109,-421,74.1576
-571,-532,-200,-505,74.1586
-330,-680,-293,-467,74.1998
-232,-461,-79,-712,74.2146
-393,-494,-155,-636,74.2233
-641,-413,-66,-433,74.2821
-601,-463,39,-479,74.2882
-520,-457,33,-600,74.2943
-406,-576,-213,-555,74.33
-586,-388,147,-533,74.3333
-643,-507,-85,-415,74.3418
-593,-425,101,-519,74.3588
-410,-499,-124,-581,74.3598
-586,-415,78,-502,74.3851
