obj0,obj1,obj2,obj3,cpu
-257,-601,-188,-220,0.424073
-306,-534,-144,-222,0.687995
-18,-251,-397,-369,1.4057
-382,-350,-216,-308,1.8904
-31,-345,-416,-280,2.91187
-76,-308,-315,-287,3.03863
-174,-344,-332,-228,3.03868
-157,-105,-391,-216,3.06471
-123,-231,-222,-328,3.18975
87,-115,-409,-352,3.21622
-203,-329,-188,-389,3.54777
-177,-600,-147,-259,4.03929
-228,-367,-210,-345,4.07407
-308,-558,-135,-62,4.18822
-274,-537,-182,-152,4.18825
-85,-395,-271,-228,4.244
-286,-356,-277,-138,4.32675
102,-234,-251,-410,4.37494
-484,-282,-197,77,4.72176
-98,-193,-200,-372,4.87004
-608,-316,-12,0,4.98093
-155,-574,-231,-212,5.56171
-70,-483,-268,-136,5.6988
-40,-453,-255,-293,5.81922
-297,-259,-253,-232,6.57476
-342,-201,-269,-167,6.61993
-167,-529,-221,-301,6.71583
-371,-241,-218,-234,6.78501
-144,-465,-233,-138,6.96561
-280,-323,-259,-300,7.14975
-374,-253,-324,-143,7.17979
-293,-456,-248,-214,7.19279
-172,-510,-225,-144,7.24756
-379,-517,-7,-111,7.25872
-410,-585,-92,-70,7.2611
-235,-96,-383,-216,7.51572
-21,-204,-265,-320,7.53002
-48,-281,-410,-212,7.53836
-510,2,-287,19,7.77474
-461,-65,-331,21,7.77477
-339,-377,-98,-307,7.98171
-326,-244,-109,-393,8.00315
-430,-295,-57,-241,8.02253
-420,-174,-174,-236,8.02492
-502,-244,7,-66,8.04857
-241,-511,-186,-303,8.23534
-290,-444,-142,-305,8.23541
-81,-357,-86,-375,8.28136
-126,-254,-315,-281,8.29376
-465,-171,-283,-77,8.42759
-117,-392,-233,-298,8.58959
-275,-466,-59,-263,8.61603
-351,-282,-131,-349,8.6314
-211,-128,-269,-333,8.6372
-242,-196,-354,-292,8.6429
-463,-147,-292,-237,8.64749
-249,-255,-174,-341,8.66187
-227,-284,-351,-200,8.6716
-262,-388,-163,-255,8.68312
-191,-429,-291,-206,8.68436
-338,-398,-264,-149,8.68664
-432,-495,-25,-39,8.73947
