obj0,obj1,obj2
20792,31093,29781
20818,27362,22701
20859,27371,22670
20879,27421,22667
20900,27380,22639
20920,27430,22636
20940,27480,22633
20941,27389,22608
20961,27439,22605
20981,27489,22602
20982,27398,22577
21002,27448,22574
21022,27498,22571
21023,27407,22546
21043,27457,22543
21063,27507,22540
21064,27416,22515
21084,27466,22512
21104,27516,22509
21105,27425,22484
21125,27475,22481
21145,27525,22478
21146,27434,22453
21165,28629,20562
21206,28638,20531
21247,28647,20500
21288,28656,20469
21329,28665,20438
21370,28674,20407
21411,28683,20376
21452,28692,20345
21493,28701,20314
21534,28710,20283
21575,28719,20252
21616,28728,20221
21657,28737,20190
21698,28746,20159
21739,28755,20128
21780,28764,20097
21821,28773,20066
21862,28782,20035
21903,28791,20004
21944,28800,19973
21985,28809,19942
22026,28818,19911
22067,28827,19880
22108,28836,19849
22149,28845,19818
22190,28854,19787
22231,28863,19756
22272,28872,19725
22313,28881,19694
22354,28890,19663
22395,28899,19632
22436,28908,19601
22477,28917,19570
22518,28926,19539
22559,28935,19508
22600,28944,19477
22641,28953,19446
22682,28962,19415
22723,28971,19384
22764,28980,19353
22805,28989,19322
22846,28998,19291
22876,26644,19030
22937,26703,18996
22998,26762,18962
23059,26821,18928
23120,26880,18894
23181,26939,18860
23223,27911,16891
21349,26764,28204
21788,26450,23780
22319,25852,29283
23809,25741,21534
23843,25621,21455
23877,25501,21376
23911,25381,21297
23945,25261,21218
23979,25141,21139
24013,25021,21060
23350,28094,16878
23477,28277,16865
23604,28460,16852
23731,28643,16839
23858,28826,16826
23985,29009,16813
24047,24901,20981
24112,29192,16800
24239,29375,16787
24366,29558,16774
24493,29741,16761
24620,29924,16748
24747,30107,16735
24874,30290,16722
25001,30473,16709
24081,24781,20902
25128,30656,16696
25255,30839,16683
25321,22525,14907
24115,24661,20823
24149,24541,20744
24183,24421,20665
24217,24301,20586
24251,24181,20507
24285,24061,20428
24319,23941,20349
24353,23821,20270
24387,23701,20191
24421,23581,20112
24455,23461,20033
24489,23341,19954
24523,23221,19875
24557,23101,19796
24591,22981,19717
24625,22861,19638
24659,22741,19559
24693,22621,19480
25448,22708,14894
25575,22891,14881
25702,23074,14868
25829,23257,14855
25956,23440,14842
24727,22501,19401
26083,23623,14829
26210,23806,14816
26337,23989,14803
26464,24172,14790
26591,24355,14777
26718,24538,14764
26845,24721,14751
26972,24904,14738
24761,22381,19322
27099,25087,14725
27226,25270,14712
27353,25453,14699
27480,25636,14686
27607,25819,14673
27734,26002,14660
27861,26185,14647
24974,21258,17046
27988,26368,14634
28115,26551,14621
28242,26734,14608
28301,23889,13761
28428,24072,13748
28555,24255,13735
28682,24438,13722
25505,20660,22549
28809,24621,13709
21390,26773,28173
21431,26782,28142
21472,26791,28111
21513,26800,28080
21554,26809,28049
21595,26818,28018
21636,26827,27987
21677,26836,27956
28936,24804,13696
21718,26845,27925
21759,26854,27894
29063,24987,13683
29190,25170,13670
23407,26046,24533
29317,25353,13657
29444,25536,13644
29571,25719,13631
23741,25981,21692
29698,25902,13618
23775,25861,21613
29825,26085,13605
29952,26268,13592
30079,26451,13579
30206,26634,13566
30333,26817,13553
30460,27000,13540
21166,27484,22450
21186,27534,22447
21187,27443,22422
21207,27493,22419
21227,27543,22416
21228,27452,22391
21248,27502,22388
21268,27552,22385
21269,27461,22360
21289,27511,22357
21309,27561,22354
21310,27470,22329
21330,27520,22326
21350,27570,22323
21351,27479,22298
21371,27529,22295
21391,27579,22292
21392,27488,22267
21412,27538,22264
21432,27588,22261
21433,27497,22236
30587,27183,13527
21453,27547,22233
21473,27597,22230
21474,27506,22205
21494,27556,22202
21514,27606,22199
21515,27515,22174
21535,27565,22171
21555,27615,22168
21556,27524,22143
21576,27574,22140
21596,27624,22137
21597,27533,22112
21849,26509,23746
21617,27583,22109
21637,27633,22106
21638,27542,22081
21910,26568,23712
21658,27592,22078
21678,27642,22075
21679,27551,22050
21971,26627,23678
21699,27601,22047
21719,27651,22044
21720,27560,22019
22032,26686,23644
21740,27610,22016
21760,27660,22013
21761,27569,21988
22093,26745,23610
21781,27619,21985
21801,27669,21982
21802,27578,21957
30714,27366,13514
22154,26804,23576
21822,27628,21954
21842,27678,21951
21843,27587,21926
22215,26863,23542
21863,27637,21923
21883,27687,21920
21884,27596,21895
22276,26922,23508
21904,27646,21892
21924,27696,21889
21925,27605,21864
22337,26981,23474
21945,27655,21861
21965,27705,21858
22398,27040,23440
21966,27614,21833
21986,27664,21830
22459,27099,23406
22006,27714,21827
22007,27623,21802
22520,27158,23372
22027,27673,21799
22047,27723,21796
22048,27632,21771
22581,27217,23338
22068,27682,21768
22088,27732,21765
22089,27641,21740
22642,27276,23304
22109,27691,21737
22129,27741,21734
22130,27650,21709
30841,27549,13501
22703,27335,23270
22135,27717,21641
22253,27677,21616
22273,27727,21613
22293,27777,21610
22294,27686,21585
22314,27736,21582
22334,27786,21579
22335,27695,21554
22355,27745,21551
22375,27795,21548
22376,27704,21523
22396,27754,21520
22416,27804,21517
22417,27713,21492
22437,27763,21489
22457,27813,21486
22458,27722,21461
23639,26341,21929
22478,27772,21458
22498,27822,21455
30968,27732,13488
22499,27731,21430
22519,27781,21427
22539,27831,21424
22540,27740,21399
22560,27790,21396
22580,27840,21393
22581,27749,21368
22601,27799,21365
22621,27849,21362
22622,27758,21337
22642,27808,21334
22662,27858,21331
22663,27767,21306
23673,26221,21850
22683,27817,21303
22703,27867,21300
22704,27776,21275
22724,27826,21272
22744,27876,21269
22745,27785,21244
22765,27835,21241
22785,27885,21238
22786,27794,21213
22806,27844,21210
22826,27894,21207
22827,27803,21182
31095,27915,13475
22847,27853,21179
22867,27903,21176
22868,27812,21151
23707,26101,21771
23571,26581,22087
23605,26461,22008
31222,28098,13462
22150,27700,21706
22171,27659,21678
22191,27709,21675
22212,27668,21647
31349,28281,13449
31476,28464,13436
31603,28647,13423
31730,28830,13410
31857,29013,13397
31984,29196,13384
32111,29379,13371
32238,29562,13358
24292,26528,19079
32365,29745,13345
24326,26408,19000
23242,26998,18826
23303,27057,18792
24360,26288,18921
32492,29928,13332
23364,27116,18758
23425,27175,18724
23486,27234,18690
23547,27293,18656
23608,27352,18622
24394,26168,18842
23669,27411,18588
23730,27470,18554
23791,27529,18520
32619,30111,13319
23852,27588,18486
23913,27647,18452
24428,26048,18763
23974,27706,18418
24035,27765,18384
24096,27824,18350
24157,27883,18316
24632,25328,18289
24598,25448,18368
24564,25568,18447
24462,25928,18684
24666,25208,18210
24530,25688,18526
24496,25808,18605
32746,30294,13306
24700,25088,18131
24734,24968,18052
24768,24848,17973
24802,24728,17894
32873,30477,13293
24836,24608,17815
24870,24488,17736
24904,24368,17657
32932,31110,13086
24938,24248,17578
24972,24128,17499
25279,21553,16876
25035,21317,17012
25096,21376,16978
25157,21435,16944
25218,21494,16910
24802,22390,19291
24822,22440,19288
24843,22399,19260
24863,22449,19257
28741,20474,24816
24883,22499,19254
24884,22408,19229
24904,22458,19226
24924,22508,19223
24925,22417,19198
24945,22467,19195
24965,22517,19192
24966,22426,19167
25340,21612,16842
25401,21671,16808
25462,21730,16774
25523,21789,16740
25584,21848,16706
25645,21907,16672
28210,21072,19313
25706,21966,16638
25767,22025,16604
25828,22084,16570
25889,22143,16536
25950,22202,16502
26011,22261,16468
26072,22320,16434
26133,22379,16400
26194,22438,16366
26255,22497,16332
28271,21131,19279
28332,21190,19245
28393,21249,19211
33000,30660,13280
33127,30843,13267
33254,31026,13254
