obj0,obj1,obj2,obj3,obj4,cpu
-7152,-4617,-9234,-3924,-6934,0.728455
-7128,-4444,-8872,-4188,-6834,8.97367
-6941,-5513,-7265,-5729,-6793,14.3934
-7538,-5003,-7293,-5199,-6792,20.4369
-7143,-4782,-8171,-5294,-6738,20.4463
-6373,-5212,-8039,-4988,-6390,20.7053
-7525,-4872,-7981,-5620,-6686,21.1414
-7590,-3907,-7694,-3675,-7001,21.2665
-6962,-5216,-7889,-5529,-6483,22.1591
-6541,-5077,-8609,-5068,-7036,24.1997
-6520,-5152,-8419,-4695,-6007,24.2746
-7096,-5590,-7474,-4832,-6177,28.0423
-7740,-4272,-8199,-4764,-6737,28.0495
-6638,-5477,-7903,-5431,-6674,28.0591
-6837,-4417,-8197,-4832,-7029,28.1159
-6308,-5208,-8188,-4346,-6460,28.407
-8122,-4362,-8009,-5090,-6685,28.8613
-7222,-4836,-8619,-5322,-6567,28.8709
-7673,-4374,-7416,-4595,-7168,29.4332
-7485,-5333,-7311,-5572,-5916,30.1668
-6582,-5478,-7309,-5640,-6208,30.1763
-6897,-5212,-8038,-4887,-6553,30.2341
-7413,-4754,-6686,-4802,-7084,30.7107
-7997,-4113,-7402,-4693,-6977,31.4469
-7064,-5194,-8031,-5111,-6469,32.7502
-6161,-5339,-8029,-5179,-6761,32.7601
-6476,-5073,-8758,-4426,-7106,32.8198
-6130,-4860,-7514,-4428,-7354,32.9694
-7316,-4354,-7392,-4439,-7446,33.2987
-7576,-3974,-8122,-4232,-7530,34.0085
-6992,-4615,-7406,-4341,-7637,35.3643
-7860,-4570,-7863,-5100,-6202,37.8296
-7235,-4967,-7931,-4901,-6673,37.8383
-6694,-4794,-7578,-4799,-7221,37.8462
-6258,-5739,-7323,-5542,-6399,38.0262
-8242,-4660,-7673,-5426,-6150,38.8297
-7819,-4326,-8647,-4792,-6566,38.8386
-7278,-4153,-8294,-4690,-7114,38.8466
-6842,-5098,-8039,-5433,-6292,38.9654
-7370,-4338,-8054,-4297,-7049,39.4503
-7216,-5475,-7411,-5766,-5836,39.7752
-7559,-4706,-7917,-4999,-6482,40.3303
-7420,-5329,-7460,-4930,-5986,40.3964
-6938,-5043,-7527,-5793,-6383,40.4548
-7110,-4718,-7324,-4504,-6965,40.8907
-6956,-5855,-6681,-5973,-5752,41.3156
-5591,-6073,-6393,-4759,-5609,41.5562
-5615,-6246,-6755,-4495,-5709,41.7739
-7694,-4077,-8040,-4395,-6858,41.892
-7941,-4796,-7727,-5325,-6430,42.5741
-7138,-4567,-8637,-4538,-7035,43.3924
-6758,-4829,-8057,-4649,-6760,43.4009
-5914,-4620,-8342,-4249,-7189,43.409
-6999,-5190,-8180,-4469,-6539,43.4704
-6096,-5335,-8178,-4537,-6831,43.4783
-6517,-4904,-8247,-5332,-6936,43.5274
-7013,-4318,-8030,-4141,-7327,44.1105
-7260,-5037,-7717,-5071,-6899,44.4494
-7273,-3938,-8760,-3934,-7411,44.9361
-6893,-4200,-8180,-4045,-7136,45.012
-7119,-5075,-8117,-5403,-6198,45.6693
-6689,-4579,-8044,-4043,-7518,46.4408
-6309,-4841,-7464,-4154,-7243,46.5057
-6535,-5716,-7401,-5512,-6305,48.1332
-7161,-5594,-7325,-5474,-6107,49.6
-7298,-4859,-8380,-4397,-6122,49.6057
-7355,-5265,-7595,-5237,-6138,49.6117
-7291,-4284,-7606,-4269,-7220,49.6192
-6614,-5304,-7541,-5695,-6574,49.6273
-6460,-5008,-8229,-5107,-6344,49.6814
-6855,-5229,-7351,-5012,-6398,49.8088
-6234,-5566,-6961,-5806,-6299,49.8784
-6367,-5851,-6831,-5432,-5659,50.532
-7680,-4949,-8190,-4723,-6070,50.7106
-7939,-4624,-8311,-5128,-6031,50.7169
-7875,-3643,-8322,-4160,-7113,50.724
-7198,-4663,-8257,-5586,-6467,50.7321
-6818,-4925,-7677,-5697,-6192,50.9194
-7694,-5003,-6762,-4572,-6765,51.4048
-7290,-4848,-8017,-5193,-6402,51.725
-6468,-5697,-7618,-4937,-5512,51.7703
-7593,-4884,-7379,-5491,-6521,51.8828
-7617,-5057,-7741,-5227,-6621,51.9796
-7679,-5004,-7581,-5335,-5947,52.2352
-6214,-5438,-8096,-4700,-6159,52.2574
-7461,-5160,-6949,-5836,-5816,52.3741
-6558,-5305,-6947,-5904,-6108,52.3852
-7265,-5252,-7251,-5827,-6602,52.3952
-6691,-5590,-6817,-5530,-5468,52.6665
-7434,-5383,-6032,-4779,-6681,52.8179
-7030,-5228,-7287,-5400,-6318,53.2798
-6208,-6077,-6888,-5144,-5428,53.3385
-7333,-5264,-6649,-5698,-6437,53.4508
-7357,-5437,-7011,-5434,-6537,53.615
-8018,-4742,-6748,-4670,-6574,53.9719
-7670,-3904,-7678,-4659,-6758,53.9977
-7050,-5395,-7315,-4463,-6298,54.2003
-7614,-4587,-8003,-5291,-6211,54.4158
-7917,-4623,-7365,-5589,-6330,54.446
-7540,-5214,-7397,-5864,-5645,54.6125
-7258,-4865,-8301,-4874,-6500,54.9857
-6511,-4110,-8370,-3719,-7188,55.0002
-5834,-5130,-8305,-5145,-6542,55.0081
-7073,-4563,-8786,-3896,-7105,55.0644
-5849,-4616,-8491,-3607,-7259,55.0786
-7040,-5021,-7669,-5375,-6369,55.1308
-6137,-5166,-7667,-5443,-6661,55.141
-6844,-5113,-7971,-5366,-7155,55.1931
-7337,-4983,-6738,-4416,-7043,55.7986
-6989,-4145,-7668,-4405,-7227,55.8224
-6933,-4828,-7993,-5037,-6680,56.2335
-7236,-4864,-7355,-5335,-6799,56.2575
-6859,-5455,-7387,-5610,-6114,56.3946
-7597,-4603,-7468,-4209,-7127,56.6788
-7249,-3765,-8398,-4198,-7311,56.703
-6953,-4995,-8021,-4100,-6660,57.2287
-7193,-4448,-8723,-4830,-6764,57.3925
-6371,-5297,-8324,-4574,-5874,57.4328
-7496,-4484,-8085,-5128,-6883,57.5464
-7520,-4657,-8447,-4864,-6983,57.7535
-7013,-5244,-6752,-4318,-7234,58.0579
-5780,-5632,-7455,-3668,-6674,58.3532
-6369,-5636,-7305,-4209,-6767,58.9368
-6629,-5256,-8035,-4002,-6851,59.5149
-6609,-5089,-8007,-4939,-6871,59.9024
-5787,-5938,-7608,-4683,-5981,59.9615
-6912,-5125,-7369,-5237,-6990,60.0756
-6936,-5298,-7731,-4973,-7090,60.7267
-7627,-5535,-7379,-5279,-6258,61.3329
-6793,-5554,-8112,-4534,-6058,61.3438
-7331,-5092,-7233,-5501,-6038,61.3558
-6573,-5473,-8052,-4789,-6744,61.3636
-6193,-5735,-7472,-4900,-6469,61.6401
-6528,-5289,-8248,-4091,-5774,61.7354
-5625,-5434,-8246,-4159,-6066,61.7547
-6676,-5248,-7401,-5286,-6509,61.7952
-6703,-5429,-7310,-4251,-6514,61.9739
-5619,-6073,-7038,-4603,-5335,62.08
-6326,-6020,-7342,-4526,-5829,62.205
-7377,-4913,-8828,-4425,-5951,62.356
-7915,-4451,-7949,-5392,-5931,62.3679
-7157,-4832,-8768,-4680,-6637,62.3755
-6777,-5094,-8188,-4791,-6362,62.5895
-6910,-5379,-8058,-4417,-5722,62.8594
-7305,-4334,-8203,-3655,-7119,63.0155
-6848,-5435,-8198,-4826,-5787,63.1812
-6381,-5901,-7428,-4818,-5558,63.1982
-7151,-5471,-7560,-5124,-5906,63.3748
-7175,-5644,-7922,-4860,-6006,63.5649
-7552,-5053,-7890,-4585,-6691,63.6806
-7117,-5293,-8098,-4632,-5867,63.7563
-6255,-5269,-7585,-5606,-5989,63.7855
-7655,-4831,-7219,-5599,-5847,63.817
-7982,-5040,-6943,-5633,-6066,63.8324
-7018,-4533,-7564,-4897,-7030,63.8818
-6668,-5305,-7505,-4137,-6350,64.2556
-7045,-4714,-7473,-3862,-7035,64.2728
-6588,-5815,-7468,-5033,-5703,64.6915
-6121,-6281,-6698,-5025,-5474,64.7085
-6891,-5851,-6830,-5331,-5822,64.9353
-7292,-5433,-7160,-4792,-6607,65.2079
-6915,-6024,-7192,-5067,-5922,65.2767
-7629,-4073,-8189,-3753,-6928,65.4693
-7876,-4792,-7876,-4683,-6500,65.7125
-7172,-5174,-8184,-4924,-5596,65.8367
-6792,-5436,-7604,-5035,-5321,65.88
-7475,-5210,-7546,-5222,-5715,65.8989
-7499,-5383,-7908,-4958,-5815,66.082
-6696,-5154,-8818,-4171,-6420,66.2837
-6316,-5416,-8238,-4282,-6145,66.29
-5793,-5299,-8816,-4239,-6712,66.3177
-7193,-4861,-8450,-4232,-6570,66.3729
-6446,-4106,-8519,-3077,-7258,66.3849
-5769,-5126,-8454,-4503,-6612,66.3931
-6217,-4656,-7704,-4547,-7308,66.5198
-6597,-4394,-8284,-4436,-7583,66.5693
-6359,-4310,-8329,-2958,-7304,66.6749
-6606,-5029,-8016,-3888,-6876,66.8461
-5902,-5411,-8324,-4129,-5972,66.89
-6229,-5620,-8048,-4163,-6191,67.0076
-6948,-4314,-8179,-3499,-7397,67.1748
-6892,-4997,-8504,-4131,-6850,67.4229
-6868,-4824,-8142,-4395,-6750,67.4483
-7195,-5033,-7866,-4429,-6969,67.474
-6491,-5415,-8174,-4670,-6065,67.5827
-6024,-5881,-7404,-4662,-5836,67.5998
-6111,-5677,-7594,-4781,-5790,67.652
-6794,-5451,-7536,-4968,-6184,67.6994
-6818,-5624,-7898,-4704,-6284,67.7727
-7208,-3934,-8909,-3292,-7481,67.9657
-6525,-4160,-8967,-3105,-7087,68.0239
-6828,-4196,-8329,-3403,-7206,68.0602
-6751,-5035,-8904,-4463,-6149,68.5224
-6284,-5501,-8134,-4455,-5920,68.5397
-7054,-5071,-8266,-4761,-6268,68.7284
-7455,-4653,-8596,-4222,-7053,68.9408
-7078,-5244,-8628,-4497,-6368,69.0425
-6247,-5166,-8225,-3676,-6903,69.2229
-6624,-4575,-8193,-3401,-7588,69.2407
-5941,-4801,-8251,-3214,-7194,69.3185
-6244,-4837,-7613,-3512,-7313,69.3565
-6167,-5676,-8188,-4572,-6256,71.0581
-5700,-6142,-7418,-4564,-6027,71.103
-6470,-5712,-7550,-4870,-6375,71.3901
-6871,-5294,-7880,-4331,-7160,72.1672
-6494,-5885,-7912,-4606,-6475,72.3376
-7559,-5632,-6639,-5176,-6389,72.5813
-7829,-4804,-8285,-4844,-6203,72.5843
-7290,-5261,-7744,-4595,-6208,72.6094
-7523,-4439,-8311,-4382,-6494,72.6832
-6413,-5816,-7532,-4645,-5783,72.7647
-5931,-5530,-7599,-5508,-6180,72.7708
-6508,-5818,-7484,-4049,-5946,72.7856
-8211,-4894,-8095,-5170,-6151,73.2209
-7795,-4153,-8285,-5056,-6466,73.2376
-7874,-4620,-8460,-4486,-6101,73.2459
-6997,-5175,-8248,-4536,-5676,73.3225
-6515,-4889,-8315,-5399,-6073,73.3287
-7092,-5177,-8200,-3940,-5839,73.3437
-7625,-4614,-6668,-5810,-5966,74.1506
-5974,-5756,-6919,-5288,-5635,75.2345
-6390,-4789,-8844,-3709,-6711,75.411
-5447,-4860,-7552,-3565,-7317,77.4958
-4980,-5326,-6782,-3557,-7088,77.5447
-5707,-4480,-8282,-3358,-7401,77.7047
-5240,-4946,-7512,-3350,-7172,77.7281
-5553,-5617,-7639,-4827,-6188,78.088
-5293,-5997,-6909,-5034,-6104,78.1742
-5572,-5109,-8159,-3962,-7025,78.2375
-5105,-5575,-7389,-3954,-6796,78.262
-5192,-5371,-7579,-4073,-6750,78.2897
-5954,-5199,-7969,-4288,-6973,78.354
-5694,-5579,-7239,-4495,-6889,78.4552
-7666,-4899,-7593,-5337,-6171,78.6375
-7363,-4863,-8231,-5039,-6052,78.6413
-7170,-4963,-8080,-4259,-6743,78.6607
-7745,-4953,-8041,-5365,-6000,78.9401
-7653,-4067,-8236,-5064,-6270,78.9444
-7709,-3384,-7911,-4432,-6817,78.9488
-7629,-3894,-7874,-5328,-6170,78.954
-7754,-4322,-8796,-4150,-6636,78.9601
-7076,-4884,-7388,-5125,-7169,79.1338
-5807,-5963,-6745,-4185,-5924,79.3161
-6816,-5264,-6658,-5332,-7085,79.5267
-5588,-6174,-5504,-5298,-5670,79.6296
-5523,-6170,-5653,-4656,-5740,79.6984
-6457,-5413,-5954,-5963,-5886,79.7067
-5547,-6343,-6015,-4392,-5840,79.8179
-6481,-5586,-6316,-5699,-5986,79.8259
-7400,-4623,-7374,-5223,-6978,79.8761
-7041,-4772,-6670,-5854,-5779,80.0344
-6437,-5798,-6084,-5632,-5847,80.0786
-6396,-5967,-6595,-4726,-6017,80.1527
-6411,-5418,-8190,-3686,-6308,80.2025
-5827,-4824,-8152,-4130,-7235,80.3365
-6719,-4864,-7364,-4969,-7447,80.4367
-5450,-5943,-6721,-4029,-6202,80.5933
-6979,-4484,-8094,-4762,-7531,80.6309
-6774,-3496,-8033,-3924,-7545,80.6656
-6619,-4510,-8040,-4197,-7130,80.8761
-6554,-4506,-8189,-3555,-7200,80.9066
-7021,-4215,-7720,-4854,-7117,80.9198
-6395,-5125,-7378,-4871,-7638,81.0639
-6190,-4137,-7317,-4033,-7652,81.0959
-4858,-4856,-7702,-3024,-7224,81.2532
-5468,-5489,-6898,-3542,-6914,81.3831
-6010,-4516,-7644,-3656,-7520,81.5386
-5167,-6035,-6224,-4837,-6223,81.5973
-6016,-5659,-6804,-5171,-6400,81.7215
-5691,-6035,-6223,-4736,-6386,81.7609
-5756,-6039,-6074,-5378,-6316,81.7684
-6035,-5151,-7324,-4306,-7237,81.7935
-5655,-5413,-6744,-4417,-6962,81.8535
-5590,-5409,-6893,-3775,-7032,81.8678
-5970,-5147,-7473,-3664,-7307,81.8769
-5975,-5828,-7315,-4265,-6570,81.9791
-5126,-6204,-6735,-3931,-6393,81.9948
-5715,-6208,-6585,-4472,-6486,82.0606
-7658,-5301,-6957,-5535,-6257,82.0715
-7324,-5499,-8017,-4981,-6139,82.0772
-7146,-5030,-8343,-4657,-5809,82.1173
-6944,-5761,-7437,-5092,-5864,82.1415
-7059,-5234,-8153,-4538,-5855,82.184
-7956,-4103,-7598,-5362,-6389,82.2874
-7908,-4858,-8733,-4872,-6032,82.2903
-7964,-4175,-8408,-4240,-6579,82.2933
-7528,-5120,-8153,-4983,-5757,82.3459
-6360,-4607,-6409,-5933,-5870,82.4992
-7648,-5238,-8003,-5079,-5948,82.6012
-7268,-5500,-7423,-5190,-5673,82.6051
-7583,-5234,-8152,-4437,-6018,82.6243
-7862,-4742,-7279,-5297,-6601,82.6389
-6305,-5962,-5196,-5104,-5134,82.7435
-5656,-6077,-6244,-5401,-5539,82.7481
-6100,-4987,-5679,-6140,-5786,82.7916
-6264,-6131,-5707,-4198,-5304,82.8636
-7156,-3797,-6925,-5251,-6803,82.9719
-6684,-4346,-6395,-6031,-5679,83.0171
-7123,-5820,-6198,-5182,-5312,83.0537
-7227,-5099,-8723,-4618,-6501,83.1207
-6847,-5361,-8143,-4729,-6226,83.1241
-7162,-5095,-8872,-3976,-6571,83.149
-6782,-5357,-8292,-4087,-6296,83.1523
-7441,-4603,-7999,-4836,-7154,83.1753
-6475,-4038,-6915,-4997,-7272,83.3334
-6735,-3658,-7645,-4790,-7356,83.5969
-5778,-5466,-8191,-3925,-6155,83.6446
-5411,-4593,-7946,-2948,-7329,83.742
-5536,-5392,-7638,-3645,-6783,83.8496
-5771,-5525,-6260,-3840,-7033,83.8841
-5235,-5938,-6964,-4940,-6092,83.9478
-5170,-5934,-7113,-4298,-6162,83.994
-6442,-6061,-6188,-4928,-5781,84.0442
-6151,-4299,-6929,-4899,-7463,84.0806
-5194,-6107,-7475,-4034,-6262,84.1386
-7761,-4901,-7545,-4741,-6334,84.1831
-7256,-5596,-7277,-4878,-6270,84.185
-7312,-4913,-6952,-4246,-6817,84.187
-7300,-5326,-7655,-5245,-6039,84.1888
-7259,-5495,-8166,-4339,-6209,84.1916
-6876,-5858,-6697,-4989,-5995,84.2191
-6879,-5757,-7586,-4450,-5934,84.2372
-6311,-5456,-8360,-3709,-5531,84.2462
-8143,-4991,-7355,-5067,-6282,84.2887
-7840,-4955,-7993,-4769,-6163,84.2906
-7896,-4272,-7668,-4137,-6710,84.2926
-7884,-4685,-8371,-5136,-5932,84.2944
-7843,-4854,-8882,-4230,-6102,84.2972
-7463,-5116,-8302,-4341,-5827,84.3347
-7200,-5597,-6683,-5087,-5804,84.4321
-7515,-5331,-7412,-4334,-6149,84.442
-7624,-5065,-7641,-5343,-5848,84.4457
-7615,-4023,-7592,-4367,-7029,84.4539
-6171,-4856,-5879,-5899,-6125,84.5196
-7159,-5196,-7983,-4515,-6632,84.6508
-6779,-5458,-7403,-4626,-6357,84.653
-7094,-5192,-8132,-3873,-6702,84.6659
-6714,-5454,-7552,-3984,-6427,84.6681
-7203,-4926,-8361,-4882,-6401,84.6744
-7194,-3884,-8312,-3906,-7582,84.6924
-6228,-3319,-7228,-4067,-7700,84.7473
-6488,-2939,-7958,-3860,-7784,84.799
-6060,-3956,-8513,-3481,-7152,84.8146
-5995,-3952,-8662,-2839,-7222,84.8175
-6990,-4449,-8142,-4598,-7118,84.8805
-5904,-3580,-7242,-3969,-7891,84.9247
-6075,-4520,-7495,-4298,-7450,85.0104
-6406,-5090,-7426,-4707,-7225,85.0911
-7137,-5421,-6963,-5738,-6007,85.1285
-6834,-5385,-7601,-5440,-5888,85.1326
-7191,-5592,-7426,-4236,-6340,85.1383
-6454,-5647,-7021,-5551,-5613,85.1554
-6852,-5685,-6335,-5253,-5895,85.1624
-6811,-5854,-6846,-4347,-6065,85.1656
-7362,-5270,-7515,-4836,-5974,85.1776
-7721,-4780,-7679,-5629,-5900,85.1948
-7418,-4744,-8317,-5331,-5781,85.1971
-7775,-4951,-8142,-4127,-6233,85.2031
-8006,-3906,-8034,-4332,-6165,85.207
-7038,-5006,-7737,-5442,-5506,85.2187
-6342,-5400,-8255,-4296,-6022,85.2572
-6710,-5440,-7468,-5236,-6071,85.2614
-7705,-4968,-6810,-4408,-6352,85.2719
-7158,-5124,-7587,-5538,-5697,85.273
-7951,-5274,-7365,-5377,-6067,85.2878
