obj0,obj1,obj2
-567,9,92
-551,-51,-215
-543,-90,144
-527,-150,-163
-519,-189,196
-501,-192,-24
-493,-205,14
-477,-220,-56
-466,-232,164
-466,-259,280
-458,-264,-184
-452,-297,-68
-530,33,-340
-449,-313,-8
-433,-341,-196
-416,-350,262
-398,-353,42
-378,-371,-100
-499,-164,-192
-365,-376,106
-482,-165,-236
-364,-385,-196
-479,-181,-176
-358,-418,-80
-506,-66,-288
-473,-214,-60
-503,-82,-228
-523,-17,-235
-404,-344,-186
-530,84,-344
-485,-87,-282
-509,38,-388
-477,-180,-320
-449,-278,-117
-327,-419,-57
-318,-483,-202
-482,-114,-240
-457,-242,-248
-481,-143,-300
-506,-15,-292
-505,-44,-352
-382,-351,-154
-431,-316,-228
-435,-234,-264
-433,-209,-296
-431,-265,-232
-428,-245,-238
-388,-286,-248
-474,-45,-329
-457,-110,-348
-406,-237,-254
-404,-212,-286
-386,-261,-280
-366,-317,-328
-368,-303,-232
-400,-317,-205
-412,-187,-300
-488,154,-394
-370,-328,-200
-373,-345,-163
-408,-131,-322
-362,-360,-228
-388,-189,-343
-382,-205,-302
-483,-36,-368
-349,-412,-89
-333,-386,-173
-325,-414,-132
-338,-360,-298
-457,-59,-352
-412,-90,-395
-408,-34,-417
-384,-133,-365
-331,-361,-205
-320,-376,-270
-338,-190,-334
-289,-249,-372
-316,-182,-350
-483,15,-372
-469,2,-393
-311,-385,-231
-307,-399,-221
-289,-251,-345
-311,-121,-387
-261,-292,-342
-289,-377,-247
-265,-348,-320
-249,-389,-260
-245,-471,-224
-266,-377,-252
-218,-390,-237
-257,-363,-274
-205,-369,-287
-214,-256,-347
-188,-280,-364
-232,-295,-332
-192,-336,-342
-285,-193,-394
-116,-195,-386
-307,-65,-409
-285,-142,-398
-213,-108,-416
-329,185,-419
-287,-484,-179
