obj0,obj1,obj2,obj3,cpu
29585,43107,50326,33457,0
26028,44610,47337,33917,0
25560,45608,46332,33472,0
26245,44037,47608,32319,0
32061,54152,47577,27830,0
27703,44334,47281,33486,0
27235,45332,46276,33041,0
27920,43761,47552,31888,0
33795,38144,55954,39969,0
34012,37571,56225,38371,0
28886,43830,52212,30604,0
35470,37868,55898,39538,0
35687,37295,56169,37940,0
32879,43490,50940,30343,0
30561,43554,52156,30173,0
23055,48055,50161,32284,0
26212,50193,44989,31320,0
23632,46214,50879,31203,0
26789,48352,45707,30239,0
41516,50144,38633,36251,0
42359,49781,37491,39008,0
30455,39074,53236,38831,0
30672,38501,53507,37233,0
34199,48094,40641,31718,0
35042,47731,39499,34475,0
33588,49763,40670,32274,0
27864,44696,48278,29636,0
28707,44333,47136,32393,0
24969,46601,48776,30547,0
27253,46365,48307,30192,0
25546,44760,49494,29466,0
24730,47779,50105,31853,0
27887,49917,44933,30889,0
25307,45938,50823,30772,0
28464,48076,45651,29808,0
43191,49868,38577,35820,0
42580,51537,38606,36376,0
44034,49505,37435,38577,0
43423,51174,37464,39133,0
32130,38798,53180,38400,0
32347,38225,53451,36802,0
39471,53894,42511,29309,0
35874,47818,40585,31287,0
36717,47455,39443,34044,0
38860,55563,42540,29865,0
35263,49487,40614,31843,0
36106,49124,39472,34600,0
33136,50496,50148,27227,0
29539,44420,48222,29205,0
30382,44057,47080,31962,0
30241,52401,50646,28138,0
32525,52165,50177,27783,0
26644,46325,48720,30116,0
28928,46089,48251,29761,0
29771,45726,47109,32518,0
30818,50560,51364,27057,0
27221,44484,49438,29035,0
36474,37867,55753,38445,0
34361,45904,45824,29810,0
32043,45968,47040,29640,0
32742,45245,45154,32493,0
38149,37591,55697,38014,0
39633,51704,47694,27401,0
36036,45628,45768,29379,0
37315,51768,48910,27231,0
33718,45692,46984,29209,0
37298,52510,38072,41824,0
30449,49462,41085,37736,0
29981,50460,40080,37291,0
24114,46064,48722,35654,0
27271,48202,43550,34690,0
