obj0,obj1,obj2,obj3,cpu
3018,2137,2380,1713,0.0648784
855,3129,2509,3147,0.0648868
2793,1877,2988,1534,0.0648924
2820,2337,3293,1376,0.0649024
1671,2705,3078,1974,0.0649078
2722,1461,2749,2081,0.0649164
2766,2234,1481,2752,0.0649351
2061,2033,3024,1965,0.0649466
2869,1354,2406,2659,0.0649606
1458,2361,2044,3230,0.0649727
2806,1990,1252,3453,0.0649927
2675,1739,1530,3398,0.0650052
1260,2767,2108,3316,0.0650279
1883,2589,1549,3352,0.065038
3094,1614,1798,2838,0.0650464
2867,1919,1292,3450,0.0650633
2560,1499,2240,3240,0.0650744
3045,2597,2685,1555,0.0651112
2786,2556,2884,1530,0.0651181
1698,3165,3383,1816,0.0651403
1054,3551,3213,2374,0.065149
2416,1698,1729,3373,0.0651573
2468,3074,3442,1417,0.0651791
2413,1606,2583,2662,0.0651904
1252,3145,3149,2288,0.06522
1102,2814,2507,3085,0.0652322
3081,2003,1993,2225,0.0652606
1580,2216,2459,3161,0.0652808
2441,2614,3137,1575,0.0653411
1752,2178,2858,2546,0.0653541
2471,2787,2372,2057,0.0653743
2730,2828,2173,2082,0.0654101
2547,1949,1451,3428,0.0654236
2135,1908,1768,3442,0.0654453
2076,2343,2677,2143,0.0654679
2791,2442,1874,2325,0.0654917
1889,2071,2625,2580,0.0655189
1333,2531,2461,3223,0.0883349
2538,1553,2144,3304,0.0883775
2257,1763,2183,3373,0.0884107
2279,1709,2279,3309,0.0884338
2808,2187,2641,1712,0.119998
2556,2284,1742,2751,0.120043
1410,3098,2750,2519,0.120083
2425,2033,2020,2696,0.120105
2054,2712,2920,1961,0.120157
2884,1664,2059,2837,0.120186
2715,1825,2306,2323,0.120209
2737,1771,2402,2259,0.120263
1608,2692,2686,2433,0.120291
1673,2639,1810,3351,0.120323
2862,1718,1963,2901,0.12034
2871,2053,2254,2224,0.120368
2379,1825,2174,2816,0.120395
1718,2397,2449,2700,0.120442
2118,2417,1561,3249,0.143758
1115,3165,2914,2617,0.143813
1505,2493,2860,2608,0.143832
1899,2071,2515,3124,0.143857
2391,1660,2487,2726,0.143884
2036,2257,1901,3218,0.143923
1503,2829,2223,3079,0.143966
1789,2572,1903,3280,0.143998
1421,2669,2563,3048,0.144018
2588,1564,2445,2728,0.164307
2569,2471,1564,2887,0.164364
1499,2743,2679,2589,0.164379
2884,2240,2076,2360,0.164408
2478,1976,1613,3533,0.164422
2659,1980,2684,2181,0.164436
2609,2227,1335,3588,0.164475
2897,1851,1881,2973,0.16449
2670,2156,1375,3585,0.164504
2715,2140,2645,2077,0.171371
2340,2536,2650,2002,0.171434
2581,2492,2135,2324,0.183547
1520,2803,2513,2786,0.183622
2357,1879,2078,2880,0.183649
1933,2675,2215,2821,0.183703
2572,2157,1844,3001,0.183728
2088,2493,3329,1807,0.207719
2208,1926,2681,2543,0.207855
2856,1743,2601,2046,0.20794
2599,2577,2451,2027,0.208002
1730,2547,3101,2364,0.208073
2749,1921,3054,1923,0.208127
2804,2053,1679,2938,0.221515
2143,2625,1954,2822,0.221607
3031,1748,2185,2326,0.221637
2831,2198,1645,3026,0.221675
2032,2024,2281,3371,0.229918
1801,2429,1889,3321,0.237383
2487,2311,1904,2856,0.237504
1872,2723,2566,2686,0.237542
2350,2125,2518,2762,0.237604
1904,2381,2278,2758,0.246366
2247,2174,2315,2613,0.255529
1823,2970,2452,2554,0.256176
2693,2194,2549,2141,0.256292
2450,2241,2413,2269,0.261353
1818,2598,2735,2552,0.272463
2504,2480,2750,2087,0.273012
2189,2711,2238,2614,0.273173
2391,1975,2826,2480,0.293194
1951,2760,2531,2524,0.293255
2082,3011,2253,2579,0.293305
2727,1975,2958,1987,0.293368
2370,2320,2460,2210,0.311057
1528,3037,2616,2652,0.311141
1814,2780,2296,2853,0.31117
1918,2365,2562,2643,0.311194
2579,1793,2287,2759,0.311237
2700,1947,1923,2971,0.311275
2722,1893,2019,2907,0.311312
1954,2883,2226,2717,0.318395
1625,3038,2568,2748,0.318465
2198,2358,2061,2825,0.322157
2924,1996,1847,3061,0.322223
1777,2216,2100,3193,0.331695
1908,2467,1822,3248,0.331815
2223,2236,2334,2721,0.331855
2674,2290,2337,2359,0.340731
2603,1874,2098,2906,0.340784
2359,2521,1825,2886,0.340813
2350,2186,1534,3563,0.340847
2581,1928,2002,2970,0.340883
2228,2270,2103,2831,0.340925
