obj0,obj1,obj2,cpu
-22974,-18151,-21742,224.402
-21456,-18136,-22795,265.883
-22239,-18535,-21892,289.388
-22372,-18221,-22214,321.181
-21534,-18085,-22893,359.673
-21726,-18561,-22704,379.784
-22768,-18000,-21991,379.87
-22288,-18335,-22283,384.794
-21974,-18514,-22366,391.191
-22915,-17266,-22173,446.731
-22348,-18408,-22049,458.99
-21184,-18409,-22855,459.975
-21723,-18700,-22456,460.452
-22218,-17731,-23102,461.864
-21901,-18049,-22937,468.605
-22768,-17549,-22520,479.573
-21578,-18448,-22714,487.379
-22177,-18517,-21994,487.382
-22039,-18790,-22217,488.196
-22784,-17454,-22414,522.681
-22565,-17546,-22892,527.085
-22662,-18109,-22308,531.436
-22817,-17800,-22382,531.836
-22757,-18022,-22703,533.499
-20659,-18502,-23047,534.984
-22443,-18201,-22786,536.409
-21725,-17151,-23336,537.166
-22169,-17480,-23240,542.524
-22117,-18739,-22315,548.402
-21575,-18587,-22466,549.714
-21974,-18063,-22895,555.417
-22295,-18088,-22796,557.407
-20781,-17847,-23153,569.515
-21282,-16861,-23615,571.411
-21103,-19000,-21911,573.67
-20561,-18848,-22062,574.357
-20973,-18323,-22964,575.16
-20970,-18462,-22716,575.884
-22814,-17882,-22374,576.626
-20656,-18641,-22799,578.347
-23416,-17181,-22312,583.33
-22874,-17029,-22463,587.183
-21627,-17328,-23391,587.212
-20955,-18887,-21921,588.17
-23438,-16385,-20480,589.616
-21925,-18263,-22504,595.955
-23000,-17694,-21487,600.009
-23095,-17607,-21882,600.462
-22599,-18412,-21346,605.148
-21385,-18083,-22937,608.397
-21198,-18793,-22648,608.992
-22817,-17112,-23032,612.48
-22765,-18371,-22107,616.411
-21134,-16748,-23625,619.238
-21852,-17798,-23075,621.002
-21676,-16900,-23474,621.124
-21247,-17673,-23325,625.69
-21512,-18614,-22565,626.809
-21924,-18374,-22538,627.827
-22887,-17716,-22213,630.019
-21291,-18036,-23146,633.79
-21050,-18680,-22658,635.826
-20798,-17456,-23380,636.09
-21340,-17608,-23229,637.672
-23418,-16746,-21152,638.264
-22934,-17436,-22127,638.327
-22371,-18332,-22248,640.687
-22160,-18246,-22357,641.172
-21133,-16859,-23659,642.474
-21690,-17963,-23046,642.735
-23591,-15918,-21468,644.075
-22825,-18149,-21786,646.938
-22020,-17478,-23284,648.059
-23052,-17611,-22013,648.303
-21102,-17421,-23583,649.739
-21776,-18261,-22548,649.97
-21641,-17712,-23184,651.302
-22245,-17948,-22968,651.778
-21434,-16963,-23614,653.32
-21976,-17115,-23463,653.868
-20851,-18058,-23144,654.293
-21307,-18134,-22839,655.129
-20358,-17478,-23378,655.296
-21768,-17912,-23144,655.699
-23950,-14448,-19153,658.156
-22275,-16960,-23183,658.602
-22391,-18521,-21677,658.833
-21245,-18097,-23003,659.391
-20703,-17945,-23154,659.445
-23479,-16076,-21126,659.911
-21828,-17002,-23473,660.879
-21099,-17560,-23335,660.925
-21527,-16898,-23518,661.177
-22324,-16532,-23266,661.555
-22367,-17293,-23074,661.812
-22289,-17344,-22976,661.833
-22026,-17255,-23291,662.886
-20510,-17580,-23377,664.348
-21846,-18425,-22440,664.434
-21052,-17732,-23226,664.474
-22264,-17442,-22937,664.632
-22416,-17544,-22936,664.721
-21098,-17671,-23369,664.758
-22814,-17251,-22784,667.575
-22560,-18109,-22322,667.682
-21242,-18236,-22755,668.192
-22609,-17909,-22713,668.29
-22847,-17349,-22228,668.511
-23420,-16363,-21134,668.517
-22833,-17551,-22247,668.773
-22559,-17769,-22885,668.848
-22417,-17433,-22902,669.112
-23488,-16280,-21079,670.221
-23100,-16335,-22497,670.85
-23106,-16719,-22477,671.477
-21640,-17823,-23218,672.21
-23424,-16684,-20610,672.35
-23523,-16252,-21086,673.353
-23146,-17434,-22092,674.677
-23445,-16284,-21210,675.344
-21492,-17710,-23228,676.027
-21584,-15838,-23475,676.217
-23425,-16134,-21702,676.705
-22914,-16243,-22666,677.259
-22476,-16345,-23141,677.31
-21164,-17216,-23394,677.861
-22953,-17069,-22315,677.908
-23866,-15714,-21180,678.639
-23460,-16106,-21709,679.097
-23107,-16608,-22443,679.892
-22871,-17111,-22455,679.963
-23059,-16999,-22563,680.751
-22877,-16601,-22587,681.477
-23545,-16140,-20750,681.506
-23654,-16064,-20845,682.892
-23680,-15622,-21349,683.268
-23209,-17580,-21469,683.429
-22328,-16232,-23151,683.82
-23547,-15993,-21071,684.145
-23564,-16148,-20747,685.007
-23684,-16154,-19795,685.088
-23433,-16336,-20988,685.125
-23119,-17664,-21371,685.355
-23599,-16082,-20174,685.543
-22916,-17210,-22272,685.807
-20837,-18075,-23035,686.562
-23956,-14041,-19705,686.818
-23929,-14609,-19994,687.23
-20295,-17923,-23186,688.055
-20796,-16428,-23733,688.931
-21444,-16060,-23525,688.941
-21986,-16212,-23374,688.984
-23883,-14869,-19856,690.35
-23569,-16197,-20239,690.469
-23533,-16298,-20875,690.587
-22867,-16523,-22752,690.707
-20371,-15935,-23737,692.004
-20071,-15720,-23748,692.195
-21977,-18822,-21928,692.498
-21041,-19032,-21622,692.65
-19974,-18973,-21965,692.7
-21136,-18825,-22359,692.712
-20038,-18899,-22030,693.173
-19722,-18031,-23198,693.209
-22797,-17960,-22152,693.26
-20116,-18070,-23057,693.341
-22500,-18443,-21211,693.741
-22156,-18546,-21171,694.114
-22804,-18178,-20963,694.116
