obj0,obj1,obj2,obj3,obj4,cpu
-184,-213,-448,-340,224,32.0302
-294,-235,-201,-339,-8,151.327
-240,-214,-150,-169,-173,177.093
-241,-322,-441,-276,78,262.099
-278,-247,-116,-182,-121,279.252
-58,-244,-267,-324,67,281.088
-540,-259,-31,-496,143,312.476
-160,-356,-364,-416,208,328.286
-429,-404,-364,-540,365,329.219
-225,-161,-413,-347,178,346.279
-610,-347,-283,-432,121,349.493
-173,-360,-348,-256,112,360.401
16,-106,-453,-171,-48,376.504
-324,-329,-186,-163,-77,402.595
-222,-120,-160,-282,-72,421.386
-332,-268,-167,-352,44,477.625
-438,-377,-145,-372,21,478.758
70,-125,-399,-55,-252,509.822
-20,-211,-301,-311,15,528.598
-460,-286,-262,-473,225,574.467
-403,-296,-167,-436,95,603.109
-378,-350,-237,-333,88,603.709
-449,-378,-237,-417,139,603.737
-235,-170,-346,-152,-82,613.362
-185,-243,-332,-148,-144,645.465
-164,-279,-345,-358,133,656.457
-459,-247,-397,-403,310,659.128
-417,-225,-138,-432,105,675.345
-191,-238,-262,-349,68,675.346
-162,-258,-514,-383,314,736.206
101,-243,-501,-122,-112,758.153
-325,-339,-420,-335,220,781.947
-461,-378,-232,-354,171,816.133
-434,-233,-358,-202,154,827.165
-307,-322,-237,-249,37,841.105
124,-146,-371,-285,5,849.683
-198,-261,-317,-235,-42,868.91
-286,-286,-348,-136,-31,879.551
-125,-230,-377,-205,-75,883.625
-244,-152,35,-131,-160,884.803
-375,-238,-308,-355,236,895.467
339,-108,-385,-306,39,906.016
-486,-354,-387,-347,293,927.407
-468,-282,-333,-577,466,931.751
-67,-260,-188,-324,9,945.67
-210,-292,-249,-226,-73,970.684
128,-244,-426,-125,-115,980.207
-143,-316,-346,-17,-202,980.828
-604,-336,-170,-586,447,1027.61
-359,-362,-387,-391,238,1028.16
-282,-270,-406,-283,32,1067.05
193,-180,-502,-229,63,1068.37
-438,-324,-381,-535,508,1114.09
226,-95,-382,-205,-129,1127.69
22,-258,-468,-377,146,1137.67
34,-243,-451,-311,51,1145.95
-455,-310,-194,-300,-4,1154.11
-344,-356,-410,-422,376,1159.89
-81,-214,-338,-375,145,1195.31
-463,-303,-411,-307,215,1207.79
-194,-111,-116,-210,-119,1213.79
-141,-261,-161,-196,-87,1214.53
-443,-204,-64,-308,-33,1214.58
-411,-295,-184,-255,-6,1214.6
-406,-334,-306,-480,237,1223.54
-335,-306,-306,-396,186,1223.54
-443,-259,-451,-300,361,1239.49
-212,-289,-161,-280,-36,1261.04
-372,-176,-64,-224,-84,1261.05
-288,-167,25,-176,-158,1261.05
-327,-286,-95,-207,-80,1261.1
-384,-282,-194,-216,-55,1261.11
-131,-122,-302,-329,33,1266.06
-539,-319,-283,-348,70,1280.1
-63,-263,-307,-396,173,1280.34
-399,-273,-324,-353,238,1282.33
-237,-279,-260,-336,35,1283.1
-5,-142,-434,-118,-69,1293.14
-151,-92,-160,-198,-123,1295.35
-359,-195,25,-260,-107,1295.47
-300,-273,-105,-168,-129,1295.5
-448,-300,-217,-283,27,1295.52
-227,-159,-322,-342,172,1296.04
-433,-262,-340,-349,280,1297.67
-395,-229,-374,-336,228,1297.73
-364,-347,-476,-403,368,1298.57
-347,-174,-463,-230,151,1300.75
323,-46,-383,-314,59,1301.05
-469,-231,-31,-412,92,1301.49
-348,-216,-255,-455,196,1303.22
-592,-359,-240,-491,244,1307.56
-533,-326,-306,-436,292,1308.53
