obj0,obj1,obj2
15405,29164,21622
15500,29140,21637
15595,29116,21652
15690,29092,21667
15692,28640,23998
15787,28616,24013
15882,28592,24028
15977,28568,24043
16072,28544,24058
16129,27868,21569
16224,27844,21584
16319,27820,21599
16414,27796,21614
16509,27772,21629
16568,27735,22066
16573,27669,22068
16578,27603,22070
16583,27537,22072
16588,27471,22074
16593,27405,22076
16598,27339,22078
16603,27273,22080
16608,27207,22082
16613,27141,22084
16618,27075,22086
16623,27009,22088
16628,26943,22090
16633,26877,22092
16638,26811,22094
16643,26745,22096
16648,26679,22098
16653,26613,22100
16658,26547,22102
16663,26481,22104
16668,26415,22106
16673,26349,22108
16678,26283,22110
16683,26217,22112
16688,26151,22114
16693,26085,22116
16698,26019,22118
16703,25953,22120
16708,25887,22122
16713,25821,22124
16718,25755,22126
16723,25689,22128
16728,25623,22130
16733,25557,22132
16738,25491,22134
16743,25425,22136
16748,25359,22138
16753,25293,22140
16758,25227,22142
16763,25161,22144
16768,25095,22146
16773,25029,22148
16778,24963,22150
16783,24897,22152
16788,24831,22154
16883,24807,22169
16978,24783,22184
17040,24769,24516
17043,22104,22524
16139,28744,20282
16608,32017,20231
17155,30761,18506
17330,21580,24900
17767,20808,22471
15785,29068,21682
15880,29044,21697
15975,29020,21712
16070,28996,21727
18720,32389,18198
16604,27748,21644
16699,27724,21659
16794,27700,21674
16234,28720,20297
16889,27676,21689
16329,28696,20312
16424,28672,20327
16984,27652,21704
16519,28648,20342
17079,27628,21719
16614,28624,20357
17174,27604,21734
16709,28600,20372
17207,27561,21979
16804,28576,20387
16899,28552,20402
17212,27495,21981
16994,28528,20417
17089,28504,20432
17184,28480,20447
17217,27429,21983
17217,28437,20692
17222,28371,20694
17269,27580,21749
17222,27363,21985
17282,27579,20718
17287,27513,20720
17227,28305,20696
17227,27297,21987
17292,27447,20722
17232,28239,20698
17232,27231,21989
17297,27381,20724
17237,28173,20700
17237,27165,21991
17302,27315,20726
17242,28107,20702
17242,27099,21993
17307,27249,20728
17247,28041,20704
17247,27033,21995
17312,27183,20730
17252,27975,20706
17252,26967,21997
17317,27117,20732
17257,27909,20708
17277,27645,20716
17272,27711,20714
17267,27777,20712
17257,26901,21999
17322,27051,20734
17262,27843,20710
17262,26835,22001
17327,26985,20736
17267,26769,22003
17332,26919,20738
16703,31993,20246
16798,31969,20261
