obj0,obj1,obj2,obj3,cpu
-7823,-7643,-7900,-6607,0.574096
-7479,-7303,-8269,-6771,0.987286
-8166,-7425,-8001,-6913,1.01209
-8043,-7660,-7841,-6744,1.16128
-7534,-6917,-8054,-6878,1.54464
-8010,-7032,-7689,-6948,1.59408
-8325,-7003,-7018,-6539,1.71001
-7436,-6602,-8052,-7016,1.88386
-7491,-6216,-7837,-7123,1.90556
-8123,-6724,-7784,-7158,1.92268
-8000,-6959,-7624,-6989,1.97537
-7198,-7783,-7108,-6206,2.04552
-8179,-7236,-6782,-6887,2.16965
-8056,-7471,-6622,-6718,2.18158
-8349,-6395,-6547,-6427,2.22084
-8394,-5936,-6267,-6575,2.25976
-8437,-6637,-6484,-6330,2.26317
-7059,-7678,-7402,-6075,2.27455
