obj0,obj1,obj2,obj3,obj4,cpu
2793,3237,1761,3471,1921,0.573028
2340,2461,2120,3159,2495,0.573036
2735,3157,2082,3458,1658,0.573054
3104,1848,2723,2454,2315,0.573069
1728,2597,2977,3742,2394,0.573085
1758,2607,2612,3678,2563,0.5731
2146,2941,2238,3626,2208,0.573111
2186,2264,3009,3533,2148,0.57315
1644,2147,3347,3423,2895,0.573196
3574,2571,3081,2103,1796,0.573225
2204,3021,1917,3639,2471,0.573244
3336,2179,3240,1758,2376,0.573272
3235,2781,2954,2902,1457,0.573299
3305,2451,2216,2523,2270,0.573331
3455,2077,3204,2387,1972,0.573386
3119,2347,2998,2947,1737,0.573426
3571,2511,3160,2342,1692,0.573475
1947,2094,3346,2762,3453,0.573526
2489,1904,2808,2151,3295,0.573566
2480,1645,3035,2292,3001,0.573631
2564,2095,2665,2611,2500,0.573703
2604,2608,2270,3417,1962,0.573748
3011,2763,1990,3043,2006,0.573813
2317,2813,2821,3574,1844,0.573893
3280,2906,2445,2924,1602,0.573943
2634,2149,2346,2639,2759,0.573986
3471,2133,3267,1986,2157,0.574017
1938,1835,3573,2903,3159,0.574057
3048,1468,3137,2212,2910,0.574087
3172,3071,1934,2764,2350,0.574169
2662,2688,1949,3430,2225,0.574213
3250,2896,2810,2988,1433,0.574285
3436,2557,3133,2114,1911,0.574348
3110,1595,2911,2247,2924,0.574458
2226,2001,2855,2904,2827,0.574503
3202,1972,2448,2559,2668,0.574615
2542,1772,2809,2327,3015,0.574665
3386,1829,3276,1869,2635,0.574715
3418,2667,2207,2413,2529,0.574757
2649,2241,2612,2424,2665,0.574826
3041,2522,2122,2723,2654,0.574968
3287,2118,2395,2372,2833,0.575038
3145,2091,2822,1949,2830,0.57517
2400,2585,2418,3014,2382,0.575291
3265,2791,2589,2838,1626,0.575404
3135,2403,3061,2546,1922,0.575506
3133,1614,3084,2025,3075,0.575575
3487,2061,3530,2023,2193,0.57562
3198,1959,2823,2125,2550,0.57565
2310,2451,2485,3223,2326,0.575787
3195,1741,2858,2060,3089,0.575914
3189,1994,2670,2267,2480,0.57596
2762,2078,3252,2012,2902,0.576137
2815,1946,3253,2188,2622,0.576215
2908,2284,2222,3079,2404,0.576322
2583,2855,2090,2932,2900,0.576501
3458,2137,3125,2148,2076,0.57657
2747,2365,2337,2529,3018,0.576677
3248,1815,3328,1880,2750,0.576759
3399,1697,3618,2145,2567,0.576869
3383,1769,3355,2108,2531,0.576923
2943,2398,2397,2618,2301,0.57703
2850,2204,2543,3066,2141,0.577236
2659,2336,2382,2535,3089,0.577439
3057,1727,2910,2071,3204,0.577484
2347,2823,2456,3510,2013,0.922697
3330,2638,2252,2419,2600,0.9228
3521,2726,2670,2228,2146,0.922849
3656,2680,2697,2456,1927,0.922934
3506,2611,2814,2142,2170,0.923011
3641,2565,2841,2370,1951,0.923129
3214,1887,3086,2162,2586,0.923237
2280,2375,3109,3204,2383,0.923309
2593,1861,3026,2182,3260,1.43153
3502,2263,3232,1824,2355,1.43166
3311,2175,2814,2015,2809,1.43172
2655,1988,2800,2217,3274,1.43182
2485,2731,2365,2827,2547,1.43193
2353,2464,2605,2631,3271,1.43205
3320,2123,3177,2159,2191,1.43216
3137,2887,2390,2645,2071,1.4323
2244,2344,2688,3546,2411,1.4324
2051,2051,3564,2793,3418,1.43249
3114,2991,2255,2751,2087,1.43255
2022,2285,3203,3222,2658,1.43263
2192,2011,3197,3326,2757,1.43273
3161,2019,3085,1986,2866,1.54268
2505,1832,3071,2188,3331,1.54286
1963,2022,3609,2799,3489,1.54291
3315,2523,2396,2333,2624,1.54296
2778,2006,3515,2049,2938,1.54302
2831,1874,3516,2225,2658,1.5431
2288,2128,2629,2939,2841,1.6583
1706,2274,3121,3458,2909,1.65851
3150,2518,2917,2632,1898,1.6586
2000,1962,3347,2938,3173,1.65885
2295,2490,2965,3290,2359,1.65892
3200,2250,2724,2127,2896,1.65899
2944,2315,2643,2737,2376,1.65906
3629,2730,2983,2281,1862,1.7378
3275,2441,2581,2587,2101,1.73798
2915,2324,3146,2544,2157,1.73821
3687,2810,2662,2294,2125,1.73837
3360,2587,2528,2400,2266,1.73844
2862,2456,3145,2368,2437,1.7386
3557,2422,3134,2002,2421,1.73872
3298,2337,2716,2481,2085,1.97523
2856,3177,1942,3457,1995,1.97568
2798,3097,2263,3444,1732,1.9758
2380,2753,3002,3560,1918,1.97595
2927,2565,2593,2377,2745,1.97604
2999,2873,2442,2656,2186,1.97618
3383,2483,2663,2294,2250,1.97631
3235,3011,2115,2750,2424,1.9765
3481,2607,2388,2399,2603,1.97661
3065,2579,2541,2366,2630,1.97671
2726,2789,2414,3165,2291,1.97691
3097,2997,2167,2761,2539,1.977
3672,2695,2806,2208,2149,1.97711
3044,2693,2536,3093,1911,1.97719
2897,2303,2725,2788,2338,2.01607
3191,1991,2951,2268,2602,2.01627
2052,2295,2838,3158,2827,2.0474
2077,2482,2874,3054,3157,2.04765
2932,2510,2826,2396,2696,2.04772
3368,2391,2397,2509,2344,2.04783
