obj0,obj1,obj2,obj3,cpu
-418,-430,-257,-484,0
-232,-444,-360,-341,0
-408,-630,-19,-238,0
-247,-652,-137,-228,0
-196,-839,36,-234,0
-186,-562,-380,-202,0
-462,-128,-125,-314,0
-424,-527,-141,-419,0
-249,-670,-258,-139,0
-241,-816,-37,-150,0
-255,-458,-349,-350,0
-349,-770,148,-236,0
-406,-290,-287,-159,0
-469,-167,-190,-273,0
-300,-538,-231,-475,0
-333,-627,-204,-483,0
-425,-378,-271,-479,0
-149,-657,-375,-1,0
-477,-285,55,-439,0
-148,-724,-216,-58,0
-345,-519,-218,-442,0
-431,-441,-140,-233,0
-439,-507,55,-388,0
-376,-461,-291,-509,0
-360,-343,-48,-581,0
-279,-609,-217,-79,0
-207,-324,-420,-201,0
-280,-728,-95,-130,0
-453,-341,-134,-493,0
-373,-641,-147,-422,0
-245,-545,-358,-384,0
-212,-456,-385,-376,0
-354,-386,-363,-519,0
-283,-498,-249,-447,0
-431,-305,-229,-583,0
-336,-308,-377,-391,0
-269,-860,135,-124,0
-270,-597,-219,-285,0
-437,-361,-139,-256,0
-445,-355,-207,-407,0
-191,-658,-203,-260,0
-145,-476,-416,-184,0
-252,-502,-265,-437,0
-339,-556,-286,-308,0
-398,-545,-34,-414,0
-326,-662,-113,-455,0
-380,-452,-239,-463,0
-335,-200,-189,-599,0
-135,-449,-441,-52,0
-144,-662,-324,126,0
-178,-565,-389,-192,0
-165,-503,-414,-229,0
-294,-558,-263,-359,0
-315,-578,-206,-252,0
-271,-630,-217,-284,0
-375,-600,48,-357,0
-208,-727,-64,-142,0
-482,-129,1,-522,0
-396,-336,-305,-487,0
-417,-741,88,-190,0
-275,-447,-347,-494,0
-331,-480,-304,-542,0
-284,-414,-372,-408,0
-399,-367,-350,-486,0
-463,-243,-108,-680,0
-250,-687,-96,-278,0
-458,-189,-205,-244,0
-406,-257,-278,-386,0
-199,-655,-194,-270,0
-293,-642,-140,-398,0
-86,-493,-438,-2,0
-151,-673,-139,-175,0
-102,-734,-213,112,0
-206,-794,-103,-42,0
-229,-739,-185,-99,0
-478,-204,-47,-223,0
-385,-462,-221,-171,0
-271,-496,-265,-483,0
-293,-542,-301,-342,0
-367,-313,-206,-588,0
-276,-431,-372,-389,0
-173,-894,118,-177,0
-442,-375,73,-470,0
-417,-471,-40,-478,0
-178,-682,-305,-11,0
-185,-561,-319,-325,0
-149,-611,-351,-122,0
-394,-588,-182,-479,0
-309,-481,-322,-317,0
-440,-298,-26,-623,0
