obj0,obj1,obj2,obj3,cpu
-9961,-10495,-13275,-12908,0.63067
-9478,-10764,-13533,-11811,3.61982
-8425,-11546,-13497,-13172,8.83516
-8703,-11277,-13532,-13486,14.725
-8986,-11042,-13232,-13706,14.7977
-7938,-11360,-13398,-13445,15.4653
-8965,-11269,-12497,-13846,16.6367
-9145,-10915,-13896,-13391,18.9763
-8815,-11132,-13409,-13297,24.0289
-8746,-11767,-14082,-12981,24.0651
-8205,-11540,-13346,-13296,24.0884
-8445,-10815,-12496,-14021,24.1918
-8598,-11619,-13487,-13022,24.2692
-8918,-11448,-13372,-13074,24.4947
-8479,-11587,-14134,-13130,25.2424
-8331,-11439,-13539,-13171,25.3661
-8436,-11097,-13584,-13635,25.5737
-8725,-11994,-13347,-13121,27.2898
-8458,-11814,-13399,-13270,27.4885
-8794,-11359,-12674,-13437,29.0175
-8657,-12288,-12821,-12955,29.0397
-8490,-11312,-14203,-12856,31.4956
-9124,-11142,-13161,-13531,31.9953
-8866,-11626,-13201,-12809,40.1083
-8943,-10552,-12682,-14211,40.198
-8091,-12164,-14389,-12446,43.0879
-7550,-11937,-13653,-12761,43.1107
-7902,-12914,-12808,-11710,44.7967
-8577,-11846,-12752,-13162,44.8706
-7635,-12734,-12860,-11859,45.1126
-8070,-12391,-13654,-12586,45.4064
-9670,-11616,-12369,-12538,45.9006
-9455,-11445,-12529,-12950,47.6237
-9102,-10425,-13346,-13896,51.3969
-8757,-11492,-14151,-12707,58.3807
-9347,-11176,-13621,-12910,65.9565
-9587,-10451,-12771,-13635,66.1061
-9046,-10224,-12035,-13950,66.1816
-9562,-11347,-13461,-12498,66.8004
-9802,-10622,-12611,-13223,66.9252
-9080,-10996,-13673,-13059,69.1496
-8907,-11744,-13768,-11963,70.4925
-9609,-11168,-12586,-13270,71.9125
-9085,-11128,-11616,-13674,71.9692
-9369,-11893,-13436,-12545,72.0587
-8182,-12246,-13531,-12397,72.549
-9102,-11713,-13488,-12694,72.5556
-8714,-12290,-13743,-12010,72.9895
-9541,-11574,-12726,-12638,75.2013
-9059,-11223,-12938,-13199,77.122
-9326,-11403,-12886,-13050,79.8273
-9746,-10324,-13435,-13320,82.3206
-9768,-11041,-13250,-12955,83.9651
-9113,-11438,-13557,-12420,84.1117
-9237,-9510,-12507,-13653,87.0514
-9380,-11618,-13505,-12271,93.0549
-9358,-10901,-13690,-12636,95.9927
-9364,-11363,-13387,-12999,103.197
-9106,-10901,-12351,-13534,103.473
-9707,-10310,-11890,-13463,103.524
-9579,-11534,-13227,-12587,104.296
-9097,-11183,-13439,-13148,106.496
-8211,-12023,-13508,-12274,107.089
-9626,-11355,-12352,-13359,108.652
-9729,-11027,-11705,-13098,108.729
-9068,-10941,-11850,-13585,108.768
-9386,-12080,-13202,-12634,108.87
-9489,-11752,-12555,-12373,108.932
-8677,-12128,-12633,-12690,108.961
-9119,-11900,-13254,-12783,109.558
-8731,-12477,-13509,-12099,109.852
-9282,-12193,-12624,-11854,111.877
-10202,-11660,-12581,-12151,112.385
-9720,-11309,-12793,-12712,114.885
-10271,-11025,-11908,-12467,115.456
-9987,-11489,-12741,-12563,118.185
-9343,-11590,-12652,-13139,119.008
-9866,-10183,-12554,-13148,121.321
-10050,-10008,-12653,-12410,121.413
-9785,-11228,-13016,-13044,122.436
-9888,-10900,-12369,-12783,122.483
-10282,-10750,-11977,-12193,123.572
-9898,-9596,-12362,-13166,125.692
-10070,-9277,-11652,-13259,125.828
-9855,-9106,-11812,-13671,129.175
-8656,-11009,-14231,-12767,141.491
-9196,-11638,-13554,-12740,141.517
-8698,-11901,-13368,-12550,141.567
-8938,-11176,-12518,-13275,141.683
-9411,-11809,-13394,-12328,142.103
-8929,-11458,-13606,-12889,143.978
-8541,-12035,-13861,-12205,144.356
-8043,-12298,-13675,-12015,144.401
-8837,-11849,-13224,-12932,145.179
-9458,-11630,-12519,-13100,145.188
-9218,-12355,-13369,-12375,145.468
-9338,-12214,-12488,-12203,145.576
-8951,-12175,-13421,-12524,146.122
-8563,-12752,-13676,-11840,146.372
-9491,-11345,-13140,-12822,147.049
-9114,-12468,-12791,-11595,148.565
-9234,-12327,-11910,-11423,148.655
-10034,-11935,-12748,-11892,149.221
-9438,-11258,-12763,-12861,150.486
-9552,-11584,-12960,-12453,151.259
-10103,-11300,-12075,-12208,151.586
-10223,-11159,-11194,-12036,151.618
-10120,-11487,-11841,-12297,151.807
-8888,-11751,-13555,-12550,152.786
-9732,-12064,-12096,-11613,152.934
-9819,-11764,-12908,-12304,153.56
-9617,-11503,-13183,-12785,155.988
-9719,-9325,-13133,-13450,157.739
-10563,-9638,-11674,-12513,157.902
-9254,-9697,-12273,-13742,158.4
-10370,-10184,-11649,-12560,158.577
-9877,-9823,-11627,-13306,158.717
-10327,-9694,-11099,-13065,160.101
-10442,-8558,-10966,-12963,160.373
-9687,-9381,-11979,-13412,160.92
-8824,-10447,-14290,-12190,162.56
-9772,-10647,-13409,-12033,162.643
-10323,-10363,-12524,-11788,162.862
-10119,-10363,-13103,-12378,163.119
-10201,-9512,-12349,-12554,165.816
-10136,-9416,-10941,-13235,168.034
-9934,-10628,-12775,-12202,168.375
-9431,-10318,-13526,-12482,168.896
-8692,-11544,-12264,-13317,169.146
-8449,-12426,-13479,-12248,169.254
-9502,-11891,-12536,-12279,170.016
-9190,-11281,-12450,-13507,171.513
-9981,-10449,-11900,-12974,171.753
-9175,-11865,-12819,-12880,173.505
-10140,-10322,-12564,-12659,175.208
-9902,-9552,-11819,-13000,176.869
-9704,-9568,-11745,-13501,178.197
-10742,-9465,-10963,-12264,178.924
-10348,-9467,-11834,-12925,179.214
-10717,-10361,-11653,-11127,179.979
-10280,-9873,-11974,-12293,180.615
-10695,-9644,-11838,-11492,180.744
-10502,-10190,-11813,-11539,181.031
-8756,-10720,-13299,-13409,182.334
-8199,-12255,-13411,-12443,182.429
-9337,-10364,-13085,-13129,182.571
-9114,-10510,-11909,-13542,182.689
-10222,-9309,-11791,-12962,182.748
-10071,-9771,-11724,-12792,182.774
-10136,-10730,-12153,-12259,182.88
-7932,-12075,-13463,-12592,182.94
-7513,-12306,-13977,-11582,183.044
-8967,-11418,-13733,-12486,183.11
-9646,-10489,-13366,-12070,183.256
-8719,-12709,-13412,-12268,183.403
-8822,-12381,-12765,-12007,183.448
-8955,-12379,-11865,-11741,183.973
-9737,-10636,-11263,-13106,184.033
-8615,-12822,-12834,-11488,184.204
-8567,-12956,-12120,-11057,184.261
-8735,-12681,-11953,-11316,184.302
-9365,-12113,-11828,-11052,184.575
-9276,-11174,-13300,-13234,184.887
-9522,-10465,-11423,-13518,184.95
-9642,-10324,-10542,-13346,184.954
-10183,-10551,-11278,-13031,184.957
-10201,-9536,-11056,-13102,185.374
-10616,-9307,-10920,-12301,185.502
-10230,-9644,-12388,-12477,186.678
-9212,-9870,-14035,-12874,186.754
-9061,-10332,-13968,-12704,186.765
-9229,-10057,-13801,-12963,186.777
-8568,-9971,-13946,-13450,186.797
-10342,-10424,-11942,-12716,187
-10403,-9899,-12270,-12282,187.17
-10252,-10361,-12203,-12112,187.282
-10360,-9409,-11720,-12787,187.34
-10775,-9180,-11584,-11986,187.395
-10607,-9455,-11751,-11727,187.815
-10040,-9580,-11835,-12735,188.748
-9479,-10050,-13983,-12725,189.984
-9328,-10512,-13916,-12555,190.083
-9496,-10237,-13749,-12814,190.095
-9951,-10638,-13270,-12119,190.472
-9851,-9331,-13297,-12429,190.861
-9320,-9836,-11562,-13718,191.646
-9040,-12509,-12048,-10988,192.766
-9287,-11720,-12696,-12691,192.992
-9282,-9876,-11061,-13769,193.05
-9943,-9962,-10916,-13282,193.056
-10015,-10826,-11445,-12772,193.069
-10679,-10350,-10445,-11637,193.512
-10102,-9835,-11580,-12967,194.476
-10174,-10699,-12109,-12457,194.509
-10786,-9726,-10980,-11443,194.729
-10838,-10223,-11109,-11322,194.845
-10913,-9423,-10190,-11595,195.36
-10476,-8935,-10511,-12761,195.818
-10891,-8706,-10375,-11960,196.041
-10129,-10545,-12662,-11353,196.722
-10308,-10372,-11951,-11104,197.55
-10208,-10280,-11470,-12725,198.219
