obj0,obj1,obj2
14475,27617,24566
14774,22453,23058
15112,27038,15574
15217,19855,22900
15310,19839,22933
15403,19823,22966
15496,19807,22999
15589,19791,23032
15682,19775,23065
15775,19759,23098
15838,19663,24169
15931,19647,24202
16024,19631,24235
16117,19615,24268
16210,19599,24301
16303,19583,24334
16396,19567,24367
16489,19551,24400
16582,18335,24440
16675,18319,24473
16768,18303,24506
16861,18287,24539
16954,18271,24572
17047,18255,24605
17140,18239,24638
17233,18223,24671
17326,18207,24704
17419,18191,24737
17512,18175,24770
17605,18159,24803
17698,18143,24836
17791,18127,24869
17884,18111,24902
17977,18095,24935
18070,18079,24968
18163,18063,25001
18256,18047,25034
18349,18031,25067
18442,18015,25100
18535,17999,25133
18628,17983,25166
18721,17967,25199
18814,17951,25232
18907,17935,25265
19000,17919,25298
19093,17903,25331
19186,17887,25364
19279,17871,25397
19372,17855,25430
19465,17839,25463
19558,17823,25496
19651,17807,25529
19744,17791,25562
19837,17775,25595
19930,17759,25628
20023,17743,25661
20116,17727,25694
20209,17711,25727
20302,17695,25760
20395,17679,25793
20488,17663,25826
20581,17647,25859
20674,17631,25892
20767,17615,25925
20860,17599,25958
20901,16542,20772
24824,15481,27214
15501,22714,18266
15555,24440,15416
15617,20630,22339
15955,25215,14855
15944,20116,18108
15868,19743,23131
15961,19727,23164
16054,19711,23197
15502,22859,18239
16147,19695,23230
16240,19679,23263
15503,23004,18212
16333,19663,23296
16426,19647,23329
16519,19631,23362
16612,19615,23395
16705,19599,23428
16798,19583,23461
16891,19567,23494
16582,19535,24433
16982,19110,23879
15504,23149,18185
15505,23294,18158
15506,23439,18131
15507,23584,18104
15508,23729,18077
16037,20100,18141
15509,23874,18050
16130,20084,18174
16223,20068,18207
15510,24019,18023
16316,20052,18240
16984,19551,23527
16409,20036,18273
17077,19535,23560
16502,20020,18306
15511,24164,17996
17170,19519,23593
16565,19924,19377
17263,19503,23626
15512,24309,17969
17309,18596,19648
15513,24454,17942
16658,19908,19410
15514,24599,17915
16751,19892,19443
16844,19876,19476
15515,24744,17888
17216,19812,19608
16937,19860,19509
17123,19828,19575
17030,19844,19542
15516,24889,17861
15517,25034,17834
15518,25179,17807
15519,25324,17780
15520,25469,17753
15521,25614,17726
15522,25759,17699
15523,25904,17672
15524,26049,17645
15525,26194,17618
15526,26339,17591
15527,26484,17564
15528,26629,17537
15529,26774,17510
15530,26919,17483
17402,18580,19681
17495,18564,19714
17588,18548,19747
17681,18532,19780
17774,18516,19813
17867,18500,19846
17960,18484,19879
18053,18468,19912
18146,18452,19945
18239,18436,19978
18332,18420,20011
18425,18404,20044
18518,18388,20077
15648,24424,15449
18611,18372,20110
15741,24408,15482
15834,24392,15515
15927,24376,15548
15949,20841,17973
18704,18356,20143
15950,20986,17946
18797,18340,20176
15948,20696,18000
15951,21131,17919
18890,18324,20209
18983,18308,20242
19076,18292,20275
15947,20551,18027
19169,18276,20308
15952,21276,17892
19262,18260,20341
19355,18244,20374
19448,18228,20407
15946,20406,18054
15953,21421,17865
19536,18062,19232
15945,20261,18081
15954,21566,17838
15955,21711,17811
15956,21856,17784
20157,17870,20501
15957,22001,17757
15958,22146,17730
15959,22291,17703
15960,22436,17676
15961,22581,17649
15962,22726,17622
15963,22871,17595
15964,23016,17568
15965,23161,17541
15966,23306,17514
15967,23451,17487
15968,23596,17460
15969,23741,17433
15970,23886,17406
15971,24031,17379
15972,24176,17352
15973,24321,17325
16299,24312,15680
16352,22051,17331
16020,24360,15581
16351,21906,17358
16113,24344,15614
16206,24328,15647
16353,22196,17304
16350,21761,17385
16349,21616,17412
16354,22341,17277
16348,21471,17439
16355,22486,17250
16347,21326,17466
16346,21181,17493
16356,22631,17223
16345,21036,17520
16357,22776,17196
16344,20891,17547
17309,19796,19641
17310,18741,19621
16358,22921,17169
17311,18886,19594
17312,19031,19567
17313,19176,19540
16595,20004,18339
17314,19321,19513
17315,19466,19486
16688,19988,18372
16359,23066,17142
17316,19611,19459
16781,19972,18405
17246,19892,18570
16874,19956,18438
17317,19756,19432
17153,19908,18537
16967,19940,18471
16360,23211,17115
17339,19876,18603
17060,19924,18504
17432,19860,18636
17525,19844,18669
17618,19828,18702
16361,23356,17088
17709,19371,19087
16362,23501,17061
16363,23646,17034
16364,23791,17007
16365,23936,16980
16366,24081,16953
16367,24226,16926
17710,19516,19060
16857,24216,15878
16950,24200,15911
17043,24184,15944
16392,24296,15713
17711,19812,18735
17694,24072,16175
17136,24168,15977
17787,24056,16208
16485,24280,15746
17229,24152,16010
16578,24264,15779
17880,24040,16241
17711,19661,19033
18531,23928,16472
17322,24136,16043
16671,24248,15812
17973,24024,16274
18624,23912,16505
17415,24120,16076
16764,24232,15845
18066,24008,16307
18717,23896,16538
17508,24104,16109
18159,23992,16340
18810,23880,16571
19147,22386,16540
17712,19806,19006
17601,24088,16142
18252,23976,16373
18903,23864,16604
17804,19796,18768
18345,23960,16406
18996,23848,16637
17897,19780,18801
18438,23944,16439
19089,23832,16670
17990,19764,18834
18083,19748,18867
18176,19732,18900
18269,19716,18933
18362,19700,18966
18455,19684,18999
19543,19077,19043
18548,19668,19032
19544,19222,19016
19545,19367,18989
19546,19512,18962
19547,19657,18935
19542,18932,19070
19537,18207,19205
19538,18352,19178
19539,18497,19151
19540,18642,19124
19541,18787,19097
20158,18015,20474
20902,16687,20745
20903,16832,20718
20904,16977,20691
20905,17122,20664
20906,17267,20637
20907,17412,20610
20908,17557,20583
20909,17702,20556
20910,17847,20529
