obj0,obj1,obj2,cpu
-740,-697,-607,57.5638
-726,-768,-478,133.326
-896,-735,43,277.214
-676,-740,-539,318.674
-838,-641,-434,677.954
-490,-664,-784,746.587
-455,-742,-659,814.519
-768,-822,-411,946.169
-569,-764,-655,988.639
-713,-830,-493,990.917
-747,-818,-457,990.917
-738,-718,-629,991.139
-793,-710,-547,991.143
-784,-591,-611,991.301
-750,-603,-647,991.301
-707,-830,-507,991.521
-775,-806,-435,991.521
-754,-868,-393,991.56
-564,-826,-610,991.567
-762,-735,-445,991.573
-789,-706,-582,991.578
-569,-719,-709,991.667
-623,-727,-599,991.689
-236,-561,-797,991.718
-611,-574,-728,991.772
-704,-840,-454,991.899
-598,-814,-574,991.905
-816,-788,-308,991.907
-830,-583,-443,991.947
-707,-720,-543,991.949
-593,-749,-613,991.958
-685,-705,-689,991.976
-651,-717,-725,991.977
-817,-729,-496,991.996
-697,-590,-707,992.038
-731,-578,-671,992.038
-809,-812,-65,992.075
-688,-805,-531,992.094
-722,-793,-495,992.094
-863,-762,-368,992.122
-619,-818,-528,992.138
-766,-843,-433,992.142
-800,-831,-397,992.142
-785,-724,-537,992.193
-780,-716,-544,992.194
-804,-701,-502,992.196
-572,-772,-589,992.209
-872,-723,-231,992.23
-833,-701,-426,992.239
-640,-846,-397,992.244
-651,-827,-514,992.244
-617,-839,-550,992.245
-628,-836,-479,992.25
-673,-755,-538,992.266
-766,-731,-496,992.267
-800,-731,-427,992.268
-782,-644,-637,992.289
-741,-818,-471,992.299
-802,-810,-375,992.303
-581,-694,-749,992.312
-622,-732,-649,992.313
-808,-608,-573,992.315
-693,-715,-640,992.316
-729,-631,-697,992.328
-845,-772,108,992.33
-467,-672,-753,992.344
-292,-567,-790,992.347
-393,-545,-805,992.348
-538,-784,-625,992.352
-323,-508,-810,992.353
-528,-501,-778,992.353
-835,-776,-1,992.354
-799,-733,-412,992.357
-376,-642,-788,992.364
-593,-890,-189,992.368
-606,-760,-553,992.373
