obj0,obj1,obj2,cpu
18377,29337,16304,0.103826
18509,28845,15784,0.1136
18579,23301,13528,0.123792
19890,23397,13286,0.125971
22532,18004,11781,0.162996
21894,18008,11205,0.175734
23205,18104,10963,0.177036
21722,17598,13290,0.192654
21084,17602,12714,0.219784
22395,17698,12472,0.223673
20559,21377,14089,0.28207
20538,21528,14144,0.282618
20895,18961,13209,0.291787
20874,19112,13264,0.292337
20328,23038,14694,0.292754
20307,23189,14749,0.2933
21063,17753,12769,0.297337
21042,17904,12824,0.29788
20727,20169,13649,0.298296
20706,20320,13704,0.298847
20370,22736,14584,0.299282
20349,22887,14639,0.299826
20958,18508,13044,0.307281
20937,18659,13099,0.307822
20769,19867,13539,0.308241
20748,20018,13594,0.308781
20685,20471,13759,0.309595
20517,21679,14199,0.310015
20496,21830,14254,0.310685
21000,18206,12934,0.314502
20979,18357,12989,0.315043
20916,18810,13154,0.315464
20790,19716,13484,0.316302
20664,20622,13814,0.317927
20643,20773,13869,0.318517
20391,22585,14529,0.319635
22353,18000,12582,0.320495
21021,18055,12879,0.321437
20853,19263,13319,0.324032
20601,21075,13979,0.325134
20580,21226,14034,0.325674
20454,22132,14364,0.32611
20433,22283,14419,0.326647
22374,17849,12527,0.327083
20832,19414,13374,0.328781
20811,19565,13429,0.32935
20622,20924,13924,0.329822
20475,21981,14309,0.332074
20412,22434,14474,0.332522
