obj0,obj1,obj2,cpu
-388,-522,5,7.52973
-506,-338,-312,11.8643
-453,-389,-390,15.4634
-373,-343,-406,17.0003
-412,-390,-170,18.1248
-422,-424,-74,18.6692
-469,-379,-252,18.7334
-398,-505,-53,19.1181
-392,-409,-222,19.4121
-177,-456,-286,19.4176
-366,-451,-129,19.5808
-356,-508,-211,19.5823
-301,-390,-325,19.6083
-351,-436,-284,19.6143
-503,-365,205,19.7473
-376,-434,-187,19.8243
-231,-532,-8,19.8275
-496,-355,-254,19.8479
-268,-538,72,19.8569
-325,-429,-304,19.8596
-381,-388,-391,19.9592
-194,-573,52,19.9615
-135,-543,-22,19.9615
-246,-469,-270,19.9811
-434,-392,49,19.9947
-286,-416,-345,20.0286
-206,-448,-319,20.0308
-302,-516,-67,20.0369
-306,-509,-112,20.0398
-283,-428,-330,20.0752
-263,-546,208,20.0827
