obj0,obj1,obj2,obj3,obj4,cpu
10671,14880,15503,19233,8102,0.130928
11452,13927,11775,17431,9045,0.138719
12885,15114,12001,17097,10963,0.202048
9985,12402,14266,18128,9254,0.206605
11486,13117,13310,17430,10737,0.215035
11528,12522,13810,16386,11194,0.225645
12919,14304,13536,17096,12655,0.244974
13919,12664,11881,17329,9091,0.248921
15352,13851,12107,16995,11009,0.257654
13261,13087,16013,18095,7907,0.263608
14924,12043,14813,14817,9871,0.272135
14042,12134,12285,16293,8850,0.276911
15475,13321,12511,15959,10768,0.290626
12196,9411,14164,15418,8660,0.293083
13697,10126,13208,14720,10143,0.301128
13739,9531,13708,13676,10600,0.315823
15130,11313,13434,14386,12061,0.334854
15332,14045,12231,17251,11005,0.352361
12865,15308,12125,17353,10959,0.366233
15455,13515,12635,16215,10764,0.370455
13649,10404,14266,14828,10582,0.392455
13639,10501,14328,14956,10580,0.393581
11468,13104,14182,17154,11182,0.394509
11458,13201,14244,17282,11180,0.396987
15110,11507,13558,14642,12057,0.398002
12909,14401,13598,17224,12653,0.401114
12899,14498,13660,17352,12651,0.404559
15342,13948,12169,17123,11007,0.408039
12875,15211,12063,17225,10961,0.420346
15465,13418,12573,16087,10766,0.425019
13699,9919,13956,14188,10592,0.434702
13689,10016,14018,14316,10590,0.435948
11508,12716,13934,16642,11190,0.438781
11498,12813,13996,16770,11188,0.441504
11428,13492,14430,17666,11174,0.442399
11418,13589,14492,17794,11172,0.444259
15120,11410,13496,14514,12059,0.446783
14894,12334,14999,15201,9865,0.462576
14884,12431,15061,15329,9863,0.464331
13719,9725,13832,13932,10596,0.485409
13709,9822,13894,14060,10594,0.486373
13669,10210,14142,14572,10586,0.487612
13659,10307,14204,14700,10584,0.488845
13619,10695,14452,15212,10576,0.489745
13609,10792,14514,15340,10574,0.490873
11518,12619,13872,16514,11192,0.493668
11488,12910,14058,16898,11186,0.494578
11478,13007,14120,17026,11184,0.496688
11448,13298,14306,17410,11178,0.497874
11438,13395,14368,17538,11176,0.500661
11398,13783,14616,18050,11168,0.501465
14914,12140,14875,14945,9869,0.520815
14904,12237,14937,15073,9867,0.522591
13729,9628,13770,13804,10598,0.559387
13679,10113,14080,14444,10588,0.563156
13629,10598,14390,15084,10578,0.566091
11408,13686,14554,17922,11170,0.581617
13235,15324,12846,16917,11198,0.618858
13305,15366,13015,16881,11245,0.619998
15615,13405,12849,15887,10862,0.625175
15685,13447,13018,15851,10909,0.628286
12989,14346,13705,17060,12702,0.70016
12421,14787,16653,19335,8447,0.714059
12379,14872,16685,19397,8474,0.715193
13025,15198,12339,17025,11057,0.743568
13095,15240,12508,16989,11104,0.744714
13445,15450,13353,16809,11339,0.745444
13515,15492,13522,16773,11386,0.746657
15545,13363,12680,15923,10815,0.755404
15755,13489,13187,15815,10956,0.756078
11077,11968,15750,18786,10920,0.765826
11155,11937,15856,18833,11039,0.767286
15200,11355,13603,14350,12108,0.805269
12841,13937,16333,18715,8177,0.820916
12799,14022,16365,18777,8204,0.821816
13202,13834,12925,17533,9390,0.83134
13160,13919,12957,17595,9417,0.832355
12955,15156,12170,17061,11010,0.85458
13165,15282,12677,16953,11151,0.856046
13375,15408,13184,16845,11292,0.857942
13585,15534,13691,16737,11433,0.859216
10531,12185,15008,18457,10087,0.874039
10609,12154,15114,18504,10206,0.875496
11623,11751,16492,19115,11753,0.876199
11701,11720,16598,19162,11872,0.877555
15422,13893,12276,16959,11056,0.920024
13051,13512,16173,18405,8042,0.923608
13009,13597,16205,18467,8069,0.924519
12631,14362,16493,19025,8312,0.925002
12589,14447,16525,19087,8339,0.925957
13622,12984,12605,16913,9120,0.933862
