obj0,obj1,obj2
22883,26841,29661
23020,26801,29669
23157,26761,29677
23294,26721,29685
23431,26681,29693
23546,26529,30608
23551,26352,30521
22908,33296,29586
23556,26175,30434
23606,24405,29564
23611,24228,29477
23616,24051,29390
23561,25998,30347
23621,23874,29303
23626,23697,29216
23566,25821,30260
23631,23520,29129
23636,23343,29042
23571,25644,30173
23641,23166,28955
23646,22989,28868
23576,25467,30086
23651,22812,28781
23656,22635,28694
23681,29090,28619
23581,25290,29999
23686,28913,28532
23691,28736,28445
23586,25113,29912
23696,28559,28358
23701,28382,28271
23591,24936,29825
23706,28205,28184
23711,28028,28097
23596,24759,29738
23716,27851,28010
23721,27674,27923
23726,27497,27836
23601,24582,29651
23731,27320,27749
23736,27143,27662
23741,26966,27575
23746,26789,27488
23751,26612,27401
23756,26435,27314
23761,26258,27227
23766,26081,27140
23771,25904,27053
23776,25727,26966
23781,25550,26879
23786,25373,26792
23791,25196,26705
23796,25019,26618
23801,24842,26531
23806,24665,26444
23811,24488,26357
23816,24311,26270
23821,24134,26183
23826,23957,26096
23831,23780,26009
23836,23603,25922
23841,23426,25835
23846,23249,25748
23851,23072,25661
23856,22895,25574
23793,22595,28702
23861,22718,25487
23866,22541,25400
24003,22501,25408
24140,22461,25416
24277,22421,25424
24817,25920,25338
24414,22381,25432
24551,22341,25440
24822,25743,25251
24688,22301,25448
24712,22297,26805
24717,22120,26718
24827,25566,25164
24832,25389,25077
24837,25212,24990
24722,21943,26631
24842,25035,24903
24847,24858,24816
24932,21849,23337
24852,24681,24729
27609,21827,28391
27642,21783,28398
24857,24504,24642
27675,21739,28405
27708,21695,28412
24862,24327,24555
27741,21651,28419
24867,24150,24468
27774,21607,28426
27918,21601,25118
27951,21557,25125
24872,23973,24381
27984,21513,25132
28843,21498,28188
28980,21458,28196
24877,23796,24294
29117,21418,28204
29254,21378,28212
24882,23619,24207
29391,21338,28220
29528,21298,28228
24887,23442,24120
29665,21258,28236
29802,21218,28244
24892,23265,24033
29939,21178,28252
30076,21138,28260
24897,23088,23946
30213,21098,28268
30350,21058,28276
24902,22911,23859
30487,21018,28284
23045,33256,29594
30624,20978,28292
23182,33216,29602
23319,33176,29610
23456,33136,29618
23593,33096,29626
24907,22734,23772
30658,20620,29475
24912,22557,23685
24917,22380,23598
23689,22653,28664
23568,26641,29701
24922,22203,23511
23722,22671,28634
23755,22689,28604
24927,22026,23424
23788,22707,28574
23821,22725,28544
30868,20526,26181
23854,22743,28514
23859,22631,28642
23826,22613,28672
27642,21845,28361
27675,21801,28368
27708,21819,28338
27741,21837,28308
27747,21818,28124
27741,21775,28345
27774,21793,28315
27708,21757,28375
27786,21777,25090
27753,21821,25083
27774,21731,28352
27807,21749,28322
27741,21713,28382
27819,21733,25097
27807,21687,28359
27840,21705,28329
27852,21689,25104
27774,21669,28389
27840,21643,28366
24755,21961,26601
27873,21661,28336
27885,21645,25111
27807,21625,28396
24788,21979,26571
24821,21997,26541
24825,22261,25456
24854,22015,26511
24887,22033,26481
24920,22051,26451
30691,20638,29445
30724,20656,29415
30757,20674,29385
30761,20938,28300
30790,20692,29355
30823,20710,29325
30856,20728,29295
