obj0,obj1,obj2,obj3
1609,3420,4135,3409
1664,3344,4098,3519
1786,2952,3958,3820
1819,2861,3943,3552
1836,3900,3531,3406
1720,3786,4165,3203
1891,3824,3494,3516
1921,2834,3489,3540
1989,3804,3214,3792
1835,3196,4343,3123
1912,3174,3942,3339
1819,2963,4040,3516
1839,3556,4378,2689
2148,3314,2885,3537
1901,3235,4035,3232
1894,3480,4341,2799
1944,4144,3846,2852
1913,2781,4110,3359
1931,3209,3986,3328
2046,3341,3339,3549
1968,2705,4073,3469
1947,4266,3561,3200
2013,3432,3354,3817
1996,2495,3863,3927
2216,4284,2610,3789
2046,3443,3436,3513
2128,3715,3431,3229
1999,4068,3809,2962
1890,3120,4306,3233
2148,3416,2982,3501
2024,3147,4140,3153
2158,3689,3382,3325
2125,3491,3619,2917
2032,3302,3616,3298
1921,2936,3586,3504
2232,3712,3370,3378
2049,2997,4186,2832
2256,3558,3200,2983
1980,3998,4456,2543
2301,3320,2665,3887
2090,2313,3933,3770
2026,4416,3841,2568
2121,3676,3669,3263
2056,3463,4116,2924
2098,2468,3409,3915
2249,4016,3505,3132
2062,3276,3567,3394
2190,2782,3389,3379
2426,3827,2515,3896
2223,2975,3259,3924
2259,3782,3012,3295
2045,2739,4248,3230
2049,3099,4283,2796
2151,3072,3829,2784
2100,2663,4211,3340
2151,2970,3732,2820
2505,3977,2795,3264
2161,3345,4229,2608
2123,2222,3918,3502
2286,3599,4359,2204
2125,3593,3716,2881
2325,2948,2805,3912
2456,3801,2466,3992
2331,3294,2616,3983
2167,3829,4146,2718
2289,3756,2963,3391
2256,3660,3297,2947
2035,3922,4419,2653
2535,3951,2746,3360
2324,4528,2925,3235
2207,3865,3711,2597
2237,3839,3662,2693
2528,3800,2061,3884
2283,3943,3512,2921
2300,1856,3838,3877
2338,3932,3292,2663
2570,3268,2565,3726
2136,3149,3949,3123
2540,3433,2903,2942
2122,2717,3847,3446
2254,2664,3344,3530
2147,2712,3794,3218
2366,3285,4192,2403
2626,3396,2552,3603
2313,2953,3507,2945
2161,3447,4326,2572
2205,2596,4010,3182
2190,2884,3486,3343
2367,2416,3309,3754
2123,2324,4015,3466
2232,2615,4350,3115
2345,3243,3206,3829
2399,2916,3156,3606
2159,2651,3955,3353
2202,2636,3757,3328
2391,4187,3827,2367
2510,3320,2817,3418
2626,3498,2649,3567
2493,2638,3293,3273
2277,2273,3481,3577
2600,3242,2516,3822
2522,2326,3192,3649
2158,2732,3724,3467
2241,2923,3950,3069
2636,4044,2376,3330
2224,2690,3393,3434
2301,3250,3516,3137
2216,2535,3917,3289
2368,3906,3243,2759
2152,2691,3798,3542
2291,2899,4348,2791
2558,3774,2012,3980
2386,3131,3351,3350
2388,2868,3967,2747
2555,2786,3111,3936
2292,3412,3810,2674
2331,3224,3467,3233
2433,3192,3120,3358
2317,2496,3722,3188
2389,2787,4198,2633
2561,3430,2859,3263
2719,4242,2900,3146
2213,2656,3687,3577
2734,3640,2867,3049
2236,2975,4385,2681
2596,3348,3212,2784
2585,2760,3062,4032
2442,3779,3625,2488
2438,3460,3357,2954
2348,2429,4284,3434
2809,3495,2808,3018
2492,3214,3100,3661
2618,3564,3132,2864
2421,4130,3816,2479
2663,4327,2591,3304
2302,3125,3539,3292
2391,2209,3838,3838
2517,3198,2932,3416
2426,2078,3822,3396
2446,2416,4193,2824
2597,2811,2909,3616
2421,3209,4155,2513
2399,3018,3253,3570
2574,3202,2772,3569
2839,3469,2759,3114
2409,2147,4173,3526
2235,2570,3961,3278
2497,3703,3588,2598
2459,3457,3313,3275
2287,2539,4313,3225
2577,2250,3155,3759
2439,2432,3895,3291
2468,3403,3346,3066
2527,3096,2873,3601
2317,2598,3819,3152
2766,3515,2430,3733
2575,3728,3430,2626
2292,3514,3907,2638
2651,3799,2933,2736
2845,3665,2710,3101
2424,3319,3537,2739
2423,3835,3848,2560
2657,2759,2657,3924
2510,3422,2914,3382
2441,3116,4204,2237
2282,3239,4324,2638
2606,2626,3124,4041
2666,4018,2327,3426
2623,3126,3398,2553
2442,2158,4255,3222
2539,3035,3034,3736
2962,3285,2486,3167
2324,2244,3617,3629
2493,3456,3435,2910
2661,2550,3087,4151
2384,2508,3932,3181
2524,4051,3620,2204
2440,2453,4223,3141
2362,2925,4157,2837
2693,3337,2586,3328
2548,3380,3398,3020
2648,3677,3218,2388
2687,2733,2608,4020
2423,2199,3592,3684
2559,2666,3436,3258
2520,3732,3352,2670
2473,4459,3822,2083
2809,3376,2283,4049
2551,3379,3506,2949
2582,2901,3407,2784
2813,3176,2721,3312
2517,3610,3637,2322
2523,2612,3244,3369
2293,3252,3956,2673
2699,1858,3015,4060
2890,3806,1993,3765
2591,3364,3040,3340
2454,1907,3401,3952
2874,4241,2721,2958
2430,2701,4279,3150
2596,3054,3135,3272
2444,3197,4152,2553
2623,3228,3495,2517
2417,2849,4120,2947
2277,2375,3578,3541
2670,3102,2615,3802
2456,2052,3773,3492
2429,2844,3765,2964
2544,3228,2821,3473
2443,2792,3930,2857
2427,4041,4437,2058
2596,3156,3232,3236
2358,2680,3700,3255
2920,3817,1982,3325
2678,3620,3207,2500
2771,4571,2906,2750
2419,2861,4115,3064
2964,3264,2639,3137
2774,2445,2829,3991
2730,3912,3175,2640
2494,2143,3364,3329
2388,2741,3608,3335
2463,2012,3930,3303
2897,3994,2716,2705
2450,2547,3624,3290
2612,2989,3363,3117
2465,3281,3631,2718
2335,2264,3547,3878
2545,1807,3452,3985
2749,2806,2588,3646
2459,2771,4147,3049
2399,2870,3814,2868
3018,3515,2570,3008
2806,3271,2996,2706
2727,3223,2813,3302
2597,2913,3006,3580
2290,2718,3536,3419
2535,2369,4157,3045
2509,2718,3726,3099
2818,3844,2436,3337
2804,2730,2551,3756
2880,3127,2496,3688
2616,2707,3314,2875
2529,3310,4045,2601
2703,2277,3131,3556
2846,3988,2910,2825
2727,3121,2716,3338
2513,3078,3761,2665
2633,2692,3222,3443
2522,2910,3626,2909
2806,3373,3093,2670
2617,1985,4046,3552
2543,3089,3750,2225
2888,3030,2483,4148
2413,2604,3663,3365
2708,3402,3178,3048
2702,2757,3005,3768
2674,2905,3305,2939
2513,2976,3664,2701
2446,2518,4290,2788
2902,2710,2271,4032
2705,3055,3224,3062
2545,2284,3925,3019
2833,3106,2520,4038
2547,2632,3965,2468
2514,2734,3768,2887
2708,3279,3036,3374
2687,2954,2737,3793
2717,2511,3203,3093
2543,2524,3633,3190
2732,2746,3011,3596
2439,2903,3756,3053
2791,3035,3174,3011
2739,2196,3075,3401
2729,3105,3037,3374
2543,2374,4027,2866
2795,3198,3052,3239
2619,1690,4078,3633
2888,3645,3088,2386
2732,2848,3108,3560
2577,2858,3619,2852
2976,3732,2291,3167
2809,3478,2380,4013
2461,2486,3531,3397
2492,2782,4229,2745
2918,3619,3039,2482
2817,3674,2216,3934
2462,2405,3762,3283
2773,2688,3055,3647
3028,4061,2297,2771
2418,2715,3559,3431
2772,2991,2786,3427
2670,3018,3240,3439
2547,3553,3626,2434
2605,2611,3491,3087
2900,2667,2813,3510
2939,3050,2515,3641
2953,3549,2877,2668
2897,3582,2011,3799
2734,2062,4254,3100
2670,2988,3258,3321
2794,2120,3038,3511
2583,2733,3680,3065
2539,2457,3980,3248
2749,2756,2815,3901
2910,3101,2447,3784
2478,3633,4235,2179
2926,2338,2411,4057
2825,2080,2999,3579
2610,2103,3336,3567
2705,3500,3490,2233
2604,3284,3718,2589
2368,2275,3629,3574
3013,3805,2865,2617
2494,2245,3461,3293
2782,2943,3190,3322
2598,2411,3872,2854
2857,3050,2903,3092
2850,2562,3105,3195
2671,1777,3284,3704
2828,2906,3095,3269
2717,2613,3300,3057
2729,2829,3268,3049
2976,3540,2311,3619
2600,2467,3756,2899
2520,2854,3779,2699
2756,3177,3300,2655
2671,2623,4559,2756
2977,3297,2085,3963
2902,3439,2835,2823
2649,1975,3800,3398
2739,2558,3729,2705
2598,2298,3990,2976
2920,3780,1944,3861
2594,2051,3837,3288
2824,2365,2865,4069
2936,3245,2742,2914
2866,2759,2809,3455
2652,1790,4259,3384
2653,2126,4161,3259
2593,2472,3343,3349
3072,3508,2954,2583
