obj0,obj1,obj2,obj3,cpu
2206,3952,3153,2221,0.215419
3976,3634,3071,1347,0.215432
3298,3249,3263,1609,0.215444
2551,3496,2738,2330,0.215454
2832,3973,1507,3588,0.215467
3174,3620,2234,2373,0.215474
1896,3351,4067,2642,0.215482
3303,2701,3722,1788,0.215498
2392,2747,3919,2658,0.215503
1984,3377,2800,3884,0.215517
3762,3085,2575,2131,0.215539
3921,3373,2759,1652,0.215561
2991,4261,1691,3109,0.215572
4617,3744,2892,1289,0.215581
4340,3435,2876,1450,0.215589
3676,3522,3669,1331,0.215604
1799,4046,3495,2467,0.215623
1875,3851,3940,2246,0.215634
2282,3757,3598,2000,0.215655
4362,2512,2682,2495,0.215676
2955,3744,2261,2440,0.215685
2719,3626,1818,3558,0.215705
1754,4394,2597,3369,0.215722
2383,4156,1689,3770,0.215741
2376,4173,2059,3079,0.215758
1808,4039,2475,3630,0.21579
1976,4250,2031,4016,0.215818
3794,1810,3537,2836,0.215829
3919,2314,2786,2809,0.215842
2438,2950,3784,2206,0.215859
2542,3422,3282,2009,0.215885
4095,1944,3280,2713,0.215904
2910,2521,3909,2184,0.215922
1970,3194,3877,2762,0.215953
4538,2142,3176,2399,0.215978
4935,3410,2524,1635,0.215999
4428,3142,2245,2366,0.216017
3774,3449,1780,3106,0.216031
4266,3592,3066,1330,0.216055
3038,3584,3579,1600,0.216081
2812,3009,3390,1986,0.216108
1758,4257,3784,2391,0.216156
2135,3516,3624,2255,0.216174
3926,2825,3218,1831,0.216209
3108,3392,2110,2871,0.216236
3411,2401,2726,3188,0.216275
3067,3733,1523,3883,0.216311
1922,4605,2153,3755,0.216325
2329,4511,1811,3509,0.216338
2712,3643,2188,2867,0.216367
3840,3677,1904,2608,0.216396
3255,1972,3608,3342,0.216417
3587,2031,3220,3092,0.216438
2783,2401,3483,3364,0.216491
3696,2298,3018,2638,0.216516
3550,1987,3715,2610,0.216564
3457,3646,3696,1398,0.216599
2178,3285,4100,2197,0.216612
2972,3695,1815,3177,0.216643
3266,3536,1720,3485,0.216672
3072,3185,1982,4062,0.216697
2529,4284,1645,3603,0.21674
2881,3901,2451,2320,0.21676
2489,2795,2977,3836,0.216793
4237,2008,3433,2522,0.216839
4399,3152,2568,1930,0.216874
4551,3865,2394,1820,0.216909
3596,3854,2082,2382,0.216931
4059,3813,2749,1586,0.216959
1784,3947,3854,2746,0.217054
1752,4384,3247,2897,0.217084
2165,4163,3442,2145,0.217107
2552,3344,3706,1977,0.217137
2963,2718,2595,4075,0.21717
2880,2539,2917,3836,0.217212
2279,4044,2525,2743,0.217236
2303,4081,2687,2557,0.217265
2676,3989,1583,3883,0.217284
1786,3957,3204,3218,0.217309
1760,4267,3134,2863,0.217344
3618,2180,3043,2932,0.217376
3537,1906,3641,2897,0.21741
2067,3242,2935,3940,0.217445
2294,3235,3400,2460,0.217468
3993,2185,3611,2296,0.217516
3402,3233,2015,3179,0.217554
