obj0,obj1,obj2,obj3,obj4,cpu
22268,22869,13037,18795,24862,0.0660508
29826,21538,15236,13347,27739,0.0928056
20682,20999,14880,15449,20884,0.110318
18903,17598,15470,22939,18400,0.119479
21799,13912,17195,18526,14592,0.137321
21150,17305,17036,12724,18320,0.148047
17849,21012,14144,19228,19337,0.160899
16263,19142,15987,15882,15359,0.1788
29193,12119,18070,19813,21411,0.183901
21247,12769,17273,17227,15073,0.185424
17317,15728,17313,19593,14422,0.190853
19455,18741,15392,24238,17919,0.204407
17869,16871,17235,20892,13941,0.215832
27689,14008,16953,17252,21406,0.219004
19743,14658,16156,14666,15068,0.225092
20871,15897,16360,16475,14617,0.229481
17399,19487,14353,20378,18395,0.234495
18527,20726,14557,22187,17944,0.242708
15813,17617,16196,17032,14417,0.248621
16941,18856,16400,18841,13966,0.263129
21000,15969,16339,16507,14735,0.460946
17978,21084,14123,19260,19455,0.47866
18656,20798,14536,22219,18062,0.490301
20999,21042,14958,15438,21131,0.503818
16392,19214,15966,15914,15477,0.524517
17070,18928,16379,18873,14084,0.541446
17898,16905,17268,20868,14011,0.590728
21129,16041,16318,16539,14853,0.609734
18107,21156,14102,19292,19573,0.630002
18785,20870,14515,22251,18180,0.645266
21316,21085,15036,15427,21378,0.663758
16521,19286,15945,15946,15595,0.692456
17199,19000,16358,18905,14202,0.713734
17476,15665,17379,19574,14481,0.740002
17927,16939,17301,20844,14081,0.774344
21258,16113,16297,16571,14971,0.805596
18236,21228,14081,19324,19691,0.831695
18914,20942,14494,22283,18298,0.860516
21633,21128,15114,15416,21625,0.891892
16451,19113,16086,15839,15488,0.926522
16580,19185,16065,15871,15606,0.92886
16650,19358,15924,15978,15713,0.933355
16970,18890,16433,18817,14036,0.959393
17328,19072,16337,18937,14320,0.969458
17635,15602,17445,19555,14540,1.01024
18028,16808,17301,20873,14000,1.0432
18057,16842,17334,20849,14070,1.04526
17956,16973,17334,20820,14151,1.04926
31341,22993,15377,15252,27642,1.06495
18365,21300,14060,19356,19809,1.11235
21950,21171,15192,15405,21872,1.18332
15972,17554,16262,17013,14476,1.19967
16639,19084,16185,15796,15617,1.23343
16768,19156,16164,15828,15735,1.23617
16779,19430,15903,16010,15831,1.24192
16999,18924,16466,18793,14106,1.27943
17794,15539,17511,19536,14599,1.3535
18187,16745,17367,20854,14059,1.39372
18216,16779,17400,20830,14129,1.39613
18086,16876,17367,20825,14140,1.39884
17985,17007,17367,20796,14221,1.40266
31212,22921,15398,15220,27524,1.42883
18494,21372,14039,19388,19927,1.48564
22267,21214,15270,15394,22119,1.57257
16131,17491,16328,16994,14535,1.59419
16827,19055,16284,15753,15746,1.64264
16956,19127,16263,15785,15864,1.64547
16908,19502,15882,16042,15949,1.65403
17100,18793,16466,18822,14025,1.70441
17129,18827,16499,18798,14095,1.70665
17028,18958,16499,18769,14176,1.71014
17953,15476,17577,19517,14658,1.82417
18346,16682,17433,20835,14118,1.87394
18375,16716,17466,20811,14188,1.87835
18245,16813,17433,20806,14199,1.88115
18115,16910,17400,20801,14210,1.88369
18014,17041,17400,20772,14291,1.8871
31083,22849,15419,15188,27406,1.92408
18623,21444,14018,19420,20045,1.99152
22584,21257,15348,15383,22366,2.09133
16290,17428,16394,16975,14594,2.12167
17015,19026,16383,15710,15875,2.19342
17144,19098,16362,15742,15993,2.19854
17037,19574,15861,16074,16067,2.20999
17259,18730,16532,18803,14084,2.28359
17288,18764,16565,18779,14154,2.28609
17158,18861,16532,18774,14165,2.28817
17057,18992,16532,18745,14246,2.29162
18112,15413,17643,19498,14717,2.45619
18505,16619,17499,20816,14177,2.51228
18534,16653,17532,20792,14247,2.51817
18404,16750,17499,20787,14258,2.52264
18274,16847,17466,20782,14269,2.52519
18144,16944,17433,20777,14280,2.52733
18043,17075,17433,20748,14361,2.53121
30954,22777,15440,15156,27288,2.5691
18752,21516,13997,19452,20163,2.64897
22901,21300,15426,15372,22613,2.76562
16449,17365,16460,16956,14653,2.80693
17203,18997,16482,15667,16004,2.91066
17332,19069,16461,15699,16122,2.91692
17166,19646,15840,16106,16185,2.9336
17418,18667,16598,18784,14143,3.04031
17447,18701,16631,18760,14213,3.04484
17317,18798,16598,18755,14224,3.04754
17187,18895,16565,18750,14235,3.04984
