obj0,obj1,obj2,obj3,obj4,cpu
-1346,-616,-852,-1105,163,274.546
-1083,-656,-680,-868,-8,283.661
-1123,-683,-747,-953,13,386.205
-996,-658,-805,-1018,-79,388.318
-1197,-682,-577,-1120,731,544.947
-1310,-628,-709,-1127,387,641.408
-1324,-562,-713,-1214,546,675.524
-1247,-680,-781,-1081,99,682.756
-1166,-710,-671,-959,-26,704.945
-1052,-611,-750,-925,-8,723.943
-1171,-702,-586,-1321,686,729.558
-774,-547,-685,-1197,206,755.519
-808,-688,-889,-902,-163,775.367
-1266,-560,-804,-1198,710,900.851
-1096,-695,-609,-881,-144,934.718
-1293,-545,-700,-1058,99,945.23
-867,-550,-833,-1006,58,953.989
-1024,-465,-800,-972,9,982.016
-1236,-578,-746,-1113,226,1023.23
-1206,-680,-793,-1273,281,1028.36
-885,-959,-149,-581,-351,1049.73
-1255,-689,-531,-1020,313,1064.14
-1115,-850,-466,-616,-88,1140.24
-1283,-620,-575,-1280,946,1182.97
-1138,-425,-843,-1144,366,1188.67
-1058,-853,-656,-800,-232,1208.3
-1088,-872,-523,-700,-432,1216.14
-1400,-667,-722,-1169,591,1216.81
-1229,-600,-763,-1137,446,1261.79
-1063,-641,-741,-851,-114,1303.07
-960,-531,-776,-1083,-47,1319.78
-985,-690,-583,-981,-73,1327.7
-659,-622,-710,-1107,-158,1332.29
-1107,-784,-440,-920,4,1404.74
-1003,-714,-666,-804,-39,1407.44
-776,-703,-377,-1046,78,1424.44
-856,-753,-624,-896,192,1429.8
-1035,-565,-593,-887,-219,1443.39
-911,-658,-591,-822,-277,1504.14
-1154,-424,-850,-1158,334,1523.74
-965,-710,-729,-775,-188,1527.12
-1127,-677,-718,-918,35,1534.77
-905,-895,-375,-588,-393,1536.38
-931,-898,-411,-563,-338,1543.79
-799,-906,-441,-530,-519,1549.04
-1323,-624,-726,-1037,135,1551.26
-945,-692,-816,-927,-56,1652.27
-871,-583,-599,-740,-366,1653.04
-1163,-536,-795,-1071,87,1658.25
-658,-623,-540,-474,-649,1658.82
-474,-570,-526,-700,-515,1660.04
-1142,-464,-827,-1120,331,1662.44
-730,-665,-687,-990,-101,1667.86
-1050,-700,-574,-997,98,1719.92
-921,-718,-548,-1007,74,1754.13
-943,-711,-433,-1023,264,1775.22
-1257,-623,-743,-1076,302,1780.41
-792,-655,-497,-976,-324,1799.55
-416,-713,-365,-766,-612,1817.29
-970,-849,-286,-746,-310,1848.68
-910,-886,-299,-754,-208,1848.97
-904,-720,-473,-859,-198,1852.94
-1185,-718,-541,-770,164,1858.28
-1166,-672,-474,-860,-48,1863.73
-1093,-697,-520,-795,-45,1864.14
-995,-757,-604,-732,-285,1864.57
-890,-768,-581,-787,-393,1872.21
-1284,-571,-717,-1230,827,1881.92
-1104,-443,-885,-1137,342,1887.65
-1234,-676,-671,-1270,583,1890.26
-1353,-585,-696,-1073,415,1890.47
-1095,-735,-467,-943,29,1899.1
-1104,-801,-620,-765,-156,1905.31
-958,-454,-684,-1168,121,1953.99
-930,-351,-881,-979,114,1964.45
-860,-483,-806,-825,-138,2000.26
-796,-654,-662,-794,-288,2013.87
-886,-543,-854,-920,-35,2021.23
-941,-451,-674,-894,-114,2022.37
-845,-717,-703,-814,-106,2024.38
-866,-541,-705,-772,-311,2024.78
-717,-592,-612,-816,-411,2030.29
-940,-693,-761,-966,-268,2032.63
-986,-567,-828,-1003,147,2036.94
-1249,-653,-547,-1093,560,2092.47
-909,-712,-388,-1221,514,2160.59
-1211,-530,-574,-1005,18,2160.98
-862,-670,-559,-1054,-206,2193.28
-730,-644,-478,-813,-370,2269.71
-1014,-697,-657,-892,-91,2280.54
-1308,-537,-741,-1211,777,2282.08
-1111,-737,-646,-928,224,2291.03
-1337,-652,-689,-1041,201,2299.22
-1036,-917,-483,-646,-327,2305.42
-1134,-857,-399,-709,-87,2306.99
-1045,-756,-574,-806,-157,2307.66
-1035,-648,-722,-954,42,2310.94
-729,-696,-586,-999,318,2326.75
-966,-698,-593,-1174,470,2327.52
-1105,-734,-514,-1167,634,2328.14
-947,-492,-847,-1070,89,2338.74
-875,-451,-704,-1094,132,2342.26
-741,-599,-639,-1061,-99,2363.47
-364,-373,-645,-689,-485,2367
-102,-383,-447,-589,-657,2367.17
-678,-503,-587,-993,-152,2370.44
-1072,-485,-624,-1136,194,2378.82
-549,-515,-543,-606,-446,2386.09
-954,-597,-725,-818,-243,2401.04
-740,-644,-605,-731,-420,2418.53
-979,-534,-539,-763,-286,2419.05
-768,-512,-707,-744,-330,2425.05
-728,-491,-615,-628,-397,2425.08
-1051,-563,-743,-968,75,2430.84
-1098,-722,-705,-1024,363,2464.66
-1044,-723,-540,-1012,276,2475.44
-867,-553,-491,-1074,42,2550.87
-1066,-624,-561,-1006,46,2569.13
-555,-705,-349,-831,-477,2599.08
-678,-703,-563,-866,-440,2602.94
-670,-828,-297,-492,-557,2677.69
-813,-920,-281,-604,-526,2677.89
-883,-788,-356,-758,-274,2677.89
-785,-707,-388,-829,-349,2681.7
-590,-801,-392,-608,-656,2683.74
-1228,-669,-742,-1125,516,2686.24
-964,-406,-882,-1145,404,2690.9
-1071,-489,-820,-1202,471,2691.8
-1172,-876,-497,-854,-36,2699.16
-961,-954,-190,-507,-269,2707.5
-1096,-800,-489,-739,-238,2707.55
-1201,-866,-465,-810,74,2707.75
-988,-902,-320,-653,-248,2709.03
-1232,-584,-713,-1140,455,2710.69
-1072,-714,-730,-1089,431,2720.2
-674,-490,-782,-830,-165,2730.29
-670,-508,-810,-846,-238,2740.23
-768,-576,-870,-1001,44,2749.3
-860,-522,-557,-1091,-26,2754.77
-517,-535,-682,-829,-339,2768.16
-679,-471,-721,-1011,-230,2768.23
-615,-634,-574,-816,-335,2779.33
-449,-651,-545,-710,-510,2780.55
-343,-483,-635,-654,-601,2781.13
-817,-627,-650,-596,-274,2801.94
-1111,-526,-730,-960,-27,2812.35
-908,-502,-527,-631,-364,2821.03
-1020,-466,-857,-933,4,2821.12
-702,-636,-556,-731,-439,2830.82
-713,-497,-640,-1012,-184,2832.04
-995,-716,-420,-1111,454,2877.76
-775,-898,-359,-881,221,2890.41
-886,-997,-47,-646,-109,2898.07
-506,-576,-409,-610,-480,2917.21
-919,-617,-632,-1076,93,2963.88
-428,-369,-210,-636,-578,2998.29
-110,-579,-303,-967,-448,3001.46
-621,-646,-442,-921,-391,3001.95
-740,-744,-271,-972,222,3012.52
-183,-533,-220,-805,-507,3038.01
-417,-698,-274,-882,-216,3038.42
-612,-756,-359,-1007,-1,3038.7
-263,-818,-483,-667,-623,3058.59
-1189,-416,-847,-1138,426,3098.61
-1254,-500,-793,-1160,563,3099.89
-1241,-479,-814,-1140,484,3101.8
-965,-736,-423,-826,-84,3103.33
-1104,-629,-712,-982,13,3112.72
-1112,-648,-605,-806,-67,3113.35
-1020,-702,-607,-855,-148,3113.5
-1173,-686,-727,-1043,437,3126.5
