obj0,obj1,obj2,obj3
-481,-172,-331,-245
-462,-120,-328,-284
-473,-320,-307,-122
-434,-153,-345,-298
-434,-88,-318,-329
-415,-101,-342,-337
-406,-56,-308,-374
-465,-468,-283,1
-387,-69,-332,-382
-387,-50,-232,-388
-369,51,-281,-393
-366,129,-340,-493
-455,-286,-310,-218
-454,-442,-364,-93
-434,-262,-378,-261
-445,-288,-297,-167
-435,-390,-361,-132
-427,-254,-300,-263
-415,-275,-402,-269
-428,-382,-283,-134
-426,-301,-321,-175
-406,-151,-347,-323
-408,-267,-324,-271
-447,-434,-286,-95
-397,-155,-351,-280
-360,-165,-305,-298
-350,38,-305,-401
-419,-402,-276,-140
-351,-215,-310,-284
-407,-358,-351,-177
-339,33,-313,-409
-378,-119,-337,-368
-350,-215,-146,-344
-400,-350,-273,-179
-399,-317,-329,-257
-338,66,-369,-487
-368,-82,-356,-390
-359,-132,-361,-376
-311,-30,-342,-403
-332,-228,-334,-292
-392,-477,-222,60
-332,-288,-255,-281
-388,-371,-375,-185
-310,3,-398,-481
-381,-363,-297,-187
-372,-318,-263,-224
-360,-320,-265,-236
-353,-331,-287,-232
-313,-301,-279,-289
-283,-221,-430,-300
-313,-146,-319,-351
-375,-536,-272,16
-276,-259,-353,-331
-400,-415,-300,-148
-304,-82,-185,-394
-306,-293,-201,-291
-344,-381,-292,-218
-285,-76,-109,-408
-257,-158,-238,-396
-285,-95,-209,-402
-237,-167,-250,-361
-255,-15,-360,-413
-273,-116,-311,-408
-236,-202,-444,-353
-329,236,-313,-512
-379,-421,-380,-171
-323,-311,-119,-260
-248,-7,-282,-415
-236,-28,-384,-421
-237,-262,-289,-310
-220,-70,-311,-409
-277,-352,-218,-242
-229,-194,-366,-355
-217,-147,-330,-447
-211,-327,-156,-309
-391,-465,-305,-134
-218,-180,-274,-369
-230,-159,-172,-363
-270,-344,-140,-244
-256,-314,-292,-271
-258,-365,-242,-250
-372,-413,-302,-173
-209,-230,-279,-355
-202,-222,-201,-357
-251,-357,-164,-252
-251,-338,-64,-258
-190,-243,-303,-363
-218,-161,-174,-375
-232,-370,-188,-260
-116,-187,-51,-395
-204,-319,-78,-311
-174,-285,-230,-351
-323,-406,-398,-181
-348,-186,-407,-304
-316,-398,-320,-183
-309,-390,-242,-185
-305,-384,-228,-197
-195,-388,-183,-291
-286,-397,-252,-205
-239,-378,-266,-258
-242,-407,-169,-238
-363,-492,-347,-21
-135,-288,-166,-330
-109,-353,-33,-329
-279,-389,-174,-207
-317,-428,-153,-160
-270,-439,-179,-193
-310,223,-337,-520
-357,-502,-275,-80
-296,-407,-92,-176
-305,-449,-255,-166
-230,-428,-271,-244
-298,-441,-177,-168
-223,-420,-193,-246
-301,173,-342,-506
-292,343,-286,-531
-352,-468,-241,-113
-167,-451,-212,-285
-248,-462,-268,-148
-262,-536,-230,-98
-245,142,-361,-545
-231,-442,-115,-172
-221,-432,-275,-201
-214,-503,22,-214
-255,-528,-152,-100
-243,-486,-40,-135
-300,-515,-288,-62
-191,-431,-207,-223
-273,205,-332,-551
-284,-586,-255,88
-282,274,-227,-571
-341,-178,-329,-306
-323,-183,-300,-329
-332,-133,-295,-343
-274,-2,-336,-405
-266,-552,-258,-8
-304,-196,-324,-337
-128,-454,-148,-264
-295,-200,-328,-294
-119,-458,-152,-221
-89,-457,-84,-243
-272,-542,-330,51
-203,-475,-132,-186
-153,-554,-29,-120
-201,-441,-47,-194
-237,-213,-177,-336
-169,-479,-322,-150
-179,-489,-162,-121
-101,-501,-9,-206
-164,-578,-135,-28
-139,-478,-254,-172
-110,-491,-30,-122
-193,-561,-197,51
-165,-289,-234,-308
-283,-93,-371,-397
-100,-481,-190,-151
-390,-396,-374,-105
-130,-482,-258,-129
-112,-525,-115,-114
-194,-319,-252,-262
-182,-326,-252,-271
-186,-332,-266,-259
-175,-602,-241,64
-240,-150,-334,-349
-268,-342,-302,-239
-163,-339,-276,-279
-162,-471,-244,-152
-117,-559,-149,-81
-192,-445,-473,-160
-370,-425,-384,-128
-209,-490,-230,-99
-132,-470,-176,-174
-249,-355,-326,-247
-154,-389,-281,-265
-144,-412,-221,-276
-281,-97,-412,-339
-177,-382,-271,-245
-275,-369,-406,-177
-136,-546,-125,-73
-267,-263,-357,-288
-312,-332,-385,-206
-265,-264,-287,-285
-203,-268,-292,-272
-166,-382,-281,-256
-212,-327,-320,-249
-200,-348,-422,-255
-247,-367,-408,-202
-305,-324,-307,-208
-193,-340,-344,-257
-296,-374,-312,-194
-243,138,-402,-487
-228,-285,-393,-261
-228,-350,-420,-230
-221,-277,-315,-263
-202,-290,-339,-271
-209,-298,-417,-269
-73,-628,-118,44
-253,-431,-275,-146
-351,-280,-337,-253
-184,-390,-349,-243
-259,-346,-306,-196
-343,-312,-361,-189
-302,-99,-373,-329
-321,-282,-380,-220
-219,-400,-425,-216
-214,-499,-238,-94
-240,-359,-330,-204
-275,-304,-379,-208
-256,-317,-403,-216
-246,-65,-365,-399
-279,-475,-367,-56
-227,-78,-389,-407
-212,-392,-347,-218
-248,-286,-395,-218
-185,-437,-395,-162
-123,-549,-221,-22
-145,-393,-285,-222
-221,-342,-342,-232
-219,-335,-398,-247
-178,-429,-317,-164
-232,-456,-381,-109
-203,-471,-392,-66
-264,375,-276,-576
-277,-445,-330,-69
-160,-558,-367,2
-230,-426,-344,-122
-202,-455,-313,-131
-274,-97,-375,-354
-272,-467,-289,-58
-148,-514,-442,-35
-141,-506,-364,-37
-219,-226,-365,-284
-196,-463,-314,-68
-99,-563,-251,43
-245,362,-300,-584
-180,-574,-307,180
-153,-550,-289,0
-191,-224,-367,-309
-181,-517,-272,14
-171,-584,-286,96
-103,-629,-186,66
-246,495,-225,-587
-90,-567,-255,86
-236,312,-305,-570
-71,-590,-293,156
-191,-352,-426,-212
-227,482,-249,-595
