obj0,obj1,obj2
995,5915,5390
997,5817,5225
999,5564,5317
1001,5466,5152
1004,5281,5108
1016,5242,5157
1033,5205,5889
1035,4952,5981
1000,5632,5181
1037,4854,5816
1092,5566,5105
1118,5760,4648
1040,4669,5772
1036,5020,5845
1052,4630,5821
1190,4601,5560
1204,4582,5769
1154,5213,4896
1220,4549,5524
1154,5148,5312
1244,4437,5665
1158,5065,5635
1122,5677,4971
1146,5647,4646
1148,5708,4612
1162,4714,5562
1126,5326,4898
1256,4398,5714
1176,5595,4610
1243,5620,4394
1272,4324,5663
1166,5109,5361
1182,5035,5310
1130,5721,4697
1284,4285,5712
1302,4272,5627
1192,4662,5526
1397,4184,5409
1156,5274,4862
1194,4996,5359
1184,5161,4860
1271,5507,4392
1158,5608,4695
1273,5568,4358
1212,4983,5274
1218,4680,5444
1184,5096,5276
1301,5455,4356
1324,5658,4318
1182,5292,4780
1208,5049,5001
1411,4056,5856
1354,5606,4282
1236,4936,4999
1176,4695,5771
1389,5498,4172
1268,5555,4749
1248,4897,5048
1220,5010,5050
1266,4884,4963
1297,4638,5194
1272,5204,4676
1515,3952,5674
1419,5446,4136
1440,5854,3976
1238,4997,4965
1194,5253,4829
1230,4641,5493
1278,5115,4944
1302,5152,4640
1314,5044,4711
1605,3948,6165
1274,4385,5629
1608,3763,6121
1325,5343,4497
1315,4625,5109
1284,5165,4725
1319,4542,5432
1304,4806,5091
1325,4525,5192
1343,4512,5107
1347,4429,5430
1326,5005,4760
1470,5802,3940
1337,5304,4546
1333,4909,4747
1337,4843,5020
1353,5230,4495
1483,5854,3789
1355,5291,4461
1362,4393,5424
1361,4796,4745
1366,5560,4293
1383,5178,4459
1397,5064,4422
1391,4744,4709
1369,4297,5411
1365,5191,4544
1378,5521,4342
1330,5076,4705
1452,5815,4025
1375,5088,4692
1350,4432,5375
1379,5130,4566
1427,5012,4386
1440,4485,4855
1391,5091,4615
1487,5771,4112
1620,3724,6170
1401,5459,4221
1366,4464,5369
1427,4479,5279
1427,4132,5373
1448,5420,4226
1491,5420,4039
1363,4857,4711
1403,4975,4690
1449,5381,4377
1450,5203,4243
1450,4335,5335
1643,3711,5747
1414,4947,4671
1399,4245,5375
1673,3659,5711
1513,5802,3753
1468,4372,4853
1487,4065,5676
1514,5358,3918
1615,3824,5749
1565,5714,3722
1444,4895,4635
1866,3583,5551
1464,4976,4499
1595,5662,3686
1495,5815,3838
1478,5368,4190
1478,5090,4241
1479,4787,4525
1480,4283,5299
1608,5714,3535
1582,4087,5266
1509,4735,4489
1521,4523,4779
1500,4364,5163
1453,5030,4304
1530,4312,5127
1480,5151,4207
1544,5306,3882
1504,5386,4108
1877,3469,6243
1554,4200,5268
1583,4080,5154
1508,5038,4205
1594,4048,5315
1516,5347,4157
1465,4991,4353
1550,5766,3866
1531,4734,4763
1546,4699,4602
1531,5241,4167
1494,4924,4463
1491,4748,4574
1612,4035,5230
1555,4193,5156
1558,4660,4651
1671,3966,5292
1579,4762,4428
1595,5396,3842
1576,4647,4566
1573,4180,5071
1561,5189,4131
1566,4161,5317
1614,4569,4694
1597,4950,4404
1645,3772,5713
1638,5662,3499
1602,4922,4207
1581,5270,3995
1701,3914,5256
1601,4067,5069
1637,4271,5047
1559,5010,4318
1966,3455,5626
1573,5143,4142
1671,4370,5009
1598,4999,4273
1676,4227,4972
1596,5081,4021
1671,4494,4764
1604,4647,4271
1625,5344,3806
1600,4998,4344
1689,5752,3459
1972,3454,5153
1983,3422,5314
1562,4731,4596
1634,4595,4235
1714,3899,5191
1626,4530,4743
1574,5035,4209
1585,5104,4191
1672,4461,4636
1721,3819,5459
1632,5626,3799
1589,4662,4511
1665,4526,4592
1662,5574,3763
1698,4040,4817
1994,3342,5624
1719,5700,3423
1683,4455,4813
1635,4578,4628
1685,4431,4795
1608,5042,4070
1675,5626,3612
1918,3526,5724
1800,5541,3383
1677,5385,3789
1690,4448,4551
1611,5218,3959
1626,5029,3985
1690,5437,3638
1699,4381,4762
1647,5027,4118
1655,5003,4075
1679,4060,5014
1838,3696,5553
1659,4988,4167
1683,5247,3887
1701,4442,4728
1671,4559,4348
1675,4954,4147
1705,4386,4754
1839,5597,3350
1714,4267,4738
1711,4342,4811
1673,4027,5258
1919,3519,5612
2023,3215,6231
1726,4433,4703
1707,4447,4720
1686,4012,5193
1663,4993,4098
1930,3487,5773
1685,4685,4195
1729,4329,4726
1698,5003,3888
1733,4366,4644
1685,4951,4039
1689,4893,4169
1845,5245,3348
1715,5293,3769
1858,5677,3231
1737,3895,4976
1677,4975,4082
1826,3819,5380
1701,4507,4312
1707,3947,5012
1693,4941,4062
1953,3474,5350
1702,5398,3687
1705,4925,4163
1721,4941,3767
1715,4633,4159
1856,3767,5344
1722,4915,4152
1744,4420,4618
1751,4889,3731
1735,4334,4718
1705,5574,3576
1756,4347,4695
1828,3880,5346
1770,4445,4451
1779,4312,4508
1761,4253,4642
1773,4416,4631
1720,5385,3602
1752,4863,4116
1726,3927,4815
1742,4154,4736
1741,5383,3735
1871,3821,5329
1745,5241,3733
1877,3748,5494
1873,3882,5295
1776,4859,4057
1766,5649,3573
1782,4820,4088
1772,5297,3571
1778,5652,3553
1901,3769,5293
1796,5597,3537
1895,3735,5409
1908,3882,4863
1757,5349,3715
1925,3587,5352
1938,3830,4827
1785,4660,4098
1764,5321,3614
1888,5625,3195
1829,4491,4260
1784,4234,4693
2035,3176,6280
1809,4260,4472
1837,4317,4390
1709,4008,4978
1788,4853,3844
1791,4273,4557
1846,4224,4585
1818,4801,3808
1847,4217,4473
1776,5282,3663
1802,5245,3535
1824,4241,4508
1753,4555,4287
1850,4174,4609
2050,5504,3079
1779,4078,4741
1944,3567,5155
1794,5269,3578
1802,4979,3691
1819,4744,4093
1758,4587,4283
1835,4530,4086
2228,3100,6120
1860,4477,4169
1766,4593,4167
1776,4574,4198
1844,4604,4075
2024,3290,5588
1804,4533,4253
1865,4204,4388
1815,5297,3384
1871,4445,4330
1854,4610,3967
1876,4172,4549
1880,4122,4573
1902,4442,4163
1945,4341,4231
1832,4927,3655
1805,4582,4122
1929,4023,4710
1917,4086,4686
1972,3822,4700
1854,4189,4472
2201,3226,5903
1981,3729,4895
1839,5209,3648
1869,5157,3612
1930,4016,4598
2244,3089,6216
1869,4773,3921
1941,3984,4759
2089,5560,3046
2323,3085,5030
1882,5209,3461
2333,2978,5834
1948,4237,4280
1884,4558,3931
1870,5638,3280
1942,4108,4533
1957,3936,4724
1896,5129,3537
1872,4491,4073
2213,3187,5952
1950,4781,3918
1948,4003,4513
1954,4585,3870
1881,5579,3307
1866,4571,4016
2095,5208,3044
1922,4876,3618
2170,5611,3002
1962,4186,4476
1947,4402,4197
1972,4056,4497
2000,3709,4698
1978,4185,4244
1993,4130,4477
1927,4476,4024
1960,4198,4329
1959,3971,4674
1890,4830,3736
1969,3897,4773
1896,5335,3308
1957,4742,3813
1967,4468,4105
1975,4289,4195
2011,3677,4859
1985,4210,4178
1997,4171,4227
1944,4856,3569
1989,4418,4152
1921,4548,4060
1926,5283,3272
2000,4113,4415
1993,4466,4045
1994,4388,4101
1926,4554,3968
2181,5506,2984
1991,3921,4606
1912,5157,3425
1921,4827,3749
1955,3535,5316
2037,3643,5070
1952,4824,3582
1987,3884,4688
1989,4788,3695
1996,3403,5590
1988,4669,3865
2251,5439,2930
1988,4739,3826
2001,5476,3234
2015,4688,3766
2263,3286,5862
1983,3790,4861
2027,4110,4406
1971,4904,3463
1967,4528,4018
2028,4000,4413
2279,3270,5289
2006,4483,3959
1997,4416,4069
2006,4242,4162
1993,4781,3731
2015,4158,4142
2176,3378,5313
1939,5129,3350
2011,4768,3646
1926,4869,3654
2271,3159,6077
2065,3530,5068
2015,4149,4357
2019,3808,4604
2295,3198,5032
2039,3968,4574
2016,4142,4245
2034,4370,3957
2334,2971,5722
2018,4521,3808
2096,3668,4917
2007,5124,3232
2317,3171,5377
2034,4129,4160
2003,3916,4682
2012,5581,3212
2345,2939,5883
2155,3562,4786
