obj0,obj1,obj2,obj3,cpu
2744,3057,1733,1662,0.0721243
2053,2787,2766,1366,0.0721569
2298,2431,2170,1766,0.0721953
2839,3209,2047,1256,0.0722338
2785,3266,2774,951,0.0722491
3287,2997,2291,1053,0.0722822
1794,2643,3090,1754,0.0723221
1819,3241,2077,2010,0.0723443
2442,2736,2317,1363,0.0724176
1560,3097,2401,2398,0.072485
1646,2764,2845,2110,0.0725201
2387,2135,2036,2504,0.0725536
2416,3124,1908,1706,0.07258
2268,3245,1663,2062,0.0726352
2808,2686,1866,1764,0.0726564
2562,2802,1039,3516,0.0726846
2326,2405,1631,3085,0.0727188
2952,2991,2013,1361,0.0728231
2154,2153,2400,2430,0.0728642
2309,2260,2401,1995,0.0728988
2704,2321,2714,1742,0.0729071
2242,3326,2216,1560,0.0729403
2187,2999,1567,2499,0.0729643
3033,2667,2604,1284,0.0730093
2889,2362,2457,1687,0.0730345
2623,2532,1444,2935,0.0730838
2494,2301,2144,1940,0.0731076
2528,3182,1229,2803,0.0731475
1824,2662,2425,2159,0.0731731
1983,2666,1762,3108,0.0732572
1972,2541,2670,1803,0.073296
2269,2765,1368,3387,0.0733433
2070,2815,1602,3333,0.073379
2808,3302,1315,2519,0.0734608
2646,3052,1151,3058,0.073494
3234,3270,2360,1003,0.0735496
1905,2908,2521,1722,0.073574
2069,2333,2206,2820,0.0736407
2294,2857,2072,1719,0.0737648
2672,3487,1376,2400,0.0739453
2531,2936,3087,1182,0.0739722
1636,3042,2246,2571,0.0740069
1798,3050,2016,2502,0.0740866
2450,3260,2496,1259,0.0741288
2276,2703,1433,3237,0.0741503
2093,2423,1995,3011,0.0741905
2691,3330,1802,1612,0.0742315
2404,3060,1602,2181,0.0742589
1822,3106,2218,2486,0.127798
2585,3338,1536,2175,0.127831
2136,3334,1950,2123,0.127871
2213,2611,1976,2156,0.127918
2559,2903,1311,2833,0.127999
2027,3175,2357,1709,0.165164
2424,2582,1678,2881,0.165212
2947,3000,2160,1572,0.165241
2363,2852,1273,3462,0.165257
2531,2748,1786,2317,0.165279
2335,2878,1812,2143,0.165302
2384,3043,1334,2970,0.165338
1946,2929,2261,2146,0.165367
2612,2994,1882,1880,0.165412
2297,2894,1494,2745,0.165436
2191,2600,2042,2807,0.165491
1768,3031,2681,2097,0.165515
2546,3293,1498,2431,0.165547
2138,2773,1763,2673,0.165585
2383,2869,1541,2673,0.165637
2245,2675,1579,3196,0.211029
2390,2550,1808,2861,0.211087
1976,3039,2377,2052,0.211118
2958,2651,2401,1511,0.211139
2695,2904,1900,1659,0.211163
2478,2770,1894,2154,0.211228
2623,2645,2123,1819,0.211257
2510,2863,2157,1714,0.211291
2589,2912,1634,2222,0.211332
2292,2785,1821,2372,0.23742
2920,2885,2638,1179,0.237789
2436,3090,1968,1969,0.237963
2201,2844,1503,3531,0.258321
2114,2695,1663,3306,0.258369
2410,3478,1559,2312,0.281517
2329,3232,1463,2749,0.28156
2733,3217,1781,1819,0.311576
2721,3153,1475,2294,0.311638
2785,2782,1608,2396,0.311692
2723,2878,1361,2978,0.342713
2478,2782,1583,2978,0.342761
2784,2608,1766,2397,0.342783
2454,2692,1794,2787,0.342835
2886,3290,1629,1912,0.342865
2689,3258,1551,2265,0.342892
2610,3084,1706,2049,0.342931
2807,3128,1473,2520,0.342972
2802,3040,1517,2370,0.343005
2723,2866,1672,2154,0.343038
2059,2803,2185,2298,0.357267
2120,2533,2590,1717,0.357403
2598,2682,2911,1533,0.357457
2776,2580,2491,1582,0.357479
2711,2464,2877,1638,0.357517
2302,2315,1842,2894,0.378647
2638,2606,2291,1537,0.378719
2470,2710,1778,2682,0.378783
2409,2481,1950,2330,0.378817
2490,2727,2046,1893,0.378872
1647,3246,2241,2623,0.391197
1961,3474,1973,2260,0.391257
2505,2828,1774,2444,0.417301
2767,2837,1591,2532,0.455222
2223,3483,1790,2348,0.455297
2425,3043,1963,2104,0.485938
3090,2965,2213,1406,0.4861
2833,3563,1698,1862,0.486134
2224,2452,1896,3209,0.498947
2285,2182,2301,2628,0.499021
2196,2478,2435,1890,0.499065
2591,2539,2748,1637,0.499105
2190,2832,2086,2496,0.499141
2200,2362,2107,3018,0.524263
2383,2561,1938,2457,0.524352
1722,2709,2690,2283,0.524421
2224,2440,2207,2385,0.524469
2450,2690,2991,1619,0.53412
2157,2980,2232,2094,0.571546
2085,3046,1832,2623,0.571649
2009,3101,1987,2450,0.571697
2525,3102,1437,2923,0.595812
2400,2794,1269,3585,0.611065
2115,3143,1889,2615,0.611123
2521,2579,1709,3059,0.611165
2600,2741,1865,2451,0.611194
2526,3122,3098,1339,0.648811
3203,2747,2179,1511,0.667231
2221,3135,2155,2052,0.667309
2912,3067,2633,1357,0.674427
2316,2403,2564,1891,0.687748
2488,2655,1795,2546,0.697816
2111,2658,2241,2280,0.717503
2035,2713,2396,2107,0.717587
1778,3275,2142,2821,0.75095
2145,2916,1926,2569,0.766089
2096,3250,1827,2675,0.777151
1940,3283,1912,2752,0.809512
2724,3052,1203,2977,0.844268
2479,2956,1425,2977,0.844344
2455,2866,1636,2786,0.844377
2407,2925,1743,2657,0.850853
2406,2751,1901,2658,0.890038
