obj0,obj1,obj2,obj3,cpu
27853,25583,37108,34283,1.48312
31314,24890,34284,28532,1.50398
29547,25058,32108,30220,1.51075
26526,26136,37640,35644,1.54031
28220,25611,32640,31581,1.56412
27569,24655,36440,35079,1.6818
29846,23957,38601,35664,1.68911
29601,25188,32415,28423,1.69541
31030,23962,33616,29328,1.70273
29263,24130,31440,31016,1.70926
31540,23432,33601,31601,1.71881
27169,25739,37539,36422,1.73796
28863,25214,32539,32359,1.76126
21472,30768,31055,33165,2.51036
23504,31301,27030,26509,2.52904
23166,30243,26055,29102,2.5496
19825,35481,40176,40205,2.57459
20145,31321,31587,34526,2.59342
22177,31854,27562,27870,2.61681
21839,30796,26587,30463,2.6299
21188,29840,30387,33961,2.8101
23220,30373,26362,27305,2.82858
24649,29147,27563,28210,2.83779
22882,29315,25387,29898,2.84855
20788,30924,31486,35304,2.8908
22820,31457,27461,28648,2.91355
22482,30399,26486,31241,2.92681
26927,34938,26294,23235,3.94164
28698,28038,28768,24064,4.05031
25683,31489,25673,23626,4.06089
30127,26812,29969,24969,4.06851
27112,30263,26874,24531,4.07924
28360,26980,27793,26657,4.08964
25345,30431,24698,26219,4.1041
25339,28058,33325,32081,4.17295
27371,28591,29300,25425,4.22233
24356,32042,26205,24987,4.23545
27033,27533,28325,28018,4.24862
24018,30984,25230,27580,4.26528
26382,26577,32125,31516,4.52364
28414,27110,28100,24860,4.55956
25399,30561,25005,24422,4.57014
29843,25884,29301,25765,4.57787
26828,29335,26206,25327,4.58798
28076,26052,27125,27453,4.59853
25061,29503,24030,27015,4.61239
30353,25354,29286,28038,4.62522
25982,27661,33224,32859,4.67997
28014,28194,29199,26203,4.72546
27676,27136,28224,28796,4.75076
31269,30934,28857,22312,5.04425
28254,34385,25762,21874,5.05424
32698,29708,30058,23217,5.06109
29683,33159,26963,22779,5.07132
27916,33327,24787,24467,5.10301
21901,32641,30795,29672,5.22841
29512,29806,29488,23791,5.27359
26497,33257,26393,23353,5.28948
19737,37495,38600,32388,5.40353
21916,37683,37243,29505,5.41521
20574,33194,31327,31033,5.45078
22991,33622,28282,27597,5.52132
25170,33810,26925,24714,5.53379
22653,32564,27307,30190,5.56427
24832,32752,25950,27307,5.58029
30985,30006,28189,23108,5.7075
27970,33457,25094,22670,5.71728
32414,28780,29390,24013,5.72415
29399,32231,26295,23575,5.72913
27632,32399,24119,25263,5.75094
26811,28450,31865,28023,5.81826
21617,31713,30127,30468,5.82232
20380,37098,38499,33166,5.99738
21217,32797,31226,31811,6.03211
31323,30926,29034,22460,6.18846
28353,34334,25849,21894,6.19138
32752,29700,30235,23365,6.19357
29782,33108,27050,22799,6.19633
28015,33276,24874,24487,6.2029
27026,34887,26381,23255,6.2136
28752,28030,28945,24212,6.22496
29566,29798,29665,23939,6.22891
23603,31250,27117,26529,6.23107
25782,31438,25760,23646,6.2379
30181,26804,30146,25117,6.24756
27211,30212,26961,24551,6.2535
28414,26972,27970,26805,6.26044
23265,30192,26142,29122,6.26363
25444,30380,24785,26239,6.26825
19924,35430,40263,40225,6.28051
22015,37632,37330,29525,6.28839
20244,31270,31674,34546,6.29881
27425,28583,29477,25573,6.31486
22276,31803,27649,27890,6.31786
23090,33571,28369,27617,6.32145
24455,31991,26292,25007,6.32661
25269,33759,27012,24734,6.33237
27087,27525,28502,28166,6.34138
21938,30745,26674,30483,6.35093
24117,30933,25317,27600,6.36115
31039,29998,28366,23256,6.39189
28069,33406,25181,22690,6.39471
29498,32180,26382,23595,6.39953
27731,32348,24206,25283,6.40654
26436,26569,32302,31664,6.41087
26865,28442,32042,28171,6.4136
24653,28055,33432,34661,6.41427
24752,28004,33519,34681,6.4153
28468,27102,28277,25008,6.4295
23319,30322,26449,27325,6.43164
25498,30510,25092,24442,6.4353
29897,25876,29478,25913,6.44013
24748,29096,27650,28230,6.44227
26927,29284,26293,25347,6.44583
28130,26044,27302,27601,6.45247
22981,29264,25474,29918,6.45547
25160,29452,24117,27035,6.46001
30407,25346,29463,28186,6.46943
26036,27653,33401,33007,6.48774
20887,30873,31573,35324,6.48989
28068,28186,29376,26351,6.49677
22919,31406,27548,28668,6.4997
27730,27128,28401,28944,6.51327
22581,30348,26573,31261,6.51706
31377,30918,29211,22608,6.55465
28452,34283,25936,21914,6.55786
32806,29692,30412,23513,6.56041
29881,33057,27137,22819,6.56363
28114,33225,24961,24507,6.57125
27125,34836,26468,23275,6.57563
28806,28022,29122,24360,6.58875
23702,31199,27204,26549,6.59552
25881,31387,25847,23666,6.60257
26596,33206,26480,23373,6.60695
30235,26796,30323,25265,6.61076
27310,30161,27048,24571,6.61753
28468,26964,28147,26953,6.62217
23364,30141,26229,29142,6.62566
25543,30329,24872,26259,6.63075
20023,35379,40350,40245,6.64342
20343,31219,31761,34566,6.65833
27479,28575,29654,25721,6.6657
22375,31752,27736,27910,6.66917
23189,33520,28456,27637,6.67313
24554,31940,26379,25027,6.67869
27141,27517,28679,28314,6.69488
22037,30694,26761,30503,6.69903
24216,30882,25404,27620,6.70998
31093,29990,28543,23404,6.74558
28168,33355,25268,22710,6.74874
27830,32297,24293,25303,6.7602
26490,26561,32479,31812,6.76312
26919,28434,32219,28319,6.76626
22871,28973,31866,34301,6.76697
22970,28922,31953,34321,6.76794
28522,27094,28454,25156,6.78054
23418,30271,26536,27345,6.78303
25597,30459,25179,24462,6.78715
29951,25868,29655,26061,6.7908
24847,29045,27737,28250,6.7933
27026,29233,26380,25367,6.79747
28184,26036,27479,27749,6.80504
23080,29213,25561,29938,6.8086
25259,29401,24204,27055,6.81351
30461,25338,29640,28334,6.82364
26090,27645,33578,33155,6.84148
20986,30822,31660,35344,6.84402
28122,28178,29553,26499,6.85131
23018,31355,27635,28688,6.85471
27784,27120,28578,29092,6.86585
22680,30297,26660,31281,6.87004
31431,30910,29388,22756,6.90619
28551,34232,26023,21934,6.91346
32860,29684,30589,23661,6.91636
29980,33006,27224,22839,6.92368
27224,34785,26555,23295,6.94312
22264,30360,31751,33325,6.94841
22363,30309,31838,33345,6.94934
28860,28014,29299,24508,6.95809
23801,31148,27291,26569,6.9653
25980,31336,25934,23686,6.97783
26695,33155,26567,23393,6.98271
30289,26788,30500,25413,6.98691
27409,30110,27135,24591,7.00288
28522,26956,28324,27101,7.00824
23463,30090,26316,29162,7.01851
25300,30474,24788,26347,7.02211
25399,30423,24875,26367,7.02567
25642,30278,24959,26279,7.03028
20122,35328,40437,40265,7.04692
20529,37087,39296,32548,7.0482
21871,37726,37333,29633,7.05391
21970,37675,37420,29653,7.05796
20442,31168,31848,34586,7.07427
21366,32786,32023,31193,7.0756
21465,32735,32110,31213,7.07723
27533,28567,29831,25869,7.08238
22474,31701,27823,27930,7.09408
24311,32085,26295,25115,7.11123
24410,32034,26382,25135,7.11547
24653,31889,26466,25047,7.12139
25125,33853,27015,24842,7.12629
25224,33802,27102,24862,7.13117
27195,27509,28856,28462,7.14423
22136,30643,26848,30523,7.1567
23973,31027,25320,27708,7.17185
24072,30976,25407,27728,7.17661
24315,30831,25491,27640,7.18282
31147,29982,28720,23552,7.22505
28267,33304,25355,22730,7.23206
27929,32246,24380,25323,7.2536
26544,26553,32656,31960,7.25659
26973,28426,32396,28467,7.26017
21980,29432,31083,34121,7.26098
22079,29381,31170,34141,7.26201
23762,28514,32649,34481,7.26278
23861,28463,32736,34501,7.26374
25544,27596,34215,34841,7.26437
25643,27545,34302,34861,7.26531
28576,27086,28631,25304,7.27818
23517,30220,26623,27365,7.28462
24634,31292,26535,26598,7.28593
24589,31335,26625,26726,7.28769
25696,30408,25266,24482,7.29448
30005,25860,29832,26209,7.29858
24946,28994,27824,28270,7.30512
27125,29182,26467,25387,7.31435
28238,26028,27656,27897,7.32278
23179,29162,25648,29958,7.33278
25016,29546,24120,27143,7.33625
25115,29495,24207,27163,7.33976
25358,29350,24291,27075,7.34431
30515,25330,29817,28482,7.35124
26144,27637,33755,33303,7.38986
21085,30771,31747,35364,7.39612
28176,28170,29730,26647,7.40432
23117,31304,27722,28708,7.41446
27838,27112,28755,29240,7.43428
22779,30246,26747,31301,7.44623
31485,30902,29565,22904,7.49352
28650,34181,26110,21954,7.50273
32914,29676,30766,23809,7.50932
30079,32955,27311,22859,7.51826
27323,34734,26642,23315,7.54867
21868,30564,31403,33245,7.55512
21967,30513,31490,33265,7.55609
28829,28144,28818,24061,7.56492
28914,28006,29476,24656,7.57129
29643,29912,29538,23788,7.57442
23900,31097,27378,26589,7.5823
25323,31833,26393,24650,7.58673
25278,31876,26483,24778,7.58855
26079,31285,26021,23706,7.59865
26452,33300,26483,23481,7.60243
26551,33249,26570,23501,7.60633
26794,33104,26654,23413,7.61087
30258,26918,30019,24966,7.61341
30343,26780,30677,25561,7.61902
27508,30059,27222,24611,7.63478
28491,27086,27843,26654,7.63828
28576,26948,28501,27249,7.64576
23562,30039,26403,29182,7.6532
25255,30517,24878,26475,7.65712
25498,30372,24962,26387,7.66497
25741,30227,25046,26299,7.66998
