obj0,obj1,obj2,cpu
-850,-905,-850,23.291
-723,-912,-968,31.4431
-1051,-695,-455,110.627
-954,-800,-964,125.665
-866,-903,-997,155.125
-957,-878,-736,213.988
-826,-864,-1024,214.073
-913,-818,-1001,214.075
-947,-898,-716,214.084
-1007,-855,-702,214.109
-899,-820,-968,214.184
-916,-880,-963,214.188
-1041,-811,-620,214.212
-727,-888,-1005,214.232
-969,-799,-935,214.233
-655,-926,-904,214.237
-800,-929,-881,214.244
-953,-756,-1010,214.255
-931,-899,-777,214.265
-1017,-832,-905,214.291
-705,-915,-930,214.302
-1041,-788,-761,214.303
-947,-897,-924,214.307
-996,-862,-809,214.31
-895,-903,-678,214.312
