obj0,obj1,obj2,cpu
19469,17627,12971,0.16071
18678,19899,13693,0.174792
20559,17050,12175,0.183744
20816,17463,12107,0.207316
21983,17663,11787,0.232353
20793,15313,16068,0.263746
21764,15072,15104,0.293635
23086,15973,14572,0.338648
16338,24039,16151,0.349644
16576,21828,14084,0.361189
17900,19514,17181,0.364243
17666,21251,13288,0.398179
18871,19273,16217,0.401846
17923,21664,13220,0.414702
19090,21864,12900,0.428832
20317,16657,15396,0.439813
20300,16705,15372,0.440445
17424,20858,16509,0.441604
17407,20906,16485,0.442604
21356,16224,14528,0.448675
21339,16272,14504,0.449305
18463,20425,15641,0.450676
18446,20473,15617,0.45144
22729,16981,14068,0.459448
22712,17029,14044,0.459865
20555,15985,15732,0.464133
20538,16033,15708,0.464574
20079,17329,15060,0.465448
20062,17377,15036,0.466243
17662,20186,16845,0.467222
17645,20234,16821,0.467969
17186,21530,16173,0.468823
17169,21578,16149,0.469652
19424,19217,15974,0.470619
19407,19265,15950,0.471513
21560,15648,14816,0.47413
21543,15696,14792,0.474571
21135,16848,14216,0.475475
21118,16896,14192,0.476777
18667,19849,15929,0.478419
18650,19897,15905,0.479299
18242,21049,15329,0.480256
22916,16453,14332,0.491279
22899,16501,14308,0.491699
20674,15649,15900,0.494478
20657,15697,15876,0.494995
20436,16321,15564,0.496419
20419,16369,15540,0.497342
20198,16993,15228,0.498188
20181,17041,15204,0.498618
17781,19850,17013,0.50063
17764,19898,16989,0.501397
17543,20522,16677,0.502288
17526,20570,16653,0.503024
17305,21194,16341,0.503843
17288,21242,16317,0.504638
19288,19601,15782,0.509382
19271,19649,15758,0.510265
21662,15360,14960,0.512963
21645,15408,14936,0.513393
21458,15936,14672,0.514035
21441,15984,14648,0.514467
21237,16560,14360,0.515205
21220,16608,14336,0.516322
18769,19561,16073,0.518987
18752,19609,16049,0.519678
18565,20137,15785,0.520692
18548,20185,15761,0.521835
18344,20761,15473,0.522761
18327,20809,15449,0.523566
23001,16213,14452,0.539435
22984,16261,14428,0.539894
22814,16741,14188,0.540458
22797,16789,14164,0.540923
20742,15457,15996,0.543377
20725,15505,15972,0.543829
20606,15841,15804,0.544418
20589,15889,15780,0.544945
20487,16177,15636,0.546043
20470,16225,15612,0.546473
20368,16513,15468,0.547184
20351,16561,15444,0.547611
20249,16849,15300,0.548234
20232,16897,15276,0.548666
20130,17185,15132,0.549284
20113,17233,15108,0.549758
20011,17521,14964,0.550392
19994,17569,14940,0.550848
17849,19658,17109,0.551692
17832,19706,17085,0.552441
17713,20042,16917,0.553321
17696,20090,16893,0.554116
17594,20378,16749,0.555126
17577,20426,16725,0.556725
17475,20714,16581,0.558213
17458,20762,16557,0.559211
17356,21050,16413,0.560206
17339,21098,16389,0.561092
17237,21386,16245,0.562262
17220,21434,16221,0.563117
19373,19361,15902,0.569212
19356,19409,15878,0.570078
19203,19841,15662,0.570705
21713,15216,15032,0.574654
21696,15264,15008,0.575379
21611,15504,14888,0.576642
21594,15552,14864,0.577534
21509,15792,14744,0.578092
21492,15840,14720,0.578672
21407,16080,14600,0.579297
21390,16128,14576,0.579774
21288,16416,14432,0.580328
21271,16464,14408,0.58082
21186,16704,14288,0.581448
21169,16752,14264,0.581877
21084,16992,14144,0.582497
21067,17040,14120,0.582924
18820,19417,16145,0.583795
18803,19465,16121,0.584538
18718,19705,16001,0.585833
18701,19753,15977,0.586686
18616,19993,15857,0.587645
18599,20041,15833,0.588378
18514,20281,15713,0.589271
18497,20329,15689,0.590038
18395,20617,15545,0.590901
18378,20665,15521,0.591684
18293,20905,15401,0.592557
18276,20953,15377,0.593262
23052,16069,14524,0.608385
23035,16117,14500,0.608814
22950,16357,14380,0.609444
22933,16405,14356,0.609892
22865,16597,14260,0.610468
22848,16645,14236,0.610925
22763,16885,14116,0.611499
22746,16933,14092,0.611972
20776,15361,16044,0.615494
20759,15409,16020,0.616351
20708,15553,15948,0.617235
20691,15601,15924,0.617889
20640,15745,15852,0.618789
20623,15793,15828,0.619545
20572,15937,15756,0.620581
20521,16081,15684,0.621858
20504,16129,15660,0.62247
20453,16273,15588,0.623455
20402,16417,15516,0.624993
20385,16465,15492,0.625752
20334,16609,15420,0.626669
20283,16753,15348,0.62831
20266,16801,15324,0.6291
20215,16945,15252,0.630093
20164,17089,15180,0.631563
20147,17137,15156,0.632306
20096,17281,15084,0.633289
20045,17425,15012,0.634783
20028,17473,14988,0.635545
19977,17617,14916,0.636581
17883,19562,17157,0.638552
17866,19610,17133,0.639739
17815,19754,17061,0.641217
17798,19802,17037,0.642462
17747,19946,16965,0.643855
17730,19994,16941,0.644951
17679,20138,16869,0.646522
17628,20282,16797,0.648374
17611,20330,16773,0.649278
17560,20474,16701,0.650341
17509,20618,16629,0.651911
17492,20666,16605,0.652763
17441,20810,16533,0.653864
17390,20954,16461,0.65598
17373,21002,16437,0.657381
17322,21146,16365,0.658497
17271,21290,16293,0.660086
17254,21338,16269,0.661055
17203,21482,16197,0.662064
17152,21626,16125,0.663639
19458,19121,16022,0.670125
19441,19169,15998,0.671131
19390,19313,15926,0.672708
19339,19457,15854,0.673476
19322,19505,15830,0.674519
19254,19697,15734,0.675611
19237,19745,15710,0.677431
21747,15120,15080,0.684341
21730,15168,15056,0.684948
21679,15312,14984,0.685993
21628,15456,14912,0.687435
21577,15600,14840,0.688638
21526,15744,14768,0.689693
21475,15888,14696,0.690744
21424,16032,14624,0.691826
21373,16176,14552,0.692868
21322,16320,14480,0.693938
21305,16368,14456,0.694532
21254,16512,14384,0.695642
21203,16656,14312,0.697875
21152,16800,14240,0.698985
21101,16944,14168,0.700024
18854,19321,16193,0.702402
18837,19369,16169,0.703266
18786,19513,16097,0.704395
18735,19657,16025,0.706567
18684,19801,15953,0.708502
18633,19945,15881,0.710182
18582,20089,15809,0.711778
18531,20233,15737,0.71341
18480,20377,15665,0.716247
18429,20521,15593,0.718226
18412,20569,15569,0.719174
18361,20713,15497,0.720241
18310,20857,15425,0.721886
18259,21001,15353,0.723538
23069,16021,14548,0.744625
23018,16165,14476,0.745956
22967,16309,14404,0.747595
22882,16549,14284,0.749482
22831,16693,14212,0.750327
22780,16837,14140,0.751179
19305,19553,15806,0.82561
19220,19793,15686,0.828248
20403,20664,12960,1.08154
20527,20614,12947,1.08217
17196,21578,14019,1.10347
17320,21528,14006,1.10407
19148,19883,13757,1.13159
19383,19875,13789,1.1323
18906,20751,13158,1.14412
19030,20701,13145,1.14496
19163,21164,13090,1.17448
19287,21114,13077,1.175
16824,21728,14058,1.20184
16948,21678,14045,1.20243
17568,21428,13980,1.20305
18913,19891,13725,1.22466
18286,21001,13223,1.23261
18410,20951,13210,1.23308
18543,21414,13155,1.27879
18667,21364,13142,1.27928
20330,21364,12770,1.28509
20454,21314,12757,1.28589
16700,21778,14071,1.30275
17072,21628,14032,1.30369
17444,21478,13993,1.30461
17914,21151,13262,1.34638
18038,21101,13249,1.34688
18658,20851,13184,1.34746
18782,20801,13171,1.34795
19278,20601,13119,1.34851
19402,20551,13106,1.34901
18171,21564,13194,1.42777
18295,21514,13181,1.42828
18915,21264,13116,1.42884
19039,21214,13103,1.42933
19710,21614,12835,1.43461
19834,21564,12822,1.43529
16462,23989,16138,1.45155
17790,21201,13275,1.52462
18162,21051,13236,1.52602
18534,20901,13197,1.52697
19154,20651,13132,1.52852
18047,21614,13207,1.58671
18419,21464,13168,1.58766
18791,21314,13129,1.58853
19411,21064,13064,1.59011
19338,21764,12874,1.59247
19462,21714,12861,1.59297
20082,21464,12796,1.59352
20206,21414,12783,1.59401
19123,19062,17027,1.60985
19247,19012,17014,1.61034
19106,19110,17003,1.6121
19230,19060,16990,1.61259
19089,19158,16979,1.61429
19213,19108,16966,1.61509
19072,19206,16955,1.61651
19196,19156,16942,1.61738
18282,19936,16780,1.62831
18406,19886,16767,1.62882
18163,20272,16612,1.6371
18287,20222,16599,1.63781
18044,20608,16444,1.64585
18168,20558,16431,1.64633
17925,20944,16276,1.65305
18049,20894,16263,1.6535
19214,21814,12887,1.76458
19586,21664,12848,1.7659
19958,21514,12809,1.76682
19140,19014,17051,1.77214
19264,18964,17038,1.77257
18503,19312,17092,1.77416
18627,19262,17079,1.77461
