obj0,obj1,obj2,obj3,cpu
-73,-212,-84,-25,1.51624
-318,200,-240,-310,1.68719
-193,-110,-137,-108,2.03703
-512,167,-24,155,2.33556
-188,76,-278,-454,2.44398
-249,-81,-94,27,2.57453
-403,69,-10,133,2.59622
-347,145,-186,-248,3.03798
-303,-6,-51,39,3.23166
-241,-21,-139,-34,3.26328
-6,-169,-92,-165,3.30656
-212,-88,-101,15,3.36814
-114,-232,-142,12,3.37996
-74,-276,-109,87,3.38001
-91,-161,-127,-189,3.38144
-171,-103,-147,-197,3.38298
-336,116,-104,-86,3.3888
-208,-30,-154,-238,3.52655
-240,264,-198,-450,3.53731
-252,-44,-134,-60,3.60669
-230,-37,-144,-149,3.61026
-325,92,-174,-118,3.62166
-466,242,-109,-31,3.62493
-619,351,73,286,3.62961
-372,48,-32,136,3.63689
-585,303,-64,97,3.65748
-154,-188,-175,-63,3.67921
-367,162,-125,-146,3.71298
-486,223,-80,-18,3.82932
-49,-159,-154,-160,4.09955
-256,-159,-74,77,4.11867
-312,-13,-60,109,4.12209
-272,-57,-27,184,4.12215
-332,4,1,211,4.12683
-292,-40,34,286,4.12687
-54,-234,-120,-148,4.13282
-590,341,21,114,4.20131
-263,85,-197,-274,4.26295
-128,-88,-134,-230,4.28218
-566,317,-68,63,4.41006
-546,300,-129,-39,4.41643
-472,123,9,230,4.41949
-344,78,-170,-84,4.42597
-289,-37,-127,-48,4.45535
-132,-181,-185,-152,4.46668
-130,-135,-245,-198,4.46981
-187,-66,-228,-188,4.47237
-306,70,-210,-241,4.48522
-447,220,-145,-154,4.53336
-129,-71,-220,-310,4.53929
-229,4,-179,-216,4.59429
-231,-42,-119,-170,4.71144
-311,16,-139,-178,4.71325
-171,-167,-39,101,4.84917
-432,79,42,305,4.85242
-392,35,75,380,4.85249
-234,-152,-84,-12,4.85629
-179,-28,-162,-190,4.90357
-322,85,-180,-173,4.90794
-490,266,-20,20,4.91939
-239,203,-209,-376,5.01996
-319,261,-229,-384,5.02194
-833,667,52,173,5.03934
-361,206,-216,-226,5.08594
-312,17,-106,-33,5.1314
-412,92,-65,61,5.1388
-390,99,-75,-28,5.1693
-268,23,-191,-128,5.17026
-147,-110,-195,-113,5.17249
-201,-35,-152,-101,5.17366
-287,9,-187,-94,5.18015
-253,-49,-109,-81,5.20132
-184,44,-263,-346,5.26126
-209,-13,-240,-318,5.28722
-329,79,-138,-122,5.29342
-309,62,-199,-224,5.31798
-463,382,-190,-331,5.34448
-763,607,-67,-49,5.37892
-127,-25,-280,-356,5.43478
-331,33,-78,-76,5.43975
-292,-30,-121,7,5.512
-637,402,30,122,5.53656
-337,156,-190,-134,5.56181
-706,548,63,173,5.57226
-412,289,-184,-231,5.64045
-318,170,-194,-168,5.64661
-358,214,-227,-243,5.64667
-220,56,-281,-313,5.6698
-204,62,-274,-330,5.67126
-364,221,-145,-254,5.7002
-464,296,-104,-160,5.70029
-860,711,0,79,5.71216
-418,275,-199,-216,5.74499
-678,486,-89,-1,5.74838
-405,150,-194,-126,5.75658
-358,109,-94,3,5.76739
-352,31,-93,34,5.771
-666,412,82,294,5.78461
-330,38,-103,-55,5.80469
-450,130,-1,141,5.80707
-430,113,-62,39,5.80853
-188,-35,-171,-120,5.81004
-228,9,-204,-195,5.81572
-89,-115,-187,-235,5.85712
-305,147,-213,-219,5.86682
-44,-79,-185,-286,5.87565
-151,-78,-210,-221,5.88122
-224,58,-250,-279,5.89265
-363,307,-231,-425,5.90709
-307,131,-199,-315,5.91278
-266,52,-137,-229,5.93581
-643,485,-123,-103,5.94806
-663,532,-108,-143,5.99092
-87,-69,-247,-281,6.05947
-227,50,-239,-262,6.06197
31,-242,-85,-124,6.10233
-142,-101,-155,-149,6.10356
-457,249,-100,-101,6.16514
-553,439,-119,-144,6.17013
-452,303,-171,-164,6.19443
-512,364,-143,-137,6.1967
-564,371,-63,-66,6.22941
-664,446,-22,28,6.22952
-793,653,39,106,6.23977
-893,728,80,200,6.24329
-993,803,121,294,6.24519
-523,296,-87,-59,6.25965
-578,411,-130,-95,6.26627
-377,200,-223,-209,6.2678
-446,225,-170,-133,6.27007
-425,167,-133,-24,6.27771
-445,214,-118,-64,6.29297
-505,245,-44,105,6.29773
-545,289,-77,30,6.30798
-645,364,-36,124,6.30999
-590,249,7,160,6.32023
-328,84,-163,-101,6.32357
-348,101,-102,1,6.32444
-226,12,-190,-233,6.32744
-467,237,-84,-52,6.3378
-346,104,-88,-37,6.34054
-189,-40,-146,-141,6.34826
-169,-57,-207,-243,6.34894
-47,-113,-214,-206,6.34969
-483,349,-192,-224,6.35433
-148,32,-245,-379,6.364
-281,127,-233,-269,6.36887
-329,124,-189,-226,6.37128
-345,191,-246,-294,6.37328
-305,177,-259,-361,6.3821
-283,249,-211,-417,6.3862
-264,102,-283,-354,6.39061
-227,73,-179,-307,6.39157
-246,176,-204,-376,6.3958
-547,315,5,77,6.40337
-386,148,-121,-112,6.41052
-425,269,-157,-165,6.46705
-167,-11,-267,-289,6.54488
-439,198,-57,63,6.54934
116,-250,-50,-100,6.56198
-686,531,2,71,6.59142
-520,422,-199,-265,6.59713
-620,497,-158,-171,6.5972
-593,453,-106,-77,6.60714
-653,514,-78,-50,6.61084
-479,347,-223,-258,6.61963
-471,289,-167,-130,6.62938
-853,684,113,275,6.6387
-692,517,-13,86,6.66509
-559,425,-134,-129,6.66617
-679,517,-32,67,6.66762
-719,561,-65,-8,6.67128
-739,578,-4,94,6.67221
-518,350,-158,-122,6.67414
-586,334,-7,165,6.67773
-479,242,-90,-12,6.67995
-499,259,-29,90,6.68295
-345,109,-113,-16,6.68373
-445,184,-72,78,6.68511
-485,228,-105,3,6.69483
-605,320,-3,199,6.69846
-646,395,21,192,6.70133
-626,378,-40,90,6.70267
-726,453,1,184,6.70461
-428,159,-122,-7,6.71431
-448,176,-61,95,6.71527
-380,162,-106,-127,6.71872
-326,87,-149,-139,6.7198
-4,-123,-152,-211,6.72734
-203,191,-191,-409,6.73576
-443,335,-205,-291,6.74659
-403,321,-218,-358,6.75362
-250,61,-144,-239,6.77283
-527,298,-56,-25,6.77539
-407,206,-158,-221,6.79006
-405,252,-218,-267,6.79954
-563,457,-149,-237,6.81798
-585,405,-88,-44,6.84595
