obj0,obj1,obj2,obj3,obj4,cpu
-226,-269,-153,-191,-392,3.34747
-359,-187,-367,-365,-399,5.51894
-300,-209,-377,-255,-395,5.54304
-277,-350,-181,-170,-260,5.79516
-437,-277,-255,-222,-310,5.81289
-191,-283,-227,-218,-404,7.06514
-275,-292,-77,-266,-315,7.08526
-194,-232,-291,-233,-377,7.11901
-384,-170,-288,-213,-403,7.36698
-362,-355,-223,-211,-170,8.5449
-214,-256,17,-252,-366,8.70216
-285,-247,-143,-301,-396,8.71726
-349,-232,-301,-330,-318,8.72875
-378,-299,-265,-112,-306,9.12588
-409,-160,-243,-368,-77,9.36228
-449,-265,-198,-184,-151,10.1843
-407,-321,-209,-281,42,10.2502
-346,-283,-237,-315,-345,10.2937
-375,-232,-248,-332,-375,10.2956
-373,-292,-97,-193,-388,10.307
-135,-254,-301,-123,-373,10.3554
-122,-350,-171,-73,-319,10.4448
-405,-96,-271,-56,-272,10.5026
-325,-192,-298,-103,-399,10.6087
-406,-211,-179,-353,-104,10.8352
-376,-241,-259,-355,-227,10.9649
-308,-325,-131,-217,-329,11.1295
-260,-225,-332,-127,-340,11.2997
-468,-256,-186,-243,-39,11.4302
-427,-322,-189,-187,-229,11.5243
-384,-298,-232,-208,-92,11.5677
-380,-325,-302,-289,-211,11.5895
-371,-266,-158,-163,-349,11.6563
-132,-305,-237,-108,-400,11.8064
-401,-224,-82,-56,-365,11.834
-392,-185,-301,-256,-363,11.8895
-68,-299,-245,82,-424,12.0449
-360,-297,-119,-307,-225,12.1338
-378,-181,-312,-347,-348,12.2393
-313,-332,-299,-136,-247,12.499
-307,-89,-411,-379,-344,12.7764
-344,-304,-196,150,-306,13.0503
-159,-314,-97,14,-443,13.083
-251,-252,-74,-39,-396,13.0831
-157,-288,-158,44,-404,13.0831
-428,-154,-188,-350,-26,13.1281
-458,-203,-238,-65,-179,13.5129
-445,-292,-268,-265,-270,13.536
-471,-208,-207,-181,-73,13.5896
-405,-308,-223,-137,-215,13.6166
-417,-175,-256,-411,-37,13.6248
-290,-254,-311,-220,-314,13.6677
-231,-276,-321,-110,-310,13.6811
-462,-260,-176,-70,-314,13.717
-223,-299,-255,-15,-365,13.7593
-248,-282,-176,137,-369,13.8022
-319,-321,-275,-2,-302,13.891
-220,-350,-191,0,-392,13.904
-398,-184,-268,-352,-149,13.9883
-394,-211,-338,-433,-268,14.0327
-306,-299,-192,-187,-290,14.0549
-404,-299,-212,-114,-363,14.0549
-153,-325,-121,-120,-388,14.0615
-316,-340,-144,-260,-289,14.0672
-339,-332,-246,-138,-304,14.1133
-319,-203,-322,-237,-344,14.1464
-316,-254,-258,-222,-371,14.158
-327,-218,-335,-280,-304,14.161
-368,-344,-199,-77,-225,14.1943
-463,-269,-187,-93,-166,14.2407
-411,-297,-199,-3,-270,14.2475
-424,-282,-277,-336,-147,14.2735
-490,-192,-161,67,-291,14.3694
-282,-277,-245,-125,-369,14.3703
-386,-196,-325,-390,-308,14.518
-183,-315,-210,113,-310,14.5575
-28,-315,-200,210,-369,14.5661
59,-405,-225,183,-388,14.5707
-94,-347,-131,-10,-384,14.5864
-372,-310,-289,-246,-251,14.5942
-366,-439,-266,-145,-154,14.6785
-403,-289,-220,-267,20,14.684
-440,-139,-174,-389,194,14.6871
-462,-267,-210,-377,16,14.6907
92,-372,-171,134,-374,14.703
1,-366,-189,227,-339,14.7567
-484,-203,-185,-67,-236,14.7688
-125,-354,-246,69,-359,14.8047
-310,-383,-235,-121,-274,14.8131
-249,-347,-141,-107,-325,14.8162
-155,-383,-225,-24,-333,14.8193
-92,-321,-192,20,-345,14.8195
-217,-310,-279,-149,-310,14.8372
-95,-270,-256,5,-318,14.8392
-498,-207,-174,24,-251,14.8537
-164,-321,-265,95,-361,14.898
-9,-321,-255,192,-420,14.8993
-432,-231,-197,23,-340,14.9074
-158,-332,-289,-39,-306,14.9313
