obj0,obj1,obj2,obj3,cpu
-9961,-10495,-13275,-12908,0.466665
-9478,-10764,-13533,-11811,2.70059
-8425,-11546,-13497,-13172,6.54717
-8703,-11277,-13532,-13486,11.0573
-8986,-11042,-13232,-13706,11.1205
-7938,-11360,-13398,-13445,11.6542
-8965,-11269,-12497,-13846,12.58
-9145,-10915,-13896,-13391,14.4761
-8815,-11132,-13409,-13297,18.4923
-8746,-11767,-14082,-12981,18.5241
-8205,-11540,-13346,-13296,18.5432
-8445,-10815,-12496,-14021,18.6253
-8598,-11619,-13487,-13022,18.6906
-8918,-11448,-13372,-13074,18.8815
-8479,-11587,-14134,-13130,19.4814
-8331,-11439,-13539,-13171,19.5837
-8436,-11097,-13584,-13635,19.7622
-8725,-11994,-13347,-13121,21.0893
-8458,-11814,-13399,-13270,21.2525
-8794,-11359,-12674,-13437,22.499
-8657,-12288,-12821,-12955,22.5139
-8490,-11312,-14203,-12856,24.5189
-9124,-11142,-13161,-13531,24.9208
-8866,-11626,-13201,-12809,31.525
-8943,-10552,-12682,-14211,31.5921
-8091,-12164,-14389,-12446,33.969
-7550,-11937,-13653,-12761,33.9911
-7902,-12914,-12808,-11710,35.3522
-8577,-11846,-12752,-13162,35.4089
-7635,-12734,-12860,-11859,35.6164
-8070,-12391,-13654,-12586,35.8595
-9670,-11616,-12369,-12538,36.2636
-9455,-11445,-12529,-12950,37.6487
-9102,-10425,-13346,-13896,40.7625
-8757,-11492,-14151,-12707,46.6079
-9347,-11176,-13621,-12910,52.8801
-9587,-10451,-12771,-13635,53.0082
-9046,-10224,-12035,-13950,53.0748
-9562,-11347,-13461,-12498,53.5867
-9802,-10622,-12611,-13223,53.6916
-9080,-10996,-13673,-13059,55.5065
-8907,-11744,-13768,-11963,56.6412
-9609,-11168,-12586,-13270,57.7988
-9085,-11128,-11616,-13674,57.8442
-9369,-11893,-13436,-12545,57.9197
-8182,-12246,-13531,-12397,58.3219
-9102,-11713,-13488,-12694,58.3284
-8714,-12290,-13743,-12010,58.6858
-9541,-11574,-12726,-12638,60.4956
-9059,-11223,-12938,-13199,62.1137
-9326,-11403,-12886,-13050,64.457
-9746,-10324,-13435,-13320,66.6288
-9768,-11041,-13250,-12955,67.9982
-9113,-11438,-13557,-12420,68.1168
-9237,-9510,-12507,-13653,70.6172
-9380,-11618,-13505,-12271,75.7134
-9358,-10901,-13690,-12636,78.1492
-9364,-11363,-13387,-12999,84.301
-9106,-10901,-12351,-13534,84.5588
-9707,-10310,-11890,-13463,84.6098
-9579,-11534,-13227,-12587,85.2803
-9097,-11183,-13439,-13148,87.2436
-8211,-12023,-13508,-12274,87.79
-9626,-11355,-12352,-13359,89.1758
-9729,-11027,-11705,-13098,89.2461
-9068,-10941,-11850,-13585,89.2847
-9386,-12080,-13202,-12634,89.3742
-9489,-11752,-12555,-12373,89.4289
-8677,-12128,-12633,-12690,89.4565
-9119,-11900,-13254,-12783,89.9735
-8731,-12477,-13509,-12099,90.2372
-9282,-12193,-12624,-11854,92.0694
-10202,-11660,-12581,-12151,92.5236
-9720,-11309,-12793,-12712,94.7659
-10271,-11025,-11908,-12467,95.2888
-9987,-11489,-12741,-12563,97.6542
-9343,-11590,-12652,-13139,98.3899
-9866,-10183,-12554,-13148,100.412
-10050,-10008,-12653,-12410,100.508
-9785,-11228,-13016,-13044,101.381
-9888,-10900,-12369,-12783,101.428
-10282,-10750,-11977,-12193,102.421
-9898,-9596,-12362,-13166,104.248
-10070,-9277,-11652,-13259,104.368
-9855,-9106,-11812,-13671,107.416
-8656,-11009,-14231,-12767,118.165
-9196,-11638,-13554,-12740,118.183
-8698,-11901,-13368,-12550,118.229
-8938,-11176,-12518,-13275,118.339
-9411,-11809,-13394,-12328,118.718
-8929,-11458,-13606,-12889,120.413
-8541,-12035,-13861,-12205,120.755
-8043,-12298,-13675,-12015,120.803
-8837,-11849,-13224,-12932,121.484
-9458,-11630,-12519,-13100,121.491
-9218,-12355,-13369,-12375,121.741
