obj0,obj1,obj2
-962,-454,-549
-954,-500,-640
-920,-547,-465
-912,-593,-556
-891,-603,-455
-850,-475,-673
-891,-650,-407
-846,-534,-696
-867,-731,-549
-843,-675,-701
-842,-521,-739
-840,-587,-770
-863,-732,-601
-817,-781,-472
-807,-548,-775
-793,-653,-797
-920,-510,-492
-789,-793,-517
-754,-507,-812
-779,-801,-450
-766,-804,-649
-759,-864,-693
-870,-569,-568
-753,-638,-838
-846,-597,-619
-738,-682,-870
-816,-738,-514
-792,-745,-689
-709,-883,-636
-831,-687,-721
-821,-698,-696
-782,-785,-723
-813,-718,-627
-839,-631,-713
-835,-614,-751
-653,-635,-889
-693,-900,-592
-827,-647,-730
-779,-791,-612
-826,-644,-750
-797,-692,-737
-784,-700,-693
-770,-679,-793
-742,-742,-790
-621,-924,-720
-642,-720,-891
-738,-759,-750
-541,-735,-892
-538,-707,-916
-731,-766,-731
-733,-813,-696
-703,-827,-726
-730,-778,-728
-703,-790,-743
-734,-754,-791
-715,-729,-854
-692,-788,-764
-713,-756,-796
-678,-842,-769
-686,-762,-810
-685,-769,-780
-674,-782,-809
-693,-860,-713
-673,-785,-797
-665,-797,-798
-683,-731,-821
-650,-774,-820
-648,-861,-793
-662,-881,-751
-632,-812,-846
-675,-854,-748
-410,-938,-738
-615,-817,-797
-598,-848,-804
-616,-736,-878
-589,-775,-852
-496,-832,-811
-546,-755,-889
-594,-908,-780
-516,-773,-876
-455,-790,-847
-535,-891,-790
-527,-903,-791
