obj0,obj1,obj2,obj3,obj4,cpu
-7966,-5076,-4608,-2470,-9668,0.0275498
-7817,-5278,-4171,-2140,-9416,0.54753
-7762,-5209,-4371,-2258,-9469,0.866717
-7705,-5351,-4533,-2068,-9404,0.875389
-7744,-5337,-4497,-1921,-9310,1.16268
-7611,-5392,-4532,-1762,-9342,1.22765
-7733,-5302,-4588,-2026,-9482,1.43799
-7711,-5286,-4324,-2032,-9494,1.52799
-7783,-5208,-4444,-2198,-9550,1.74336
-7772,-5282,-4392,-2127,-9572,1.89453
-7722,-5338,-4576,-1868,-9404,1.90638
-7766,-5302,-4377,-2218,-9176,1.91551
-7844,-5248,-4632,-2132,-9544,2.04713
-7783,-5252,-4564,-2037,-9466,2.04721
-7671,-5255,-4496,-2249,-9495,2.04892
-7690,-5279,-4520,-2213,-9416,2.05319
-7629,-5283,-4452,-2118,-9338,2.05325
-7766,-5265,-4521,-2237,-9466,2.05881
-7705,-5269,-4453,-2142,-9388,2.0589
-7633,-5320,-4556,-2078,-9498,2.06123
-7683,-5352,-4612,-2015,-9498,2.07197
-7760,-5229,-4396,-2200,-9485,2.09429
-7725,-5197,-4352,-2275,-9333,2.10092
-7794,-5216,-4576,-2195,-9544,2.34908
-7683,-5270,-4532,-2089,-9482,2.39603
-7722,-5294,-4456,-2029,-9488,2.40152
-7711,-5330,-4444,-1871,-9410,2.40807
-7809,-5172,-4468,-2368,-9476,2.41399
-7771,-5237,-4528,-2197,-9479,2.41954
-7744,-5293,-4377,-2082,-9394,2.48043
-7822,-5232,-4368,-2138,-9556,2.52835
-7750,-5310,-4248,-1972,-9500,2.53287
-7618,-5401,-4520,-1886,-9276,2.62715
-7607,-5437,-4508,-1728,-9198,2.63945
-7668,-5433,-4576,-1823,-9276,2.63948
-7866,-5247,-4553,-2185,-9450,2.65345
-7833,-5240,-4500,-2135,-9550,2.65624
-7733,-5258,-4468,-2187,-9566,2.68433
-7710,-5279,-4420,-2189,-9501,2.68539
-7672,-5344,-4480,-2018,-9504,2.68974
-7660,-5291,-4484,-2091,-9417,2.69075
-7629,-5365,-4532,-2044,-9354,2.69275
-7622,-5356,-4544,-1920,-9420,2.69371
-7801,-5233,-4295,-2198,-9475,2.72906
-7839,-5212,-4355,-2208,-9388,2.75037
-7778,-5298,-4367,-2039,-9326,2.75283
-7777,-5300,-4430,-2132,-9294,2.79185
-7799,-5253,-4320,-2140,-9491,2.81508
-7761,-5318,-4380,-1969,-9494,2.81776
-7840,-5257,-4219,-2138,-9481,2.82086
-7740,-5363,-4427,-1868,-9329,2.82293
-7745,-5348,-4320,-2095,-9363,2.89267
-7707,-5413,-4380,-1924,-9366,2.89542
-7773,-5345,-4406,-2098,-9150,2.89654
-7855,-5130,-4564,-2364,-9606,2.90679
-7905,-5162,-4620,-2301,-9606,2.91469
-7790,-5261,-4552,-2161,-9400,2.92077
-7927,-5161,-4541,-2354,-9512,2.92346
-7882,-5183,-4572,-2303,-9541,2.93323
-7694,-5234,-4544,-2247,-9560,2.93971
-7698,-5226,-4424,-2262,-9414,2.94251
-7836,-5143,-4396,-2381,-9395,2.95293
-7729,-5355,-4295,-1871,-9335,2.97602
-7805,-5289,-4445,-2177,-9472,2.99939
-7805,-5251,-4485,-2090,-9372,3.00656
-7779,-5343,-4231,-1969,-9419,3.03644
-7695,-5360,-4384,-1997,-9279,3.03865
-7733,-5295,-4324,-2168,-9276,3.04221
-7744,-5303,-4456,-2165,-9270,3.08024
-7751,-5346,-4485,-2045,-9244,3.08232
-7729,-5347,-4564,-1992,-9338,3.1065
-7657,-5425,-4444,-1826,-9282,3.10852
-7690,-5432,-4497,-1876,-9182,3.11493
-7905,-5080,-4540,-2375,-9590,3.12386
-7862,-5191,-4403,-2206,-9453,3.12656
-7859,-5122,-4444,-2379,-9460,3.13665
-7832,-5151,-4516,-2366,-9541,3.13962
-7882,-5101,-4492,-2377,-9525,3.14161
-7904,-5182,-4493,-2356,-9447,3.1431
-7744,-5184,-4520,-2258,-9544,3.14748
-7760,-5273,-4516,-2039,-9401,3.15467
-7828,-5204,-4223,-2211,-9394,3.16919
-7877,-5147,-4295,-2379,-9385,3.17617
-7816,-5215,-4497,-2248,-9450,3.18214
-7755,-5301,-4509,-2079,-9388,3.18871
-7733,-5329,-4365,-1924,-9316,3.19084
-7793,-5236,-4449,-2250,-9385,3.19309
-7827,-5250,-4406,-2143,-9278,3.19957
-7888,-5246,-4474,-2238,-9356,3.19963
-7773,-5326,-4360,-2079,-9313,3.20181
-7812,-5350,-4284,-2019,-9319,3.20571
-7861,-5211,-4276,-2261,-9294,3.20836
-7762,-5362,-4348,-1921,-9235,3.21199
-7728,-5367,-4437,-2047,-9179,3.21762
-7668,-5389,-4456,-1984,-9360,3.22137
-7767,-5282,-4504,-2163,-9335,3.24224
-7729,-5303,-4444,-2153,-9422,3.25096
-7805,-5217,-4444,-2334,-9332,3.25505
-7812,-5260,-4473,-2214,-9306,3.2578
-7614,-5446,-4496,-1852,-9132,3.28097
-7706,-5368,-4516,-1994,-9273,3.28321
-7894,-5154,-4488,-2304,-9612,3.3019
