obj0,obj1,obj2,obj3
15158,15016,16611,14050
15230,15045,16684,14045
15302,15074,16757,14040
15374,15103,16830,14035
15446,15132,16903,14030
15518,15161,16976,14025
15590,15190,17049,14020
15662,15219,17122,14015
15734,15248,17195,14010
15806,15277,17268,14005
15870,16050,17010,13904
15942,16079,17083,13899
16014,16108,17156,13894
16086,16137,17229,13889
16158,16166,17302,13884
16230,16195,17375,13879
16302,16224,17448,13874
16374,16253,17521,13869
16446,16282,17594,13864
16518,16311,17667,13859
16590,16340,17740,13854
16662,16369,17813,13849
16734,16398,17886,13844
16806,16427,17959,13839
16830,14490,15955,12480
16902,14519,16028,12475
16974,14548,16101,12470
17046,14577,16174,12465
17118,14606,16247,12460
17190,14635,16320,12455
17262,14664,16393,12450
17334,14693,16466,12445
17406,14722,16539,12440
17478,14751,16612,12435
17550,14780,16685,12430
17622,14809,16758,12425
17694,14838,16831,12420
17766,14867,16904,12415
17838,14896,16977,12410
17878,15475,17934,11237
17579,13774,15896,15664
19251,13248,15240,14094
15878,15306,17341,14000
15950,15335,17414,13995
16022,15364,17487,13990
16094,15393,17560,13985
16166,15422,17633,13980
16238,15451,17706,13975
16310,15480,17779,13970
16382,15509,17852,13965
16454,15538,17925,13960
16526,15567,17998,13955
16598,15596,18071,13950
16670,15625,18144,13945
16742,15654,18217,13940
16814,15683,18290,13935
17910,14925,17050,12405
17982,14954,17123,12400
18054,14983,17196,12395
18126,15012,17269,12390
18198,15041,17342,12385
18270,15070,17415,12380
18342,15099,17488,12375
18414,15128,17561,12370
18486,15157,17634,12365
18558,15186,17707,12360
18630,15215,17780,12355
18702,15244,17853,12350
18774,15273,17926,12345
18846,15302,17999,12340
18918,15331,18072,12335
18990,15360,18145,12330
19062,15389,18218,12325
19134,15418,18291,12320
19206,15447,18364,12315
