obj0,obj1,obj2,cpu
-31,-345,-416,0.344332
-288,-477,-193,0.351397
-60,-614,-219,1.07732
-152,-617,-218,1.51027
-227,-284,-351,1.7653
-188,-472,-278,2.83337
-243,-535,-177,3.07994
-191,-429,-291,3.25064
-155,-574,-231,3.25206
-206,-531,-178,3.42876
-416,-238,-327,3.51076
-54,-599,-288,3.69286
-80,-278,-372,4.06205
-330,-246,-279,4.42677
-600,-219,-120,4.56747
-145,-517,-247,4.83053
-33,-369,-407,4.90523
-184,-329,-320,5.19549
-220,-184,-380,5.30116
-450,-414,-18,5.31031
-242,-386,-238,5.322
-543,-274,-86,5.36201
-693,-282,46,5.36203
-286,-205,-348,5.39546
-214,-495,-228,5.45964
-408,-308,-131,5.49882
-525,-215,-186,5.50818
-387,-333,-169,5.51901
51,-615,-318,5.63332
48,-572,-331,5.64891
-24,-282,-451,5.66785
-10,-629,-249,5.69473
162,-464,-399,5.72365
-203,-574,-165,5.81308
-82,-302,-363,5.82393
-226,-314,-323,5.84462
53,-306,-467,5.89101
-103,-532,-244,5.95071
29,-342,-432,6.1012
-426,-367,-31,6.17478
-281,-535,-112,6.17871
-317,-390,-172,6.1852
-223,-478,-194,6.19497
-251,-473,-194,6.20198
-715,-192,113,6.223
-272,-226,-367,6.23414
-236,-371,-307,6.23569
-192,-293,-370,6.26454
-246,-492,-190,6.30541
-250,-350,-288,6.31459
-380,-383,-267,6.32045
-471,-301,-226,6.35423
-382,-352,-165,6.35426
-77,-321,-359,6.38619
-90,-454,-348,6.39262
12,-427,-391,6.46497
114,-400,-434,6.47016
-78,-631,-108,6.49083
208,-488,-456,6.51756
-293,-458,-197,6.55023
-248,-516,-181,6.55324
-190,-459,-263,6.57298
-181,-372,-307,6.66824
-278,-241,-298,6.76145
-296,-415,-210,6.78778
-229,-271,-336,6.90258
-90,-151,-401,6.9147
-501,-371,35,6.92369
-70,-483,-268,6.93265
-328,-341,-280,7.03211
-2,-557,-301,7.09163
21,-303,-429,7.09749
323,-367,-480,7.10979
70,-370,-473,7.18198
100,-530,-344,7.18305
-323,-520,-115,7.2065
-47,-499,-317,7.20806
3,-514,-347,7.22647
6,-557,-334,7.22861
-79,-345,-350,7.24934
-239,-429,-225,7.27132
19,-327,-420,7.28029
-332,-270,-270,7.35061
-48,-281,-410,7.36672
65,-487,-372,7.44169
-618,-278,-20,7.45233
-415,-371,-96,7.48426
-564,-364,-60,7.5101
-439,-421,-3,7.51387
-417,-395,-87,7.51388
-167,-127,-385,7.5168
-73,-215,-407,7.52876
134,-509,-391,7.53142
280,-512,-395,7.56175
150,-545,-374,7.57683
159,-421,-412,7.58528
338,-455,-477,7.59247
55,-472,-360,7.62398
-106,-338,-328,7.67162
-420,-352,-100,7.70534
-434,-297,-227,7.71248
-332,-492,-59,7.79856
-257,-488,-125,7.79858
-291,-434,-206,7.8214
-395,-485,-154,7.84797
260,-446,-469,7.89578
-142,-193,-388,7.92827
-65,-217,-404,7.99135
191,-424,-450,8.05417
157,-445,-403,8.10775
