obj0,obj1,obj2,cpu
-104,-380,24,0.0487526
-89,-226,-472,0.068452
-53,-621,-271,0.561035
-104,-318,-139,0.725528
-84,-452,-169,0.728012
-99,-369,-390,0.8935
-49,-572,-354,1.02333
-46,-642,-274,1.06655
-82,-588,-351,1.12263
-14,-567,-365,1.12591
-89,-471,-129,1.24816
-97,-435,-361,1.26857
-114,-216,-400,1.29859
-64,-419,-364,1.36534
-35,-506,-415,1.44809
-37,-456,-524,1.48773
-58,-304,-521,1.50798
-106,-252,-168,1.52025
-106,-314,-5,1.52859
-51,-506,-383,1.54941
-38,-433,-385,1.60183
-74,-379,-462,1.63387
