obj0,obj1,obj2,cpu
41372,40046,29528,377.305
35739,42726,34974,571.117
41760,36718,30971,573.207
41402,37315,30179,573.219
39383,40400,29867,573.527
36745,41859,32230,574.123
38000,40877,30995,574.961
35544,41053,38535,597.723
35186,41650,37743,597.743
36127,39398,36417,597.862
35769,39995,35625,597.88
37382,38416,35182,598.402
37024,39013,34390,598.421
39771,37072,31310,599.204
39413,37669,30518,599.223
36192,40783,34999,599.48
37133,38531,33673,599.571
36775,39128,32881,599.59
38388,37549,32438,600.029
38030,38146,31646,600.049
36750,39356,40285,601.026
37333,37701,38167,601.087
36975,38298,37375,601.102
38588,36719,36932,601.27
38230,37316,36140,601.284
42966,35021,32721,601.83
40977,35375,33060,601.837
42608,35618,31929,601.846
40619,35972,32268,601.853
38339,36834,35423,602.141
37981,37431,34631,602.158
39594,35852,34188,602.468
39236,36449,33396,602.483
35066,43124,39527,604.331
42525,35675,32988,606.477
42167,36272,32196,606.479
42296,36297,32190,606.48
41319,37372,31238,606.506
40961,37969,30446,606.508
41090,37994,30440,606.509
40931,40700,29795,606.51
41060,40725,29789,606.511
41751,35525,33024,606.535
41880,35550,33018,606.536
41393,36122,32232,606.536
41522,36147,32226,606.538
39113,36984,35387,606.54
40368,36002,34152,606.544
40497,36027,34146,606.545
40010,36599,33360,606.546
40139,36624,33354,606.547
36543,40145,35589,606.557
36672,40170,35583,606.558
36513,42876,34938,606.558
36642,42901,34932,606.559
40545,37222,31274,606.564
40674,37247,31268,606.565
40187,37819,30482,606.566
40316,37844,30476,606.567
40157,40550,29831,606.57
40286,40575,29825,606.571
37907,38681,33637,606.575
37549,39278,32845,606.577
37678,39303,32839,606.578
37519,42009,32194,606.579
37648,42034,32188,606.58
39162,37699,32402,606.581
39291,37724,32396,606.582
38804,38296,31610,606.583
38933,38321,31604,606.584
38774,41027,30959,606.585
38903,41052,30953,606.586
37720,37776,38149,606.589
37849,37801,38143,606.59
37362,38373,37357,606.591
37491,38398,37351,606.592
38975,36794,36914,606.593
39104,36819,36908,606.594
41364,35450,33042,606.597
41493,35475,33036,606.598
42138,35600,33006,606.599
42267,35625,33000,606.6
41006,36047,32250,606.6
41135,36072,32244,606.601
41780,36197,32214,606.602
41909,36222,32208,606.603
38726,36909,35405,606.606
38855,36934,35399,606.607
38368,37506,34613,606.608
38497,37531,34607,606.609
39981,35927,34170,606.61
40110,35952,34164,606.611
39623,36524,33378,606.614
