obj0,obj1,obj2,obj3,cpu
37734,32977,27343,18029,0.630936
33421,31914,24250,18831,1.12402
34023,38466,22219,22461,1.76181
33801,37829,23140,22618,1.78803
38022,31005,26427,18826,1.81115
33709,29942,23334,19628,1.82921
27854,33853,28048,27530,2.389
33785,35797,23292,24737,2.58934
28456,40405,26017,31160,3.20954
28234,39768,26938,31317,3.21519
27616,31184,29121,29806,3.23301
29305,37855,23190,29303,3.43596
34073,33825,22376,25534,3.44357
29083,37218,24111,29460,3.49677
33183,29245,25323,21107,3.56627
33471,27273,24407,21904,3.58671
28218,37736,27090,33436,3.82926
34311,36494,21303,23258,4.03379
32442,36253,22829,27214,4.03871
29067,35186,24263,31579,4.0434
32204,33584,23902,29490,4.04921
34089,35857,22224,23415,4.10501
32220,35616,23750,27371,4.10966
37784,28336,27500,21102,4.17449
28703,31303,25221,25673,4.19914
28465,28634,26294,27949,4.20679
31840,29701,24860,23584,4.23213
31602,27032,25933,25860,4.24151
28166,32344,28821,29826,4.43352
28221,32460,28791,29828,4.43592
29782,36694,23873,31605,4.49622
29837,36810,23843,31607,4.49771
34513,34753,22136,25550,4.49832
34568,34869,22106,25552,4.49997
32644,34512,23662,29506,4.50083
32699,34628,23632,29508,4.5038
29235,30258,25874,27977,4.57563
29290,30374,25844,27979,4.57794
33911,28201,24167,21920,4.60352
33966,28317,24137,21922,4.60647
32152,28192,25633,25880,4.6086
32207,28308,25603,25882,4.6129
28328,37968,27030,33440,4.66676
28383,38084,27000,33442,4.66833
27836,31648,29001,29814,4.67642
27891,31764,28971,29816,4.67879
29397,35882,24083,31591,4.70152
29452,35998,24053,31593,4.70294
30167,37506,23663,31619,4.70385
30222,37622,23633,31621,4.70527
34183,34057,22316,25538,4.70586
34238,34173,22286,25540,4.70742
34843,35449,21956,25562,4.70798
34898,35565,21926,25564,4.70953
32314,33816,23842,29494,4.71042
32369,33932,23812,29496,4.71339
32974,35208,23482,29518,4.71433
33029,35324,23452,29520,4.71743
38114,29032,27320,21114,4.747
38169,29148,27290,21116,4.74866
33513,29941,25143,21119,4.75882
33568,30057,25113,21121,4.76044
28905,29562,26054,27965,4.76253
28960,29678,26024,27967,4.76472
29620,31070,25664,27991,4.76682
29675,31186,25634,27993,4.76906
33581,27505,24347,21908,4.79656
33636,27621,24317,21910,4.79972
34241,28897,23987,21932,4.80106
34296,29013,23957,21934,4.80399
31822,27496,25813,25868,4.80611
31877,27612,25783,25870,4.81046
32537,29004,25423,25894,4.81263
32592,29120,25393,25896,4.81715
28273,37852,27060,33438,4.88638
28438,38200,26970,33444,4.88697
28216,37563,27891,33601,4.89136
28271,37679,27861,33603,4.89289
27671,31300,29091,29808,4.89887
27726,31416,29061,29810,4.9012
28001,31996,28911,29820,4.90244
28056,32112,28881,29822,4.90477
28331,32692,28731,29832,4.90603
28386,32808,28701,29834,4.90836
33950,36145,23202,24743,4.93012
34005,36261,23172,24745,4.93102
29232,35534,24173,31585,4.9319
29287,35650,24143,31587,4.93331
29617,36346,23963,31599,4.93421
29672,36462,23933,31601,4.93564
30002,37158,23753,31613,4.9366
30057,37274,23723,31615,4.93809
30332,37854,23573,31625,4.93901
34128,33941,22346,25536,4.94239
34293,34289,22256,25542,4.94298
34348,34405,22226,25544,4.94456
34623,34985,22076,25554,4.94513
34678,35101,22046,25556,4.94672
35063,35913,21836,25570,4.94732
35118,36029,21806,25572,4.94905
32259,33700,23872,29492,4.95252
32424,34048,23782,29498,4.95345
32479,34164,23752,29500,4.95636
32754,34744,23602,29510,4.95751
32809,34860,23572,29512,4.96064
33194,35672,23362,29526,4.96158
33249,35788,23332,29528,4.96447
29065,35013,25064,31744,4.9757
34071,33652,23177,25699,4.98544
34126,33768,23147,25701,4.98711
32202,33411,24703,29655,4.99159
32257,33527,24673,29657,4.99456
37949,28684,27410,21108,5.00707
38004,28800,27380,21110,5.00874
33348,29593,25233,21113,5.02239
33403,29709,25203,21115,5.02404
28685,29098,26174,27957,5.02899
28740,29214,26144,27959,5.03123
29070,29910,25964,27971,5.03333
29125,30026,25934,27973,5.03554
29455,30722,25754,27985,5.03777
29510,30838,25724,27987,5.03998
33526,27389,24377,21906,5.08166
33691,27737,24287,21912,5.08298
33746,27853,24257,21914,5.08591
34021,28433,24107,21924,5.08728
34076,28549,24077,21926,5.09024
34461,29361,23867,21940,5.0915
34516,29477,23837,21942,5.09438
31657,27148,25903,25862,5.0965
31712,27264,25873,25864,5.10087
31987,27844,25723,25874,5.10322
32042,27960,25693,25876,5.10771
