obj0,obj1,obj2,obj3,obj4,cpu
26451,17374,21879,18093,16799,0.283069
20014,19995,21714,15342,21201,0.319346
19937,20268,20744,13994,20086,0.33565
20600,20765,20817,13463,17450,0.347668
20843,18899,17875,13173,16971,0.353033
21207,20600,18900,13169,17956,0.369271
27320,18414,22116,18495,16777,0.419803
27364,19939,22261,18171,16754,0.442942
17858,23700,22904,13765,23419,0.477418
18101,21834,19962,13475,22940,0.4833
16649,26172,20479,13671,22377,0.493824
17781,23973,21934,12417,22304,0.499923
18024,22107,18992,12127,21825,0.505878
21712,19939,18112,13575,16949,0.511178
19688,23085,19967,14937,18216,0.512723
17775,24924,18215,13070,19955,0.51661
18687,22604,19065,11596,19189,0.523005
18930,20738,16123,11306,18710,0.529017
21756,21464,18257,13251,16926,0.533914
19832,24665,20387,14713,18508,0.535448
17919,26504,18635,12846,20247,0.539318
19294,22439,17148,11302,19695,0.552253
16512,25515,22322,15347,24667,0.616709
18573,22971,18349,12209,20795,0.63246
18890,24765,18266,12085,22357,0.638839
16435,25788,21352,13999,23552,0.647992
21929,21678,17754,13351,18196,0.661844
20016,23517,16002,11484,19935,0.666508
17341,24419,18483,13178,20437,0.675787
19843,23303,16505,11384,18665,0.687768
20160,25097,16422,11260,20227,0.694246
17962,23660,22994,13853,23400,0.714628
17136,25275,22862,15875,24553,0.715674
17240,25235,22952,15963,24534,0.717242
17267,25468,22072,14703,23400,0.727477
18191,24764,18575,13422,19879,0.732782
18295,24724,18665,13510,19860,0.733591
18485,23979,19473,14146,20228,0.739968
18589,23939,19563,14234,20209,0.741562
19242,20618,16393,11570,18653,0.742294
19346,20578,16483,11658,18634,0.743205
21611,22623,18035,12880,18342,0.743935
21715,22583,18125,12968,18323,0.744812
16720,25435,22502,15523,24629,0.757219
16824,25395,22592,15611,24610,0.758855
18205,21794,20052,13563,22921,0.762237
18309,21754,20142,13651,22902,0.763049
16753,26132,20569,13759,22358,0.765883
16539,25748,21442,14087,23533,0.771437
18087,24804,18485,13334,19898,0.777396
17445,24379,18573,13266,20418,0.783588
17549,24339,18663,13354,20399,0.785276
19138,20658,16303,11482,18672,0.788954
20282,20218,17293,12450,18463,0.790311
20386,20178,17383,12538,18444,0.791289
21507,22663,17945,12792,18361,0.792042
18023,26464,18725,12934,20228,0.795271
16616,25475,22412,15435,24648,0.807698
17032,25315,22772,15787,24572,0.810091
17885,23933,22024,12505,22285,0.821418
17989,23893,22114,12593,22266,0.822292
17163,25508,21982,14615,23419,0.823739
18544,21907,19442,12567,21730,0.825998
18648,21867,19532,12655,21711,0.82694
17983,24844,18395,13246,19917,0.833085
18607,24604,18935,13774,19803,0.834491
18711,24564,19025,13862,19784,0.835363
18895,22524,19245,11772,19151,0.837577
17861,24219,18933,13618,20342,0.841404
17965,24179,19023,13706,20323,0.843171
19034,20698,16213,11394,18691,0.847106
20178,20258,17203,12362,18482,0.847916
20802,20018,17743,12890,18368,0.849279
20906,19978,17833,12978,18349,0.850231
20467,23063,17045,11912,18551,0.850971
20571,23023,17135,12000,18532,0.85183
21819,22543,18215,13056,18304,0.853236
26722,18373,22017,18074,18139,0.863628
16928,25355,22682,15699,24591,0.876771
18517,21674,20322,13827,22864,0.883233
18621,21634,20412,13915,22845,0.884115
18885,22851,18619,12473,20738,0.884908
17065,26012,20839,14023,22301,0.886374
17169,25972,20929,14111,22282,0.88725
16955,25588,21802,14439,23457,0.896208
17059,25548,21892,14527,23438,0.898115
18128,22067,19082,12215,21806,0.90248
17879,24884,18305,13158,19936,0.912267
18503,24644,18845,13686,19822,0.913265
20120,23477,16092,11572,19916,0.916261
18791,22564,19155,11684,19170,0.917964
17653,24299,18753,13442,20380,0.924017
18277,24059,19293,13970,20266,0.925281
18381,24019,19383,14058,20247,0.927117
