obj0,obj1,obj2,cpu
6945,2716,3020,0.252236
7209,3630,2330,0.252251
6668,1037,5506,0.252258
7150,1139,5197,0.25227
6277,1308,4927,0.252277
920,6037,6541,0.252288
6236,4981,1654,0.252296
6571,4765,1726,0.252315
5896,6052,1408,0.252327
6123,5323,1544,0.252338
5613,1985,4089,0.252352
6304,1554,4424,0.252372
6786,1656,4115,0.252382
6180,1396,4756,0.252392
5782,5006,1740,0.252406
6595,4339,1941,0.252419
6296,4017,2180,0.252432
6553,3941,2183,0.252455
3003,6086,2944,0.252474
4749,1561,6851,0.252499
6371,1070,5685,0.252508
5694,1222,6180,0.252516
1820,3763,6498,0.252538
4125,2408,4927,0.252548
3627,2559,5315,0.252557
3749,2094,7120,0.252565
1009,6365,6056,0.252574
1896,6377,4183,0.252582
2929,5864,3045,0.252589
2275,6143,3715,0.252602
1719,5815,4500,0.252613
1471,5884,4961,0.252631
1083,5160,7207,0.25264
930,5651,7285,0.252651
953,5736,6844,0.252658
7251,4028,2088,0.252672
6276,5805,1423,0.25268
5743,5570,1529,0.252689
5669,5348,1630,0.252703
3596,6043,2552,0.252722
4945,6179,1827,0.252735
5255,6140,1678,0.252746
5482,1812,4459,0.252757
4906,2104,4529,0.252775
5953,1552,4578,0.25279
6216,1896,3954,0.252807
6759,1410,4618,0.252827
5884,4440,2024,0.252838
5102,5658,1799,0.252856
5845,3729,2499,0.252879
5433,4152,2343,0.252898
6032,2525,3389,0.252916
6693,2807,3001,0.25293
6338,4415,1938,0.252945
4109,6271,2245,0.252961
5563,1248,6452,0.252972
3409,2328,6729,0.252986
4238,1790,7048,0.253004
5975,1149,6176,0.253017
1801,3833,6349,0.253032
2656,2988,6440,0.253051
1964,3588,6792,0.253062
1600,4122,6633,0.253071
1581,4192,6484,0.253089
1213,4859,7088,0.253104
1682,4253,5995,0.253113
1837,4351,5546,0.253124
3414,2976,4841,0.253133
3682,2964,4519,0.253153
3213,2453,6843,0.253167
2800,2813,6734,0.253175
1131,6470,5657,0.25319
1251,6097,5432,0.253199
2076,6272,3957,0.25321
1899,5710,4274,0.25322
2063,4985,4362,0.253252
2524,5820,3520,0.253277
2822,4973,3509,0.253298
2979,5485,3121,0.253325
3111,4390,3603,0.253335
2692,4221,4181,0.253347
1073,5546,6463,0.25338
1596,6074,4652,0.253405
1705,5108,4923,0.253427
7227,4454,1873,0.253455
4266,5750,2217,0.253468
4192,5528,2318,0.253488
5964,1987,3935,0.253526
5248,1583,5571,0.253547
5865,1894,4108,0.253571
6931,2056,3669,0.253596
6284,2434,3408,0.253613
6662,1498,4447,0.253631
5028,5436,1900,0.253652
5734,3157,2977,0.253686
2352,4402,4456,0.253716
2872,3895,4301,0.253734
5638,2435,3642,0.253768
3555,3710,3772,0.253791
3647,3886,3533,0.253825
3988,4767,2790,0.25385
5331,4718,2059,0.253878
5416,1298,6670,0.253909
3069,2628,6549,0.253931
1194,4929,6939,0.253951
1587,4245,6355,0.253969
3083,3020,5276,0.253988
3138,3425,4480,0.254004
2798,3606,4755,0.254021
1376,6287,5123,0.254041
2148,5387,4079,0.254054
3522,5821,2653,0.254075
3268,4902,3215,0.254094
3105,4143,3828,0.254112
