obj0,obj1,obj2,obj3,cpu
-13944,-14082,-12826,-16129,0
-15156,-12255,-13256,-16902,0
-13076,-13403,-13944,-15916,0
-14517,-11274,-12978,-17949,0
-15160,-12149,-13357,-16443,0
-13143,-14141,-13222,-15848,0
-14273,-13313,-13220,-16279,0
-13430,-12904,-13169,-17581,0
-14025,-12612,-12992,-17452,0
-12584,-14908,-11049,-15066,0
-11485,-11591,-14620,-15295,0
-12815,-12048,-13588,-16976,0
-13785,-12288,-13558,-17104,0
-12739,-13652,-13179,-16236,0
-14997,-12279,-12460,-17172,0
-11859,-12132,-14089,-16376,0
-13271,-11780,-13805,-16882,0
-12636,-13378,-13735,-15981,0
-14807,-11092,-12821,-17389,0
-12531,-13592,-13357,-16018,0
-12921,-11642,-14345,-15488,0
-11890,-13045,-14060,-15310,0
-13472,-13372,-13616,-15998,0
-11482,-11488,-13881,-17001,0
-15225,-12730,-12453,-16464,0
-13452,-13199,-13765,-14725,0
-13190,-13250,-13639,-15559,0
-11812,-10777,-14441,-15495,0
-12737,-12039,-14266,-16088,0
-15056,-11411,-12513,-16904,0
-12435,-11257,-13699,-17271,0
-14634,-12916,-12731,-16134,0
-12794,-13491,-13828,-15629,0
-13785,-12958,-13462,-15430,0
-14114,-12189,-13856,-15580,0
-12897,-11239,-14336,-15801,0
-12703,-14116,-13013,-15913,0
-14244,-12158,-13300,-17267,0
-13240,-14433,-11463,-14538,0
-11619,-12373,-14333,-14779,0
-14861,-10546,-13424,-16996,0
-12785,-10440,-14388,-13983,0
-13602,-14086,-11796,-16514,0
-13567,-14245,-12377,-16959,0
-13997,-12553,-12907,-17911,0
-13625,-10017,-11657,-17999,0
-12953,-13014,-13434,-16761,0
-14521,-11168,-13079,-17490,0
-14676,-12903,-11841,-16253,0
-13846,-12635,-13346,-16465,0
-13168,-14483,-12114,-16267,0
-14603,-12959,-13004,-17354,0
-13369,-13773,-12504,-17355,0
-13503,-14158,-12396,-17095,0
-13077,-12511,-13521,-16917,0
-12865,-13639,-12953,-16566,0
-13324,-13370,-13406,-16722,0
-13573,-12067,-13609,-16955,0
-14061,-12640,-12888,-17775,0
-13502,-12405,-13698,-16539,0
-14232,-12341,-13132,-17420,0
-14207,-12380,-13539,-16173,0
-14582,-12523,-13599,-15633,0
-14762,-12164,-13365,-16118,0
-11437,-13511,-13625,-15449,0
-14171,-12350,-13643,-15788,0
-14372,-13415,-12551,-17065,0
-14144,-13228,-12551,-17198,0
-13693,-12410,-13559,-16915,0
-13141,-13586,-12504,-17488,0
-12379,-14197,-12519,-16333,0
-14471,-13046,-11834,-16863,0
-13275,-13971,-12396,-17228,0
-12315,-14110,-12538,-16469,0
-13011,-13024,-12579,-17862,0
-13093,-13826,-12953,-16433,0
-12932,-13497,-13122,-15950,0
-13538,-12726,-13858,-16498,0
-13908,-12242,-13559,-16881,0
-12485,-13078,-13770,-16176,0
-14211,-11909,-13359,-17687,0
-12788,-12745,-13570,-16982,0
-12670,-11788,-13948,-16862,0
-13282,-12906,-13478,-16376,0
-13564,-12984,-13352,-16589,0
-12246,-14192,-12851,-15981,0
-14045,-12470,-13957,-16503,0
-12899,-10147,-14251,-15863,0
-13389,-13213,-12973,-16624,0
-13230,-12576,-13938,-16017,0
-12744,-12401,-14150,-14791,0
-13321,-11687,-14316,-14725,0
-12847,-12504,-13995,-16345,0
-12755,-11834,-14187,-15642,0
-12483,-13471,-13126,-16312,0
-13709,-13211,-13245,-15405,0
-13643,-13098,-13146,-16595,0
-13429,-13742,-12694,-16819,0
-14238,-13030,-12659,-17325,0
-13559,-12855,-13028,-17297,0
-13551,-12930,-12945,-17443,0
-13781,-13601,-12829,-16735,0
-12710,-13116,-13671,-16098,0
-13353,-12458,-13072,-17839,0
-13583,-13129,-12956,-17131,0
-13814,-12673,-13409,-17420,0
-12720,-12860,-13409,-17104,0
-13091,-11995,-13139,-17898,0
-13487,-12843,-12964,-17579,0
-13750,-12586,-13428,-17556,0
-13201,-13055,-13026,-17854,0
-13415,-12411,-13478,-17630,0
-14112,-12699,-12959,-17394,0
-12703,-12676,-13643,-16514,0
-13371,-13269,-13386,-16073,0
-13196,-12165,-13987,-16046,0
-12272,-13341,-13347,-16811,0
-12502,-14012,-13231,-16103,0
-13398,-12659,-13730,-16523,0
-12964,-13056,-14048,-16276,0
-13039,-12985,-13404,-16911,0
-12704,-12810,-13454,-16985,0
-14786,-10859,-13323,-16794,0
-13552,-11318,-13070,-18029,0
-14275,-11996,-13340,-17551,0
-13662,-12378,-12957,-17985,0
-13876,-11734,-13409,-17761,0
-13859,-11982,-13661,-16654,0
-13425,-12379,-13979,-16407,0
-13701,-12326,-13530,-17329,0
-12990,-12725,-13506,-16684,0
-13342,-12652,-13204,-17717,0
-11275,-10759,-13740,-17033,0
-13406,-12739,-13185,-17581,0
-13007,-12477,-13254,-17791,0
-14259,-12574,-13419,-16587,0
-13069,-13169,-13055,-17011,0
-13313,-12744,-13518,-16660,0
-12644,-13715,-12805,-16783,0
-12018,-14005,-12851,-16114,0
-12852,-13421,-13587,-16529,0
-12141,-13820,-13563,-15884,0
-13326,-13230,-13283,-16753,0
-13259,-13725,-12836,-15121,0
-13390,-13317,-13264,-16617,0
-14051,-12120,-13627,-16533,0
-13653,-12597,-13673,-15731,0
-13566,-12492,-13679,-16403,0
-13519,-13339,-13159,-16466,0
-14479,-12073,-13639,-16750,0
-14415,-11986,-13658,-16886,0
-13533,-12243,-13738,-16823,0
-13222,-13234,-13472,-16111,0
-13158,-13147,-13491,-16247,0
-14143,-12157,-13898,-16364,0
-13005,-12160,-14126,-15670,0
-12635,-12617,-13977,-16836,0
-13760,-12085,-13955,-16692,0
-12575,-12675,-14235,-15823,0
-12466,-13691,-13071,-16144,0
-13997,-13730,-12268,-16806,0
-14405,-12487,-13131,-17750,0
-13863,-13345,-12376,-17066,0
-14469,-12574,-13112,-17614,0
-13632,-13279,-12894,-16689,0
-12548,-11604,-13578,-17362,0
-13018,-12283,-13122,-17913,0
-12484,-11517,-13597,-17498,0
-12954,-12196,-13141,-18049,0
-12283,-12557,-13579,-17248,0
-11980,-13935,-12588,-16543,0
-13341,-13129,-12444,-17499,0
-13734,-13702,-12849,-17384,0
-12904,-12954,-13325,-17103,0
-13948,-13058,-13301,-17160,0
-12742,-12336,-13571,-16991,0
-13972,-12329,-13540,-16745,0
-13921,-13100,-12949,-16436,0
-12486,-12697,-13799,-16587,0
-12928,-11980,-14186,-15972,0
-13136,-12196,-13797,-16582,0
-13063,-12484,-13780,-16597,0
-12872,-13528,-12932,-16486,0
-13103,-13072,-13385,-16775,0
-12702,-12296,-14098,-15982,0
-13639,-12553,-13558,-16188,0
-12999,-12397,-13799,-16733,0
-13237,-13457,-13277,-16515,0
-13830,-13096,-12435,-17486,0
-13602,-12909,-12435,-17619,0
-13869,-11348,-13488,-17235,0
-14201,-12714,-12306,-17420,0
-13009,-10927,-13509,-17493,0
-13933,-11435,-13469,-17099,0
-14195,-13025,-12780,-17515,0
-14409,-12381,-13232,-17291,0
-13460,-11720,-13730,-16864,0
-13439,-11566,-13580,-17035,0
-12526,-12282,-13637,-17041,0
-13204,-12081,-13958,-16460,0
-12760,-11618,-13369,-17986,0
-12824,-11705,-13350,-17850,2329.25
-13540,-13124,-13077,-17321,2337.49
-13997,-12111,-13486,-16646,2358.18
-13283,-12525,-13507,-16787,2363
-13933,-12024,-13505,-16782,2366.23
-13860,-12312,-13488,-16797,2366.95
-14043,-12760,-13392,-16261,2382.88
-13749,-13305,-12856,-16288,2384.34
-14001,-11909,-13666,-16660,2399.75
-14065,-11996,-13647,-16524,2406.91
-12168,-13386,-13591,-16202,2421.23
-11749,-13947,-13279,-15112,2425.31
-11671,-13141,-14019,-15333,2425.71
-13540,-12586,-13735,-16529,2436.66
-13132,-12652,-13511,-16690,2444.12
-13604,-12673,-13716,-16393,2462.78
-14107,-13570,-12091,-15680,2468
-13814,-12926,-13504,-16214,2500.68
-13877,-12274,-13508,-17090,2501.49
-14654,-11881,-13360,-16741,2501.87
-14485,-11723,-13309,-16780,2513.18
-14009,-11394,-14095,-16199,2513.6
-14508,-11815,-13608,-16477,2514.12
-14217,-11610,-13706,-16809,2515.13
