obj0,obj1,obj2,obj3,obj4,cpu
107,-362,72,-411,-499,2.82308
-259,-3,-329,-542,-467,3.74825
-60,-239,-239,-429,-206,4.0965
-110,-151,-112,-459,-387,4.45431
-321,162,-202,-603,-436,4.48442
2,-344,-212,-401,-276,4.70862
-72,-288,-279,-335,-232,4.70881
2,-265,-142,-515,-392,4.77821
-301,54,-343,-444,-478,5.41229
-294,-68,-402,-432,-548,5.41491
-350,72,-279,-387,-457,5.42272
-224,-177,-261,-198,-409,5.42275
-255,-88,-380,-456,-451,5.44833
-189,0,-219,-533,-522,5.46429
-63,-249,-201,-344,-474,5.46433
-133,-252,-311,-353,-419,5.47506
-298,17,-351,-518,-564,5.48639
-172,-232,-333,-329,-516,5.48648
-366,159,-248,-597,-488,5.50904
-106,-284,-191,-285,-266,5.74099
-43,-274,-90,-346,-360,6.62862
-83,-280,-284,-356,-277,6.75811
-227,-2,-276,-510,-522,7.3596
-101,-251,-258,-321,-474,7.35966
-210,-234,-390,-306,-516,7.3635
-276,16,-212,-453,-501,7.37119
-286,-13,-381,-498,-422,7.38176
-160,-262,-363,-309,-374,7.38187
-171,-254,-368,-330,-419,7.38824
-132,-274,-346,-354,-322,7.39426
-115,-56,-152,-599,-566,7.41098
11,-305,-134,-410,-518,7.41112
-260,19,-294,-541,-564,7.42519
-392,155,-285,-450,-473,7.44122
-363,357,-239,-891,-646,7.55055
-279,143,-255,-677,-509,7.5624
-315,249,-237,-722,-570,7.59485
-364,129,-150,-279,-350,7.6586
-53,-296,-110,-315,-321,7.73342
-117,-276,-196,-306,-311,7.86916
-159,-193,-202,-369,-327,7.86925
-71,-231,-244,-450,-251,7.87211
-23,-291,-214,-369,-280,7.97057
51,-347,-147,-435,-324,7.97731
31,-280,-143,-456,-250,8.1996
-22,-189,-154,-540,-311,8.30959
122,-242,23,-597,-410,8.30982
-107,-125,-226,-495,-312,8.3557
-33,-181,-159,-561,-356,8.36543
194,-378,65,-491,-520,8.64643
-30,-292,-203,-386,-332,8.69977
-31,-270,-168,-385,-429,8.72269
152,-295,59,-554,-536,8.86949
-85,-191,-96,-409,-376,8.8799
