obj0,obj1,obj2,obj3,obj4,cpu
1562,2176,1665,2347,1692,0.112743
1063,2009,2423,2486,2193,0.112784
2876,1298,2019,1737,1757,0.112822
1447,2203,2539,2398,1631,0.112847
2774,1818,1904,1996,1356,0.112877
2034,1855,2546,2449,1533,0.112937
2060,2450,1824,2650,1207,0.112985
2688,2200,1958,2445,1074,0.113064
2101,2548,1951,2394,1172,0.113149
1104,2107,2550,2230,2158,0.113284
1693,2352,1869,2191,1664,0.113412
2210,1551,2569,2100,1822,0.113553
2190,1926,1799,2142,1559,0.113715
2357,1506,2007,1918,1995,0.113892
1824,1826,1894,2204,2180,0.113964
2408,1718,1999,2058,1977,0.209685
2474,1794,2110,1867,1914,0.209818
2241,2138,1791,2282,1541,0.210011
2372,2314,1995,2126,1513,0.210299
1955,2002,2098,2048,2152,0.210508
1691,1759,2557,2281,2060,0.239073
1471,2205,2505,2689,1701,0.259724
1718,1969,2583,2130,1972,0.279929
2790,1680,2073,2186,1475,0.316623
1742,1971,2549,2421,2042,0.326049
