obj0,obj1,obj2,obj3,cpu
29909,16896,32629,28841,0.266261
28660,18127,29257,22941,0.270614
29310,17319,29667,25567,0.274876
25295,19561,30835,26446,0.319692
25945,18753,31245,29072,0.323801
27217,18920,29571,24394,0.326171
27867,18112,29981,27020,0.3303
26630,26868,25992,21814,0.375977
26051,22053,26734,21357,0.37795
29388,21524,25234,30438,0.379622
26668,22490,23784,25154,0.381254
26701,21245,27144,23983,0.386273
26544,18330,34207,32346,0.417984
28466,17689,32943,30294,0.420154
23935,22256,31684,30762,0.422945
25857,21615,30420,28710,0.425903
23265,28302,27570,25319,0.427589
22686,23487,28312,24862,0.429576
26023,22958,26812,33943,0.431228
23303,23924,25362,28659,0.432968
23336,22679,28722,27488,0.438132
25187,27661,26306,23267,0.439795
24608,22846,27048,22810,0.441725
27945,22317,25548,31891,0.44335
25225,23283,24098,26607,0.444968
25258,22038,27458,25436,0.449856
29328,17424,29744,25546,2.11933
29346,17529,29821,25525,2.1206
23915,27494,27980,27945,2.40416
23933,27599,28057,27924,2.40496
29921,17216,32513,29241,3.00506
29924,17296,32484,29341,3.00578
27100,25010,25632,24650,3.09682
27118,25115,25709,24629,3.0976
29364,17634,29898,25504,3.12442
29382,17739,29975,25483,3.12571
26719,21350,27221,23962,3.22809
26737,21455,27298,23941,3.22999
23591,25604,26594,28323,3.52732
23609,25709,26671,28302,3.52807
26035,19278,31630,28967,3.56131
26053,19383,31707,28946,3.5626
25855,26958,26793,25872,3.91977
25873,27063,26870,25851,3.92049
29912,16976,32600,28941,4.52523
29915,17056,32571,29041,4.52599
29406,21629,25311,30417,4.66427
26794,23225,24323,25007,4.66908
26812,23330,24400,24986,4.66981
27136,25220,25786,24608,4.67027
27154,25325,25863,24587,4.671
29418,17949,30129,25441,4.69062
29436,18054,30206,25420,4.69195
23938,22336,31655,30862,5.07121
23393,24449,25747,28554,5.29765
23411,24554,25824,28533,5.2984
23681,26129,26979,28218,5.29886
23699,26234,27056,28197,5.2996
26017,19173,31553,28988,5.32827
25387,24228,24791,26418,5.89718
25405,24333,24868,26397,5.89793
29918,17136,32542,29141,6.75066
27577,21143,28484,22617,6.75283
27686,21078,28609,22707,6.75354
29550,22469,25927,30249,6.97461
26686,22595,23861,25133,6.9796
26920,23960,24862,24860,6.98007
26938,24065,24939,24839,6.98084
27226,25745,26171,24503,6.98212
27244,25850,26248,24482,6.98283
29355,18519,29232,27067,6.9986
29358,18599,29203,27167,6.99933
29400,17844,30052,25462,7.00546
26773,21665,27452,23899,7.23577
26559,18730,34062,32846,7.54979
24103,22642,29937,26032,7.6765
24212,22577,30062,26122,7.67726
26041,23063,26889,33922,7.88313
23339,24134,25516,28617,7.88436
23357,24239,25593,28596,7.88514
23573,25499,26517,28344,7.88561
23627,25814,26748,28281,7.88722
23861,27179,27749,28008,7.8877
23879,27284,27826,27987,7.88844
25999,19068,31476,29009,7.91081
26071,19488,31784,28925,7.91478
25261,23493,24252,26565,8.77029
25279,23598,24329,26544,8.7711
25801,26643,26562,25935,8.77159
25819,26748,26639,25914,8.77235
26705,21663,27484,21897,9.97393
26814,21598,27609,21987,9.97469
29496,22154,25696,30312,10.0629
29514,22259,25773,30291,10.0636
26776,23120,24246,25028,10.0671
26902,23855,24785,24881,10.0682
27010,24485,25247,24755,10.0692
27028,24590,25324,24734,10.07
27208,25640,26094,24524,10.0705
27262,25955,26325,24461,10.0721
26755,21560,27375,23920,10.2924
26556,18650,34091,32746,10.6778
28469,17769,32914,30394,10.6807
28472,17849,32885,30494,10.6815
25860,21695,30391,28810,10.8026
23558,22967,29312,25582,10.8281
23667,22902,29437,25672,10.8288
23321,24029,25439,28638,10.9551
23375,24344,25670,28575,10.9563
23501,25079,26209,28428,10.9573
23519,25184,26286,28407,10.9581
23663,26024,26902,28239,10.9586
23735,26444,27210,28155,10.9597
23753,26549,27287,28134,10.9605
23897,27389,27903,27966,10.9609
23969,27809,28211,27882,10.962
23987,27914,28288,27861,10.9627
25981,18963,31399,29030,10.9777
26679,21611,29423,24520,11.4281
25243,23388,24175,26586,12.1359
25333,23913,24560,26481,12.1365
25351,24018,24637,26460,12.1373
25459,24648,25099,26334,12.1378
25477,24753,25176,26313,12.1387
25837,26853,26716,25893,12.1399
27957,18637,30366,26915,12.1797
27975,18742,30443,26894,12.1811
26160,21988,26859,21447,13.6737
27468,21208,28359,22527,13.6744
29478,22049,25619,30333,13.7318
29532,22364,25850,30270,13.7328
26704,22700,23938,25112,13.7344
26884,23750,24708,24902,13.735
26956,24170,25016,24818,13.7361
26974,24275,25093,24797,13.737
27082,24905,25555,24671,13.7377
27190,25535,26017,24545,13.7389
27280,26060,26402,24440,13.7405
29337,18039,29406,26467,13.7422
29340,18119,29377,26567,13.743
29361,18679,29174,27267,13.745
26553,18570,34120,32646,14.3095
28478,18009,32827,30694,14.3114
28481,18089,32798,30794,14.3122
25243,21476,33184,31842,14.3151
23449,23032,29187,25492,14.4461
23994,22707,29812,25942,14.4472
23483,24974,26132,28449,14.5057
23555,25394,26440,28365,14.5068
23645,25919,26825,28260,14.5078
23717,26339,27133,28176,14.5089
23771,26654,27364,28113,14.5106
23951,27704,28134,27903,14.5119
25963,18858,31322,29051,14.5254
24717,22781,27173,22900,15.0427
25315,23808,24483,26502,15.6027
25369,24123,24714,26439,15.6039
25423,24438,24945,26376,15.605
25441,24543,25022,26355,15.6058
25531,25068,25407,26250,15.6064
25549,25173,25484,26229,15.6071
27885,18217,30058,26999,15.6328
27903,18322,30135,26978,15.6343
25276,22143,27535,25415,16.1368
25294,22248,27612,25394,16.1388
26269,21923,26984,21537,17.5211
26378,21858,27109,21627,17.522
27359,21273,28234,22437,17.5225
29442,21839,25465,30375,17.5733
29460,21944,25542,30354,17.5742
26722,22805,24015,25091,17.5762
