obj0,obj1,obj2,cpu
-7776,-6298,-5327,1.42829
-7234,-6205,-5526,1.43861
-7298,-6079,-5801,1.83442
-7547,-6930,-5089,2.31498
-8346,-5802,-4895,2.55578
-7611,-6804,-5364,2.79221
-6829,-6106,-5547,2.81296
-6812,-6435,-5539,2.8338
-8117,-6434,-4657,3.54513
-7804,-5709,-5094,3.57128
-8181,-6308,-4932,3.77915
-7868,-5583,-5369,3.80755
-7038,-7258,-4563,4.0231
-7102,-7132,-4838,4.20705
-7672,-6636,-4406,4.29008
-6560,-7039,-5037,4.33187
-6618,-7224,-4585,4.47089
-6259,-5225,-5890,4.48011
-7806,-6874,-4368,4.51446
-6392,-6401,-5561,4.57466
-6433,-5573,-5852,4.58552
-7993,-5875,-5000,4.70411
-7680,-5150,-5437,4.71248
-5919,-6840,-5095,4.7239
-5667,-7444,-4593,4.77634
-6832,-7173,-4759,4.78943
-6598,-5067,-5815,4.81029
-7428,-5330,-5592,4.83004
-7660,-6354,-4794,4.89928
-7431,-6986,-4556,4.9091
-7229,-7179,-4473,4.9139
-6006,-7286,-4518,4.91939
-6323,-7501,-4233,4.9551
-6672,-7314,-4302,4.96991
-5766,-7636,-4062,4.97161
