obj0,obj1,obj2,obj3
15560,15700,14295,19702
15675,15789,14335,19683
15731,17207,16519,19604
15744,17163,16467,19480
15757,17119,16415,19356
15770,17075,16363,19232
15783,17031,16311,19108
15796,16987,16259,18984
15809,16943,16207,18860
15822,16899,16155,18736
15835,16855,16103,18612
15848,16811,16051,18488
15861,16767,15999,18364
15874,16723,15947,18240
15887,16679,15895,18116
15900,16635,15843,17992
15913,16591,15791,17868
15926,16547,15739,17744
15939,16503,15687,17620
15952,16459,15635,17496
15965,16415,15583,17372
15978,16371,15531,17248
15991,16327,15479,17124
16004,16283,15427,17000
16017,16239,15375,16876
16030,16195,15323,16752
16043,16151,15271,16628
16056,16107,15219,16504
16069,16063,15167,16380
16082,16019,15115,16256
16095,15975,15063,16132
16108,15931,15011,16008
16121,15887,14959,15884
16134,15843,14907,15760
16249,15932,14947,15741
16364,16021,14987,15722
16479,16110,15027,15703
16594,16199,15067,15684
16607,17922,14692,15609
16620,17878,14640,15485
16735,17967,14680,15466
16850,18056,14720,15447
16965,18145,14760,15428
17080,18234,14800,15409
17195,18323,14840,15390
17310,18412,14880,15371
17425,18501,14920,15352
17540,18590,14960,15333
17655,18679,15000,15314
17770,18768,15040,15295
17885,18857,15080,15276
18000,18946,15120,15257
18115,19035,15160,15238
18230,19124,15200,15219
18345,19213,15240,15200
18460,19302,15280,15181
18575,19391,15320,15162
18690,19480,15360,15143
18805,19569,15400,15124
18920,19658,15440,15105
19035,19747,15480,15086
19150,19836,15520,15067
19265,19925,15560,15048
19305,19058,15571,15012
19318,19014,15519,14888
20300,20726,15920,14877
20415,20815,15960,14858
20530,20904,16000,14839
20645,20993,16040,14820
20760,21082,16080,14801
20875,21171,16120,14782
20990,21260,16160,14763
21105,21349,16200,14744
21220,21438,16240,14725
21335,21527,16280,14706
21450,21616,16320,14687
21565,21705,16360,14668
21680,21794,16400,14649
21795,21883,16440,14630
21910,21972,16480,14611
22025,22061,16520,14592
22140,22150,16560,14573
22255,22239,16600,14554
22370,22328,16640,14535
22485,22417,16680,14516
22600,22506,16720,14497
22715,22595,16760,14478
22830,22684,16800,14459
22945,22773,16840,14440
23060,22862,16880,14421
23175,22951,16920,14402
23290,23040,16960,14383
23405,23129,17000,14364
23520,23218,17040,14345
23635,23307,17080,14326
23750,23396,17120,14307
23865,23485,17160,14288
23980,23574,17200,14269
24095,23663,17240,14250
24210,23752,17280,14231
24325,23841,17320,14212
24440,23930,17360,14193
24555,24019,17400,14174
24670,24108,17440,14155
24785,24197,17480,14136
24900,24286,17520,14117
25015,24375,17560,14098
25130,24464,17600,14079
25183,25320,17236,13968
16046,17735,14028,19427
25196,25276,17184,13844
15790,15878,14375,19664
15905,15967,14415,19645
25209,25232,17132,13720
16020,16056,14455,19626
16161,17824,14068,19408
16276,17913,14108,19389
16391,18002,14148,19370
16506,18091,14188,19351
16555,18098,14900,16105
16568,18054,14848,15981
16581,18010,14796,15857
16594,17966,14744,15733
22707,20693,16871,14838
22592,20604,16831,14857
22822,20782,16911,14819
22477,20515,16791,14876
22937,20871,16951,14800
23052,20960,16991,14781
23167,21049,17031,14762
23282,21138,17071,14743
23397,21227,17111,14724
23512,21316,17151,14705
23627,21405,17191,14686
23742,21494,17231,14667
23857,21583,17271,14648
23972,21672,17311,14629
24087,21761,17351,14610
24202,21850,17391,14591
24317,21939,17431,14572
24432,22028,17471,14553
24547,22117,17511,14534
19292,19102,15623,15136
24662,22206,17551,14515
24777,22295,17591,14496
24892,22384,17631,14477
25007,22473,17671,14458
25122,22562,17711,14439
25237,22651,17751,14420
19239,18246,15987,15247
25352,22740,17791,14401
19354,18335,16027,15228
19124,18157,15947,15266
25467,22829,17831,14382
19469,18424,16067,15209
19009,18068,15907,15285
19584,18513,16107,15190
25582,22918,17871,14363
16621,18180,14228,19332
16736,18269,14268,19313
18894,17979,15867,15304
16851,18358,14308,19294
19699,18602,16147,15171
16966,18447,14348,19275
17081,18536,14388,19256
25697,23007,17911,14344
17196,18625,14428,19237
17311,18714,14468,19218
19814,18691,16187,15152
18779,17890,15827,15323
17426,18803,14508,19199
17541,18892,14548,19180
17656,18981,14588,19161
17771,19070,14628,19142
25812,23096,17951,14325
19929,18780,16227,15133
18664,17801,15787,15342
20044,18869,16267,15114
25927,23185,17991,14306
18549,17712,15747,15361
20159,18958,16307,15095
26042,23274,18031,14287
18434,17623,15707,15380
25418,23552,17375,14166
25431,23508,17323,14042
18319,17534,15667,15399
26157,23363,18071,14268
18204,17445,15627,15418
26272,23452,18111,14249
16709,16288,15107,15665
16824,16377,15147,15646
18089,17356,15587,15437
16939,16466,15187,15627
17054,16555,15227,15608
17974,17267,15547,15456
17169,16644,15267,15589
17284,16733,15307,15570
17399,16822,15347,15551
17859,17178,15507,15475
17514,16911,15387,15532
17629,17000,15427,15513
17744,17089,15467,15494
25245,24553,17640,14060
25360,24642,17680,14041
25475,24731,17720,14022
25590,24820,17760,14003
25705,24909,17800,13984
25820,24998,17840,13965
25170,25364,17288,14092
25935,25087,17880,13946
26050,25176,17920,13927
17285,17035,14895,19417
16135,16145,14495,19607
16250,16234,14535,19588
16365,16323,14575,19569
16480,16412,14615,19550
16595,16501,14655,19531
16710,16590,14695,19512
16825,16679,14735,19493
16940,16768,14775,19474
17055,16857,14815,19455
17170,16946,14855,19436
