obj0,obj1,obj2
15214,17659,21956
15246,17655,22018
15278,17651,22080
15310,17647,22142
15342,17643,22204
15374,17639,22266
15406,17635,22328
15438,17631,22390
15470,17627,22452
15502,17623,22514
15534,17619,22576
15566,17615,22638
15598,17611,22700
15621,17107,24969
17185,16951,27653
17469,16226,23360
19385,16026,26726
15630,17607,22762
15662,17603,22824
15694,17599,22886
15726,17595,22948
15758,17591,23010
15790,17587,23072
15822,17583,23134
15854,17579,23196
15886,17575,23258
15918,17571,23320
15950,17567,23382
15982,17563,23444
16014,17559,23506
16046,17555,23568
16078,17551,23630
16110,17547,23692
16121,17540,24466
16174,17539,23816
16206,17535,23878
16238,17531,23940
16270,17527,24002
16302,17523,24064
16334,17519,24126
16366,17515,24188
16398,17511,24250
16430,17507,24312
16462,17503,24374
16494,17499,24436
16526,17495,24498
16558,17491,24560
16590,17487,24622
16622,17483,24684
16654,17479,24746
16686,17475,24808
16718,17471,24870
16750,17467,24932
16142,17543,23754
24730,16024,32461
