obj0,obj1,obj2,obj3,obj4,cpu
-238,-166,-123,-145,-259,3.34069
-241,-445,-264,11,-550,3.3407
-257,-218,-126,-106,-317,4.2604
-214,-601,-340,69,-654,4.77041
-210,-229,-152,-139,-266,4.77043
-224,-532,-399,109,-582,4.77045
-223,-439,-352,57,-485,4.77047
-135,-159,-56,-243,-315,5.10218
-259,-404,-220,-2,-511,5.2574
-205,-605,-344,112,-621,5.304
-215,-536,-403,152,-549,5.30402
-280,-501,-380,148,-607,5.60711
-289,-622,-324,147,-737,5.62989
-219,-179,-147,-153,-272,5.63861
-222,-458,-288,3,-563,5.63869
-229,-281,-155,-100,-324,5.80538
-271,-663,-368,160,-776,6.07387
-272,-756,-415,212,-873,6.07528
-294,-371,-80,-62,-479,6.10157
-333,-568,-133,68,-692,6.12758
-251,-376,-323,51,-478,6.16809
-276,-270,-129,-67,-375,6.17856
-270,-570,-321,108,-679,6.55722
-267,-291,-180,-48,-388,6.55729
-238,-231,-150,-114,-330,6.57639
-232,-560,-296,56,-615,6.70895
-128,-325,-38,-177,-278,6.98719
-275,-319,-77,-101,-421,6.99553
-256,-267,-74,-140,-363,6.99561
-229,-232,-43,-126,-456,7.00112
-257,-360,-121,-88,-460,7.01162
-204,-512,-297,60,-524,7.10369
-214,-443,-356,100,-452,7.10372
-222,-471,-253,47,-485,7.1064
-223,-564,-300,99,-582,7.10854
-184,-225,-252,-49,-226,7.16177
-269,-477,-274,56,-582,7.40202
-307,-581,-280,134,-698,7.41118
-305,-395,-186,30,-504,7.41123
-231,-296,-300,-9,-394,7.41414
-221,-365,-241,-49,-466,7.4142
-249,-255,-256,-22,-355,7.41758
-239,-324,-197,-62,-427,7.41763
-240,-417,-244,-10,-524,7.41946
-164,-145,-229,-109,-142,7.43829
-146,-357,-222,-83,-305,7.5639
-157,-381,-328,9,-330,7.56631
-147,-450,-269,-31,-402,7.56635
-165,-235,-165,-112,-398,7.61169
-163,-210,-166,-192,-247,7.6884
-173,-141,-225,-152,-175,7.68854
-89,-121,-134,-242,-218,7.80713
-154,-293,49,-160,-362,7.82971
-313,-423,-83,-23,-537,7.83245
-238,-402,-99,-101,-454,7.83561
-200,-298,-93,-179,-338,7.83573
-191,-128,-37,-204,-340,7.83775
